,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
25,,2015-06-21,article,Health Insurer Cigna Rejects Anthem Takeover Bid,558732297988100a146092d6,None,"Health insurer Cigna Corp. has rejected a $47 billion offer to be acquired by its larger rival, Anthem Inc., saying the terms of the bid are inadequate and ""woefully skewed in favor of Anthem shareholders.""",U.S.,,"Health Insurer Cigna Rejects Anthem Takeover Bid Health insurer Cigna Corp. has rejected a $47 billion offer to be acquired by its larger rival, Anthem Inc., saying the terms of the bid are inadequate and ""woefully skewed in favor of Anthem shareholders.""  ",News
26,Republicans said the Affordable Care Act would lead employers to cut workers’ hours. That hasn’t happened.,2015-06-11,blogpost,"On Health Care Reform, Nothing to Fear but the Scaremongers",5579aec87988104410e6ea05,OpEd,,false,false,"On Health Care Reform, Nothing to Fear but the Scaremongers   Republicans said the Affordable Care Act would lead employers to cut workers’ hours. That hasn’t happened.",Blog
27,,2015-06-15,article,Health Officials Warn of Flesh-Eating Bacteria in Florida,557ef3187988105847fe0e6c,None,"Florida health officials are warning residents and tourists a rare form of flesh-eating, potentially deadly bacteria has made its way to Florida beaches.",U.S.,,"Health Officials Warn of Flesh-Eating Bacteria in Florida Florida health officials are warning residents and tourists a rare form of flesh-eating, potentially deadly bacteria has made its way to Florida beaches.  ",News
28,,2015-06-15,article,"Target Selling Pharmacy, Clinic Businesses to CVS Health",557ec0567988105847fe0dae,None,Target will sell its pharmacy and clinic businesses to CVS Health in the latest twist behind a push from big retailers to become all things to all customers.,Business Day,,"Target Selling Pharmacy, Clinic Businesses to CVS Health Target will sell its pharmacy and clinic businesses to CVS Health in the latest twist behind a push from big retailers to become all things to all customers.  ",News
29,,2015-06-11,article,Health Officials Tell US Doctors to Watch for MERS,5579f78f798810358a1980cf,None,"Health officials are advising U.S. doctors to be on the lookout for people sickened by Middle East respiratory syndrome, also called MERS, following an outbreak in South Korea.",Health,,"Health Officials Tell US Doctors to Watch for MERS Health officials are advising U.S. doctors to be on the lookout for people sickened by Middle East respiratory syndrome, also called MERS, following an outbreak in South Korea.  ",News
30,Winners and Losers in Health Care Mergers | The Lonely Short-Seller | Signs of Progress in Greek Debt Talks | Martha Stewart’s Empire Sells for Fraction of Former Value,2015-06-23,blogpost,Morning Agenda: Winners and Losers in Health Care Mergers,558940577988105da13a2cfa,,,false,false,Morning Agenda: Winners and Losers in Health Care Mergers   Winners and Losers in Health Care Mergers | The Lonely Short-Seller | Signs of Progress in Greek Debt Talks | Martha Stewart’s Empire Sells for Fraction of Former Value,Blog
31,House and Senate Republicans are faced with question of what to do should Supreme Court rule as invalid provision in health care reform law that allows subsidies in states where health insurance exchanges are run by federal government; are aware they could face backlash in upcoming elections if millions of Americans can no longer afford insurance and have begun devising plans for stopgap measures that will last until 2016 elections are over.,2015-06-18,article,G.O.P. Is Wary About Winning on Health Law,5581372e79881026daaeb3b4,National,"If the Supreme Court upends President Obama’s health care law, Republicans in Congress would face a complicated challenge to fashion an alternative.",U.S.,Politics,"G.O.P. Is Wary About Winning on Health Law If the Supreme Court upends President Obama’s health care law, Republicans in Congress would face a complicated challenge to fashion an alternative. House and Senate Republicans are faced with question of what to do should Supreme Court rule as invalid provision in health care reform law that allows subsidies in states where health insurance exchanges are run by federal government; are aware they could face backlash in upcoming elections if millions of Americans can no longer afford insurance and have begun devising plans for stopgap measures that will last until 2016 elections are over.",News
32,,2015-06-17,article,Congressional GOP Plans to Continue Health Law Subsidies,55811d1f79881026daaeb356,None,"Congressional Republicans will move to temporarily continue health care subsidies for millions of people if the Supreme Court overturns the aid, according to plans discussed Wednesday in the House and Senate.",U.S.,Politics,"Congressional GOP Plans to Continue Health Law Subsidies Congressional Republicans will move to temporarily continue health care subsidies for millions of people if the Supreme Court overturns the aid, according to plans discussed Wednesday in the House and Senate.  ",News
33,"Andrew Ross Sorkin DealBook column underscores fact that merger talks among nation's top five health insurers is result of Affordable Care Act and the way it limits how much profit hospitals and insurers can make; notes while consolidation will save insurers money, it is not clear whether these savings will be passed on to consumers.",2015-06-23,article,Health Care Law Spurs Merger Talks for Insurers,5588b84f7988105da13a2bc5,Business,"All the deal-making in the health care industry is largely the result of the Affordable Care Act, which in effect caps hospitals’ and insurers’ profits.",Business Day,DealBook,"Health Care Law Spurs Merger Talks for Insurers All the deal-making in the health care industry is largely the result of the Affordable Care Act, which in effect caps hospitals’ and insurers’ profits. Andrew Ross Sorkin DealBook column underscores fact that merger talks among nation's top five health insurers is result of Affordable Care Act and the way it limits how much profit hospitals and insurers can make; notes while consolidation will save insurers money, it is not clear whether these savings will be passed on to consumers.",News
34,,2015-06-18,article,Feds Announce Nationwide Health Care Fraud Sweeps,5582e84d79881050cab6142f,None,"Health care fraud sweeps across the country have led to charges against 243 people, including doctors, nurses and pharmacy owners accused of bilking Medicare and Medicaid, the government announced Thursday.",U.S.,Politics,"Feds Announce Nationwide Health Care Fraud Sweeps Health care fraud sweeps across the country have led to charges against 243 people, including doctors, nurses and pharmacy owners accused of bilking Medicare and Medicaid, the government announced Thursday.  ",News
35,,2015-06-17,article,California on Cusp of Offering Young Immigrants Health Care,5581e7c679881050cab61118,None,"In a move that adds momentum to efforts to integrate immigrants, California is on the cusp of extending state-subsidized health care coverage to children from low-income families who are in the country illegally.",U.S.,,"California on Cusp of Offering Young Immigrants Health Care In a move that adds momentum to efforts to integrate immigrants, California is on the cusp of extending state-subsidized health care coverage to children from low-income families who are in the country illegally.  ",News
36,,2015-06-23,article,Planet Fitness Files to Go Public,55889cbc7988105da13a2b92,Business,The low-cost gym chain aims to become a publicly traded company in about two months.,Business Day,DealBook,Planet Fitness Files to Go Public The low-cost gym chain aims to become a publicly traded company in about two months.  ,News
37,"Health insurance providers are bracing for possibility that Supreme Court may rule in case King v Burwell that federal subsidies for customers in states that did not set up their own insurance marketplaces are illegal, which could affect around 6.4 million people.",2015-06-22,article,Health Insurers Brace for Supreme Court Ruling,55875c347988100a14609307,Business,About 6.4 million people could lose subsidies if the court decides the Affordable Care Act does not allow them in states without their own insurance marketplaces.,Business Day,,"Health Insurers Brace for Supreme Court Ruling About 6.4 million people could lose subsidies if the court decides the Affordable Care Act does not allow them in states without their own insurance marketplaces. Health insurance providers are bracing for possibility that Supreme Court may rule in case King v Burwell that federal subsidies for customers in states that did not set up their own insurance marketplaces are illegal, which could affect around 6.4 million people.",News
38,"One in 160 pregnancies in the United States ends in stillbirth. Dr. Eleni Michailidis, 38, gave birth to a stillborn son, Alexander, in February. This is her story.",2015-06-22,blogpost,The Silence of Stillbirth,5588aedd7988105da13a2baf,Science,,false,false,"The Silence of Stillbirth   One in 160 pregnancies in the United States ends in stillbirth. Dr. Eleni Michailidis, 38, gave birth to a stillborn son, Alexander, in February. This is her story.",Blog
39,"Federal hospital in Illinois is treating woman visitor from India with highly drug-resistant form of tuberculosis; health officials say risk to public is low, but people who had long periods of contact with patient are at risk; are attempting to discover who had contact with her in three states and on plane flight.",2015-06-10,article,Indian Woman Being Treated in U.S. for Drug-Resistant Tuberculosis,55776229798810054cfd02ac,National,"The woman could be at a federal hospital for a year or more, and health officials have tried to find who was in contact with her in three states and on a plane.",Health,,"Indian Woman Being Treated in U.S. for Drug-Resistant Tuberculosis The woman could be at a federal hospital for a year or more, and health officials have tried to find who was in contact with her in three states and on a plane. Federal hospital in Illinois is treating woman visitor from India with highly drug-resistant form of tuberculosis; health officials say risk to public is low, but people who had long periods of contact with patient are at risk; are attempting to discover who had contact with her in three states and on plane flight.",News
40,"Two studies in The New England Journal of Medicine show doctors can more effectively treat brain tumors by determining their genetic characteristics, rather than standard procedure of examining tissue under microscope.",2015-06-11,article," Brain Tumor’s Genetic Makeup Critical in Treatment, Research Finds",5578aa157988104410e6e6da,National,"Two teams of doctors, in an important advance for precision medicine, say that traits should be looked at first, not tissue samples.",Health,," Brain Tumor’s Genetic Makeup Critical in Treatment, Research Finds Two teams of doctors, in an important advance for precision medicine, say that traits should be looked at first, not tissue samples. Two studies in The New England Journal of Medicine show doctors can more effectively treat brain tumors by determining their genetic characteristics, rather than standard procedure of examining tissue under microscope.",News
41,The Ethicists column panel answers question on whether to share information given in confidence about health of close family member.,2015-06-14,article,Do I Have to Keep a Secret About a Family Member’s Health?,557819e2798810054cfd049b,Magazine,The Ethicists consider if and when to share someone else’s medical news.,Magazine,,Do I Have to Keep a Secret About a Family Member’s Health? The Ethicists consider if and when to share someone else’s medical news. The Ethicists column panel answers question on whether to share information given in confidence about health of close family member.,News
42,,2015-06-19,article,"Peril, Promise in Obama's End Game on Trade, Health, More",5583c55c7988107e6c5b5cca,None,"For President Barack Obama, an encouraging vote on his trade agenda and a harrowing tragedy in South Carolina showcased the promise and peril of his presidential end game.",U.S.,Politics,"Peril, Promise in Obama's End Game on Trade, Health, More For President Barack Obama, an encouraging vote on his trade agenda and a harrowing tragedy in South Carolina showcased the promise and peril of his presidential end game.  ",News
43,,2015-06-15,article,Greek Angst Weighs on Wall Street; Health Stocks Rise,557ec0767988105847fe0db8,None,"Stocks fell on Wall Street on Monday as investors fretted over the consequences of a possible debt default by Greece, but talk of multi-billion dollar healthcare deals buoyed shares in the sector, cutting into the market's loss.",Business Day,,"Greek Angst Weighs on Wall Street; Health Stocks Rise Stocks fell on Wall Street on Monday as investors fretted over the consequences of a possible debt default by Greece, but talk of multi-billion dollar healthcare deals buoyed shares in the sector, cutting into the market's loss.  ",News
44,,2015-06-22,article,Malaysia Steps Up Health Screening for MERS at Entry Points,55878abd7988100a1460937a,None,"Malaysia has stepped up health screenings at all entry points into the country, after the first case of Middle East Respiratory Syndrome (MERS) was reported in neighboring Thailand last week.",World,Asia Pacific,"Malaysia Steps Up Health Screening for MERS at Entry Points Malaysia has stepped up health screenings at all entry points into the country, after the first case of Middle East Respiratory Syndrome (MERS) was reported in neighboring Thailand last week.  ",News
45,,2015-06-21,article,Romanian Premier Takes a Month Off Citing Health Problems,5586f4497988100a14609267,None,"Romania's prime minister, who is under investigation for alleged corruption, says he will hand over his duties to a deputy for a month due to health problems.",World,Europe,"Romanian Premier Takes a Month Off Citing Health Problems Romania's prime minister, who is under investigation for alleged corruption, says he will hand over his duties to a deputy for a month due to health problems.  ",News
46,,2015-06-10,article,NYC Health Department Proposes High-Sodium Warning on Menus,5577c597798810054cfd039a,None,New York City's Health Department wants all chain restaurants to warn customers about products that are high in salt.,U.S.,,NYC Health Department Proposes High-Sodium Warning on Menus New York City's Health Department wants all chain restaurants to warn customers about products that are high in salt.  ,News
47,,2015-06-22,article,"Obama Administration Sees Cost Savings, Health Benefits From Climate Action",558848977988105da13a2a83,None,"The health and economic benefits of global climate change policies outweigh the impacts of taking no action, the Obama administration said Monday in a new report, which was released as Congress tries to weaken some of those policies this week.",U.S.,Politics,"Obama Administration Sees Cost Savings, Health Benefits From Climate Action The health and economic benefits of global climate change policies outweigh the impacts of taking no action, the Obama administration said Monday in a new report, which was released as Congress tries to weaken some of those policies this week.  ",News
48,,2015-06-16,article,US Health Secretary Proposes Expanding Head Start Program,5580860d79881026daaeb1fa,None,President Barack Obama's health secretary announced proposed regulations Tuesday for Head Start that would expand the 50-year-old early-learning program to a full school day and a full school year to better prepare children for kindergarten.,U.S.,,US Health Secretary Proposes Expanding Head Start Program President Barack Obama's health secretary announced proposed regulations Tuesday for Head Start that would expand the 50-year-old early-learning program to a full school day and a full school year to better prepare children for kindergarten.  ,News
49,,2015-06-23,article,House Votes to Kill Health Law's Medicare Savings Panel,5589b1647988107b193e299d,None,"The House voted Tuesday to kill a federal panel that is supposed to find ways to curb Medicare spending, as Republicans ignored a veto threat and leveled their latest blow at President Barack Obama's health care overhaul.",U.S.,Politics,"House Votes to Kill Health Law's Medicare Savings Panel The House voted Tuesday to kill a federal panel that is supposed to find ways to curb Medicare spending, as Republicans ignored a veto threat and leveled their latest blow at President Barack Obama's health care overhaul.  ",News
50,,2015-06-19,article,Federal VA Health Care Program Jeopardizes Alaska System,55848bac79881026a685cc41,None,"A new program to deliver health care to veterans across the nation has jeopardized a system it used for a model, triggering outrage from Alaska's U.S. senators and frustration from vets.",U.S.,,"Federal VA Health Care Program Jeopardizes Alaska System A new program to deliver health care to veterans across the nation has jeopardized a system it used for a model, triggering outrage from Alaska's U.S. senators and frustration from vets.  ",News
51,,2015-06-19,article,"Report: Higher Deficits, More Uninsured if Health Law Tossed",5584349c7988107e6c5b5e46,None,"Repealing President Barack Obama's signature health care law would modestly increase the budget deficit, while the number of uninsured Americans would rise by more than 20 million, said a nonpartisan government study released Friday.",U.S.,Politics,"Report: Higher Deficits, More Uninsured if Health Law Tossed Repealing President Barack Obama's signature health care law would modestly increase the budget deficit, while the number of uninsured Americans would rise by more than 20 million, said a nonpartisan government study released Friday.  ",News
52,San Francisco could soon be the first city in the country to place health warnings on advertisements for sugary drinks.,2015-06-10,blogpost,"Warning: Soda May Be Bad for Your Health, San Francisco Says",5578c2eb7988104410e6e73a,Science,,false,false,"Warning: Soda May Be Bad for Your Health, San Francisco Says   San Francisco could soon be the first city in the country to place health warnings on advertisements for sugary drinks.",Blog
53,,2015-06-10,article,"After Critical Probe, NYC Drops Jail Health Care Contractor",5578518b798810054cfd055e,None,New York City on Wednesday dropped the private company that delivers health care in its jails after a year of scrutiny over high-profile deaths of mentally ill inmates and a city probe that found the company hired felons and provided questionable care.,N.Y. / Region,,"After Critical Probe, NYC Drops Jail Health Care Contractor New York City on Wednesday dropped the private company that delivers health care in its jails after a year of scrutiny over high-profile deaths of mentally ill inmates and a city probe that found the company hired felons and provided questionable care.  ",News
