,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,,2015-02-13,multimedia,The Weekly Health Quiz,54de2de67988100be84557ad,Health,"In the news: Ebola, measles and weight and fertility. Test your knowledge of this week’s health news.",Health,,"The Weekly Health Quiz In the news: Ebola, measles and weight and fertility. Test your knowledge of this week’s health news.  ",Interactive Feature
11,"Op-Ed article by Prof Molly Worthen examines model of cost-sharing ministries like Christian Healthcare Ministries, based in Barberton, OH, which operate similarly to health insurance companies; notes that membership in such mutual aid societies has been growing due to Affordable Care Act provisions, and analyzes history of mutual aid societies; suggests it would not be feasible to scale up model to address health insurance needs of nation.",2015-02-01,article,"Onward, Christian Health Care?",54cd494a79881063e978c206,Editorial,"In our new Gilded Age, mutual aid societies revive.",Opinion,Sunday Review,"Onward, Christian Health Care? In our new Gilded Age, mutual aid societies revive. Op-Ed article by Prof Molly Worthen examines model of cost-sharing ministries like Christian Healthcare Ministries, based in Barberton, OH, which operate similarly to health insurance companies; notes that membership in such mutual aid societies has been growing due to Affordable Care Act provisions, and analyzes history of mutual aid societies; suggests it would not be feasible to scale up model to address health insurance needs of nation.",Op-Ed
12,"Retiring column; crowdfunding sites have become more popular for family members who are faced with unexpected costs of medical, nursing home and at-home care; experts say fundraising for unusual expenses generally is more successful.",2015-01-31,article,Managing Health Costs With Crowdfunding,54cbd81979881027ae29de2b,Business,"Asking friends and family, and even strangers, to help with bills is becoming more accepted on crowdfunding websites.",Business Day,,"Managing Health Costs With Crowdfunding Asking friends and family, and even strangers, to help with bills is becoming more accepted on crowdfunding websites. Retiring column; crowdfunding sites have become more popular for family members who are faced with unexpected costs of medical, nursing home and at-home care; experts say fundraising for unusual expenses generally is more successful.",News
13,A column by Donald G. McNeil Jr. about global health news.,2015-02-09,column,Global Health Updates,54d8f6417988101cabd8093c,,A column by Donald G. McNeil Jr. about global health news.,Science,,Global Health Updates A column by Donald G. McNeil Jr. about global health news. A column by Donald G. McNeil Jr. about global health news.,Column
14,"Op-Ed article by Joseph E Stiglitz, Nobel laureate in economics, warns that influence of pharmaceutical companies on Trans-Pacific Partnership trade negotiations may result in higher drug prices worldwide and less innovation; notes that companies are seeking to keep or expand their monopolies on brand-name drugs by restricting competition from generics and undermining government regulation of drug prices.",2015-01-31,article,Don't Trade Away Our Health,54cbadde79881068566a1322,OpEd,The efforts to raise drug prices in the so-called Trans-Pacific Partnership take us in the wrong direction.,Opinion,,"Don't Trade Away Our Health The efforts to raise drug prices in the so-called Trans-Pacific Partnership take us in the wrong direction. Op-Ed article by Joseph E Stiglitz, Nobel laureate in economics, warns that influence of pharmaceutical companies on Trans-Pacific Partnership trade negotiations may result in higher drug prices worldwide and less innovation; notes that companies are seeking to keep or expand their monopolies on brand-name drugs by restricting competition from generics and undermining government regulation of drug prices.",Op-Ed
15,,2015-02-14,article,Correction: Health Overhaul-Penalties Story,54df7ffd7988106b6b402818,None,"In a story Feb. 14 about tax penalties assessed on those without health insurance, The Associated Press reported erroneously that taxpayers must apply for health insurance through the federal exchange and Medicaid before seeking an exemption. Eligible taxpayers may file for the exemption without first applying for health coverage.",U.S.,,"Correction: Health Overhaul-Penalties Story In a story Feb. 14 about tax penalties assessed on those without health insurance, The Associated Press reported erroneously that taxpayers must apply for health insurance through the federal exchange and Medicaid before seeking an exemption. Eligible taxpayers may file for the exemption without first applying for health coverage.  ",News
16,"Ann Carrns Your Money Adviser column cautions window for enrolling in Affordable Care Act's health insurance is closing; notes that as deadline nears, traffic on government website Healthcare.gov is increasing; warns remaining without coverage will most likely result in penalty.",2015-02-14,article,Health Insurance Enrollment: Beating the Deadline,54de13fc7988103d51290eb5,Business,"The deadline for enrollment under the Affordable Care Act is midnight Sunday, though applications still pending at that time should be acceptable.",Business Day,,"Health Insurance Enrollment: Beating the Deadline The deadline for enrollment under the Affordable Care Act is midnight Sunday, though applications still pending at that time should be acceptable. Ann Carrns Your Money Adviser column cautions window for enrolling in Affordable Care Act's health insurance is closing; notes that as deadline nears, traffic on government website Healthcare.gov is increasing; warns remaining without coverage will most likely result in penalty.",News
17,Centers for Medicare and Medicaid Services says it will release stricter guidelines for how nursing homes are rated; scores are likely to fall for many homes as it becomes far more difficult to earn four-and five-star government rating; shift follows New York Times report on how unverified information was leading to unqualified nursing homes getting star ratings.,2015-02-13,article,Government Will Change How it Rates Nursing Homes,54dd766a7988107ed47f333c,Business,The changes are part of a further effort to improve nursing home ratings by raising the bar to achieving a high score in the quality measures area.,Business Day,,Government Will Change How it Rates Nursing Homes The changes are part of a further effort to improve nursing home ratings by raising the bar to achieving a high score in the quality measures area. Centers for Medicare and Medicaid Services says it will release stricter guidelines for how nursing homes are rated; scores are likely to fall for many homes as it becomes far more difficult to earn four-and five-star government rating; shift follows New York Times report on how unverified information was leading to unqualified nursing homes getting star ratings.,News
18,"Occupational Safety and Health Administration charges furniture maker Ashley Furniture with unsafe conditions at its plant in Arcadia, Wis, that caused more than 1,000 injuries; company faces $1.7 million in fines.",2015-02-03,article,OSHA Cites Ashley Furniture Over Dozens of Safety Violations,54cfcee679881045b45411f5,Business,"One of the world&#8217;s largest furniture manufacturers faces $1.7 million in penalties to settle charges that unsafe conditions at a Wisconsin plant led to more than 1,000 injuries.",Business Day,,"OSHA Cites Ashley Furniture Over Dozens of Safety Violations One of the world&#8217;s largest furniture manufacturers faces $1.7 million in penalties to settle charges that unsafe conditions at a Wisconsin plant led to more than 1,000 injuries. Occupational Safety and Health Administration charges furniture maker Ashley Furniture with unsafe conditions at its plant in Arcadia, Wis, that caused more than 1,000 injuries; company faces $1.7 million in fines.",News
19,,2015-02-11,article,Keep Focus on Ebola,54db13127988107c0372bc38,Letters,"Claude E. Erbsen, a reader, writes that we must not allow our attention span to wander.",Opinion,,"Keep Focus on Ebola Claude E. Erbsen, a reader, writes that we must not allow our attention span to wander.  ",Letter
20,,2015-02-12,article,Treating Vascular Disease,54dd24507988107ed47f3037,Letters,"Peter F. Lawrence, president of the Society for Vascular Surgery, responds to a front-page article.",Opinion,,"Treating Vascular Disease Peter F. Lawrence, president of the Society for Vascular Surgery, responds to a front-page article.  ",Letter
21,,2015-02-14,article,Smoke-Free Policies,54de984a7988100be845595d,Letters,"Patrick Kwan, an antismoking advocate, writes that &#8220;there is no safe level of secondhand smoke exposure.&#8221;",Opinion,,"Smoke-Free Policies Patrick Kwan, an antismoking advocate, writes that &#8220;there is no safe level of secondhand smoke exposure.&#8221;  ",Letter
22,CDC data shows that Americans' exposure to secondhand smoke has fallen by 50 percent since 2000 as municipalities have moved to ban smoking in public places and number of smokers has declined.,2015-02-04,article,"Secondhand Smoke Exposure Drops, C.D.C. Reports",54d10f367988101ab1b3dc29,National,"The share of American nonsmokers exposed to secondhand smoke fell to 25 percent in 2012 from 53 percent in 2000, according to an analysis of health data.",Health,,"Secondhand Smoke Exposure Drops, C.D.C. Reports The share of American nonsmokers exposed to secondhand smoke fell to 25 percent in 2012 from 53 percent in 2000, according to an analysis of health data. CDC data shows that Americans' exposure to secondhand smoke has fallen by 50 percent since 2000 as municipalities have moved to ban smoking in public places and number of smokers has declined.",News
23,,2015-02-07,article,Using Genetics to Improve Medicine,54d557f57988103a3d0e45c7,Letters,Readers discuss an Op-Ed essay that was skeptical about the benefits.,Opinion,,Using Genetics to Improve Medicine Readers discuss an Op-Ed essay that was skeptical about the benefits.  ,Letter
24,,2015-02-06,article,Research on Mental Illness,54d47adb798810405267292a,Letters,Dr. Jeffrey Borenstein of the Brain & Behavior Research Foundation writes that money to support brain research should be included in New York City&#8217;s plan to find new ways to detect and treat mental illness.,Opinion,,Research on Mental Illness Dr. Jeffrey Borenstein of the Brain & Behavior Research Foundation writes that money to support brain research should be included in New York City&#8217;s plan to find new ways to detect and treat mental illness.  ,Letter
25,,2015-02-02,article,Obama Threatens Veto to Health Care Repeal Bill,54d001cd79881045b45412b3,None,President Barack Obama is threatening to veto a Republican bill that would repeal his health care law.,U.S.,Politics,Obama Threatens Veto to Health Care Repeal Bill President Barack Obama is threatening to veto a Republican bill that would repeal his health care law.  ,News
26,,2015-02-03,article,House Votes to Repeal Health Care Law,54d148f07988101ab1b3dd02,None,"The Republican-controlled House has voted along party lines to repeal the health care law that stands as President Barack Obama's signature domestic achievement, and not for the first time.",U.S.,Politics,"House Votes to Repeal Health Care Law The Republican-controlled House has voted along party lines to repeal the health care law that stands as President Barack Obama's signature domestic achievement, and not for the first time.  ",News
27,,2015-02-06,article,Capita to Provide Services for Britain's National Health Service,54d46e7b798810405267290b,None,"Outsourcing company Capita has been chosen by Britain's state-funded healthcare service to provide support services such as IT, back-office finance and HR services worth up to 5 billion pounds to a number of clinical commissioning groups.",Business Day,,"Capita to Provide Services for Britain's National Health Service Outsourcing company Capita has been chosen by Britain's state-funded healthcare service to provide support services such as IT, back-office finance and HR services worth up to 5 billion pounds to a number of clinical commissioning groups.  ",News
28,,2015-02-05,article,Hackers See Rewarding Targets in Health Care Companies,54d3f18b79881040526727c5,None,"Health care is a treasure trove for criminals looking to steal reams of personal information, as the hacking of a database maintained by the second-largest U.S. health insurer proves.",U.S.,,"Hackers See Rewarding Targets in Health Care Companies Health care is a treasure trove for criminals looking to steal reams of personal information, as the hacking of a database maintained by the second-largest U.S. health insurer proves.  ",News
29,,2015-02-05,article,Health Insurer Anthem Hit by Massive Cybersecurity Breach,54d3338b7988105ae2aa8e5f,None,"Health insurer Anthem Inc, which has nearly 40 million U.S. customers, said late on Wednesday that hackers had breached one of its IT systems and stolen personal information relating to current and former consumers and employees.",Business Day,,"Health Insurer Anthem Hit by Massive Cybersecurity Breach Health insurer Anthem Inc, which has nearly 40 million U.S. customers, said late on Wednesday that hackers had breached one of its IT systems and stolen personal information relating to current and former consumers and employees.  ",News
30,,2015-02-05,article,States Investigate Massive Breach at Health Insurer Anthem,54d3cd727988104052672707,None,"Several U.S. states are investigating a massive cyberattack on No. 2 U.S. health insurer Anthem Inc that is being looked at for possible ties to China, according to a source familiar with the probe. ",Business Day,,"States Investigate Massive Breach at Health Insurer Anthem Several U.S. states are investigating a massive cyberattack on No. 2 U.S. health insurer Anthem Inc that is being looked at for possible ties to China, according to a source familiar with the probe.   ",News
31,,2015-02-03,article,Novartis Says Japanese Health Ministry to Suspend Unit,54d0ac4f79881045b454141c,None,Swiss drugmaker Novartis said on Tuesday its Japanese business faced suspension by the country's health ministry but that it could manage the financial impact of such a sanction.,Business Day,,Novartis Says Japanese Health Ministry to Suspend Unit Swiss drugmaker Novartis said on Tuesday its Japanese business faced suspension by the country's health ministry but that it could manage the financial impact of such a sanction.  ,News
32,,2015-02-14,article,Congressional Panel Seeks Governor's Health-Agency Documents,54dfaf217988106b6b402880,None,A Congressional panel investigating Cover Oregon has asked departing Gov. John Kitzhaber to preserve all documents related to the shutdown of the dysfunctional health insurance exchange.,U.S.,,Congressional Panel Seeks Governor's Health-Agency Documents A Congressional panel investigating Cover Oregon has asked departing Gov. John Kitzhaber to preserve all documents related to the shutdown of the dysfunctional health insurance exchange.  ,News
33,,2015-02-14,article,Sketches of Challengers to Health Care Law Subsidies,54df54877988100be8455abf,None,"A look at the four Virginia residents who are suing the Obama administration over the health care overhaul. They all are eligible for subsidies that would significantly reduce the cost of their health insurance premiums, but say they would rather not have to purchase the insurance.",U.S.,,"Sketches of Challengers to Health Care Law Subsidies A look at the four Virginia residents who are suing the Obama administration over the health care overhaul. They all are eligible for subsidies that would significantly reduce the cost of their health insurance premiums, but say they would rather not have to purchase the insurance.  ",News
34,"Senate Health Committee defeats Tennessee Gov Bill Haslam’s proposal to extend health coverage to 280,000 low-income state residents.",2015-02-05,article,Tennessee: Health Care Extension for Poor Is Rejected in Senate,54d2bc457988105ae2aa8a68,National,"Gov. Bill Haslam’s proposal to extend health coverage to 280,000 low-income Tennesseans was defeated Wednesday, 7 to 4, by the Senate Health Committee.",U.S.,Politics,"Tennessee: Health Care Extension for Poor Is Rejected in Senate Gov. Bill Haslam’s proposal to extend health coverage to 280,000 low-income Tennesseans was defeated Wednesday, 7 to 4, by the Senate Health Committee. Senate Health Committee defeats Tennessee Gov Bill Haslam’s proposal to extend health coverage to 280,000 low-income state residents.",Brief
35,,2015-02-02,article,Mental Health Facility Worker Accused of Sexual Assault,54d01e5579881045b45412ef,None,An employee at a mental health facility in New Jersey is accused of sexually assaulting a patient.,U.S.,,Mental Health Facility Worker Accused of Sexual Assault An employee at a mental health facility in New Jersey is accused of sexually assaulting a patient.  ,News
36,Is repealing the Affordable Care Act an issue of manhood?,2015-02-10,blogpost,"No 'Manly Firmness' in Denying Health Care, McCaskill Says      ",54da444d7988107c0372b9df,,,false,false,"No 'Manly Firmness' in Denying Health Care, McCaskill Says         Is repealing the Affordable Care Act an issue of manhood?",Blog
37,,2015-02-02,article,A Discredited Vaccine Study’s Continuing Impact on Public Health,54cec2e479881002ee7b4778,National,"A doctor’s 1998 report of a relationship between the M.M.R. vaccine and the onset of autism has been widely rejected, but a link is still accepted by some.",U.S.,,"A Discredited Vaccine Study’s Continuing Impact on Public Health A doctor’s 1998 report of a relationship between the M.M.R. vaccine and the onset of autism has been widely rejected, but a link is still accepted by some.  ",News
38,,2015-02-10,article,Prison Health Provider Agrees to Changes in California,54da5b1d7988107c0372ba35,None,"One of the largest U.S. for-profit prison healthcare providers has agreed to change how it staffs California jails, part of a settlement announced on Tuesday that ends a wrongful death lawsuit against the company.",U.S.,,"Prison Health Provider Agrees to Changes in California One of the largest U.S. for-profit prison healthcare providers has agreed to change how it staffs California jails, part of a settlement announced on Tuesday that ends a wrongful death lawsuit against the company.  ",News
39,"Congressional Republicans are scrambling to create alternative to Pres Obama's Affordable Care Act, having realized that success in overturning law in Supreme Court will also leave them responsible for healthcare options of American citizens; some are also blaming Obama administration for not having alternative in place should they win in court.",2015-02-08,article,Health Law Case Poses Conundrum for Republicans,54d69ca17988106fa4d5f879,National,"A Supreme Court decision to strike down subsidies for insurance could carry political risks, pushing the party to try to come up with alternatives to the Affordable Care Act.",U.S.,,"Health Law Case Poses Conundrum for Republicans A Supreme Court decision to strike down subsidies for insurance could carry political risks, pushing the party to try to come up with alternatives to the Affordable Care Act. Congressional Republicans are scrambling to create alternative to Pres Obama's Affordable Care Act, having realized that success in overturning law in Supreme Court will also leave them responsible for healthcare options of American citizens; some are also blaming Obama administration for not having alternative in place should they win in court.",News
40,,2015-02-07,article,Stuff We Liked: From Health to Hues,54d4dfb97988104052672a71,Upshot,Web gems this week included a map of bacteria on New York subways and a visualization of how men and women describe colors.,The Upshot,,Stuff We Liked: From Health to Hues Web gems this week included a map of bacteria on New York subways and a visualization of how men and women describe colors.  ,News
41,,2015-02-04,article,Haslam's Insure Tennessee Health Plan Fails in Legislature,54d28f027988105ae2aa897c,None,"Gov. Bill Haslam's proposal to extend health coverage to 280,000 low-income Tennesseans has failed during a special legislative session.",U.S.,,"Haslam's Insure Tennessee Health Plan Fails in Legislature Gov. Bill Haslam's proposal to extend health coverage to 280,000 low-income Tennesseans has failed during a special legislative session.  ",News
42,,2015-02-07,article,No Encryption Standard Raises Health Care Privacy Questions,54d5c8807988103a3d0e4690,None,Insurers aren't required to encrypt consumers' data under a 1990s federal law that remains the foundation for health care privacy in the Internet age &#8212; an omission that seems striking in light of the major cyberattack against Anthem.,U.S.,Politics,No Encryption Standard Raises Health Care Privacy Questions Insurers aren't required to encrypt consumers' data under a 1990s federal law that remains the foundation for health care privacy in the Internet age &#8212; an omission that seems striking in light of the major cyberattack against Anthem.  ,News
43,,2015-02-05,article,Factbox: Hospitals Launching Pilots of Apple Health Tech,54d315b07988105ae2aa8c3c,None,"Apple Inc's healthcare technology is spreading quickly among major U.S. hospitals, showing early promise as a way for  doctors to monitor patients remotely and lower costs.",Technology,,"Factbox: Hospitals Launching Pilots of Apple Health Tech Apple Inc's healthcare technology is spreading quickly among major U.S. hospitals, showing early promise as a way for  doctors to monitor patients remotely and lower costs.  ",News
44,,2015-02-14,article,Questions on Plaintiffs Unlikely to Derail Health Lawsuit,54df53cb7988100be8455abe,None,"Despite questions about four challengers' legal right to bring their lawsuit, the Supreme Court probably will not be deterred from deciding whether millions of people covered by the health care overhaul are eligible for the subsidies that make their insurance affordable.",U.S.,Politics,"Questions on Plaintiffs Unlikely to Derail Health Lawsuit Despite questions about four challengers' legal right to bring their lawsuit, the Supreme Court probably will not be deterred from deciding whether millions of people covered by the health care overhaul are eligible for the subsidies that make their insurance affordable.  ",News
45,,2015-02-05,article,Oklahoma Judge Threatens to Jail Mental Health Commissioner,54d3cced7988104052672705,None,An Oklahoma County judge threatened to jail the state's mental health commissioner for ignoring a written order to commit an inmate to a state mental health facility.,U.S.,,Oklahoma Judge Threatens to Jail Mental Health Commissioner An Oklahoma County judge threatened to jail the state's mental health commissioner for ignoring a written order to commit an inmate to a state mental health facility.  ,News
46,,2015-02-12,article,Excerpts of Emails Between Disneyland and Health Officials,54dd5a367988107ed47f32e9,None,"After the measles outbreak became public, Disneyland officials emailed California public health experts asking them to emphasize that such an outbreak could happen anywhere and it was safe to visit the theme park, according to correspondence obtained through a public records request.",U.S.,,"Excerpts of Emails Between Disneyland and Health Officials After the measles outbreak became public, Disneyland officials emailed California public health experts asking them to emphasize that such an outbreak could happen anywhere and it was safe to visit the theme park, according to correspondence obtained through a public records request.  ",News
47,,2015-02-06,article,Anthem Breach: A Gap in Federal Health Privacy Law?,54d514c07988103a3d0e44d8,None,Insurers aren't required to encrypt consumers' data under a 1990s federal law that remains the foundation for health care privacy in the Internet age &#8212; an omission that seems striking in light of the major cyberattack against Anthem.,U.S.,Politics,Anthem Breach: A Gap in Federal Health Privacy Law? Insurers aren't required to encrypt consumers' data under a 1990s federal law that remains the foundation for health care privacy in the Internet age &#8212; an omission that seems striking in light of the major cyberattack against Anthem.  ,News
48,,2015-02-04,article,APNewsbreak: Some GOP Want Tax Credits in Health Alternative,54d260267988105ae2aa88cf,None,"A small, influential group of Republicans, in search of a replacement health care law, will propose tax credits to help lower-income individuals and families purchase insurance, officials said Wednesday. The GOP lawmakers would jettison the controversial coverage requirement in the current ""Obamacare"" law.",U.S.,Politics,"APNewsbreak: Some GOP Want Tax Credits in Health Alternative A small, influential group of Republicans, in search of a replacement health care law, will propose tax credits to help lower-income individuals and families purchase insurance, officials said Wednesday. The GOP lawmakers would jettison the controversial coverage requirement in the current ""Obamacare"" law.  ",News
49,,2015-02-02,article,‘Our Curse’,54d172437988101ab1b3dd67,OpEd,"In this Oscar-nominated documentary, a young couple struggles to overcome every new parent’s worst nightmare: a child born with a life-threatening illness.",Opinion,,"‘Our Curse’ In this Oscar-nominated documentary, a young couple struggles to overcome every new parent’s worst nightmare: a child born with a life-threatening illness.  ",Op-Ed
50,"In 2014, only 18% of students reported spending at least 16 hours per week socializing with friends.",2015-02-06,blogpost,College Kids Are Getting More Depressed,54d501ae7988103a3d0e4480,OpEd,,false,false,"College Kids Are Getting More Depressed   In 2014, only 18% of students reported spending at least 16 hours per week socializing with friends.",Blog
51,Everything changed when I bought a box of medium-grain kasha at the supermarket and took another stab at making a kasha dish.,2015-02-13,blogpost,Not Your Bubbe's Kasha,54de58907988100be8455872,Science,,Health,,Not Your Bubbe's Kasha   Everything changed when I bought a box of medium-grain kasha at the supermarket and took another stab at making a kasha dish.,Blog
52,Millions of Americans are forced to take on second and third jobs to escape gap in Affordable Care Act; low-income adults who live in states that have declined to expand Medicaid under health care law often earn too little money to receive federal aid for buying private health insurance and too much to qualify for Medicaid.,2015-02-02,article,Piling On Work to Escape Gap in Health Law,54cee25f79881002ee7b47ad,National,Four million adults in the 22 states that did not expand Medicaid earn too much for that program but too little to receive federal subsidies for coverage.,U.S.,,Piling On Work to Escape Gap in Health Law Four million adults in the 22 states that did not expand Medicaid earn too much for that program but too little to receive federal subsidies for coverage. Millions of Americans are forced to take on second and third jobs to escape gap in Affordable Care Act; low-income adults who live in states that have declined to expand Medicaid under health care law often earn too little money to receive federal aid for buying private health insurance and too much to qualify for Medicaid.,News
53,"Before making an advance directive, talk with your doctor and your caregiver about just how far end-of-life care should go at the cost of comfort.",2015-02-09,blogpost,Seeking a 'Beautiful Death',54d89e60798810462d44b8d1,Science,,Health,,"Seeking a 'Beautiful Death'   Before making an advance directive, talk with your doctor and your caregiver about just how far end-of-life care should go at the cost of comfort.",Blog
54,"New York City health officials dispute study, conducted by researchers at Weill Cornell Medical College and published in online journal Cell Systems, claiming to have found evidence of bubonic plague in city's subway system; study's authors concede that bacterium they detected could be different.",2015-02-07,article,Bubonic Plague in the Subway System? Don&#8217;t Worry About It,54d57ac97988103a3d0e461b,Metro,New York health officials contested a finding by researchers who said they had discovered in stations evidence of the deadly disease that ravaged 14th-century Europe.,N.Y. / Region,,"Bubonic Plague in the Subway System? Don&#8217;t Worry About It New York health officials contested a finding by researchers who said they had discovered in stations evidence of the deadly disease that ravaged 14th-century Europe. New York City health officials dispute study, conducted by researchers at Weill Cornell Medical College and published in online journal Cell Systems, claiming to have found evidence of bubonic plague in city's subway system; study's authors concede that bacterium they detected could be different.",News
