,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,,2015-03-26,multimedia,Public Health Emergency in Indiana,5514478679881034ed52c736,U.S.,"Gov. Mike Pence, Republican of Indiana, declared a public health emergency in Scott County on Wednesday after 79 new cases of H.I.V. were confirmed.",U.S.,,"Public Health Emergency in Indiana Gov. Mike Pence, Republican of Indiana, declared a public health emergency in Scott County on Wednesday after 79 new cases of H.I.V. were confirmed.  ",Video
11,"Paul Krugman Op-Ed column criticizes distortion of facts by conservatives bent on portraying Affordable Care Act as economic disaster; holds whatever one's viewpoint, law is costing taxpayers far less than expected, and has not emerged as job-killer; argues conservative campaign belies an unsettling disregard for facts in politics, and unwillingness to concede arguments in face of overwhelming evidence.",2015-03-30,article,Imaginary Health Care Horrors,5518f965798810292a272387,Editorial,"The Affordable Care Act is costing taxpayers much less than expected, but that hasn&#8217;t deterred the prophets of disaster.",Opinion,,"Imaginary Health Care Horrors The Affordable Care Act is costing taxpayers much less than expected, but that hasn&#8217;t deterred the prophets of disaster. Paul Krugman Op-Ed column criticizes distortion of facts by conservatives bent on portraying Affordable Care Act as economic disaster; holds whatever one's viewpoint, law is costing taxpayers far less than expected, and has not emerged as job-killer; argues conservative campaign belies an unsettling disregard for facts in politics, and unwillingness to concede arguments in face of overwhelming evidence.",Op-Ed
12,,2015-03-31,multimedia,Recipes for Health: Passover,551af38379881028d64d0d77,Health,Recipes for Passover.,Health,,Recipes for Health: Passover Recipes for Passover.  ,Interactive Feature
13,Nick Bilton Disruptions column notes concerns among some health professionals that wearable computers may eventually be found to cause health problems.,2015-03-19,article,The Health Concerns in Wearable Tech,5509493979881027c592c6f3,Styles,Some researchers and consumers are now asking whether wearable computers will be considered harmful in several decades’ time.,Style,,The Health Concerns in Wearable Tech Some researchers and consumers are now asking whether wearable computers will be considered harmful in several decades’ time. Nick Bilton Disruptions column notes concerns among some health professionals that wearable computers may eventually be found to cause health problems.,News
14,"Some advanced medical centers and doctors are pushing to provide patients with better access to their records, arguing that better-informed patients are more likely to take care of themselves and detect early signs of illness; participants in OpenNotes initiative allow patients access online; doctoral student Steven Keating, who has rigorously collected his own records and who detected signs of brain tumor, is example of trend's potential.",2015-04-01,article,The Healing Power of Your Own Medical Records,551ad02179881028d64d0cf2,Business,"There is evidence that letting patients see their medical files helps them take better care of themselves, but the medical establishment still resists sharing the data.",Technology,,"The Healing Power of Your Own Medical Records There is evidence that letting patients see their medical files helps them take better care of themselves, but the medical establishment still resists sharing the data. Some advanced medical centers and doctors are pushing to provide patients with better access to their records, arguing that better-informed patients are more likely to take care of themselves and detect early signs of illness; participants in OpenNotes initiative allow patients access online; doctoral student Steven Keating, who has rigorously collected his own records and who detected signs of brain tumor, is example of trend's potential.",News
15,,2015-03-26,article,Harmful Budget Cuts,5513b363798810025907247b,Letters,Mary Woolley of Research!America writes that proposed cuts to discretionary spending &#8220;would dramatically slow medical progress.&#8221;,Opinion,,Harmful Budget Cuts Mary Woolley of Research!America writes that proposed cuts to discretionary spending &#8220;would dramatically slow medical progress.&#8221;  ,Letter
16,"Liberian government issues recommendation, supported by United Nations health experts, that survivors of Ebola practice safe sex until more data is available concerning how long the virus can remain viable in body fluids.",2015-03-29,article,Liberia Recommends Ebola Survivors Practice Safe Sex Indefinitely,55172d6c798810109b86b727,Foreign,"After an Ebola death, scientists want to gather more information on the length of time the virus might remain present in semen.",World,Africa,"Liberia Recommends Ebola Survivors Practice Safe Sex Indefinitely After an Ebola death, scientists want to gather more information on the length of time the virus might remain present in semen. Liberian government issues recommendation, supported by United Nations health experts, that survivors of Ebola practice safe sex until more data is available concerning how long the virus can remain viable in body fluids.",News
17,,2015-03-31,article,"A la hora de comer sano, el enemigo no es la carne roja",551c5f38798810581d63eb41,Upshot,"Como sucede con otros “malhechores” en la guerra de los alimentos, las advertencias en contra de la ingesta de carne roja son más fuertes y contundentes de lo necesario.",Universal,América,"A la hora de comer sano, el enemigo no es la carne roja Como sucede con otros “malhechores” en la guerra de los alimentos, las advertencias en contra de la ingesta de carne roja son más fuertes y contundentes de lo necesario.  ",News
18,"World Health Organization's declaration that glyphosate, active ingredient in Monsanto weed killer Roundup, likely causes cancer in humans shows how scientific data can be interpreted differently by different organizations; agency's research was in part based on study used by Environmental Protection Agency to reverse itself and approve use of Roundup, six years after using same study to suggest that it may cause cancer.",2015-03-28,article,"Weed Killer, Long Cleared, Is Doubted",5515b96c7988106548395955,Business,"The Environmental Protection Agency gave the maker of Roundup a thumbs up in 1991, but a World Health Organization group now says the active ingredient “probably” causes cancer.",Business Day,Energy & Environment ,"Weed Killer, Long Cleared, Is Doubted The Environmental Protection Agency gave the maker of Roundup a thumbs up in 1991, but a World Health Organization group now says the active ingredient “probably” causes cancer. World Health Organization's declaration that glyphosate, active ingredient in Monsanto weed killer Roundup, likely causes cancer in humans shows how scientific data can be interpreted differently by different organizations; agency's research was in part based on study used by Environmental Protection Agency to reverse itself and approve use of Roundup, six years after using same study to suggest that it may cause cancer.",News
19,"Nicholas Kristof Op-Ed column contrasts lives of Isabel dos Santos, daughter of Angolan Pres Jose Eduardo dos Santos and one of richest women in Africa, and Delfina Fernandes, impoverished resident of village of Kibanga; notes vast gulf between their lives is in many ways due to corruption in government, as Angola has one of richest pools of natural wealth per capita, yet country does nothing for vast majority of its citizens.",2015-03-22,article,"Two Women, Opposite Fortunes",550db8b679881067c7f1e2a4,Editorial,A story of two women: One is Africa&#8217;s youngest billionaire; the other has lost 10 children.,Opinion,Sunday Review,"Two Women, Opposite Fortunes A story of two women: One is Africa&#8217;s youngest billionaire; the other has lost 10 children. Nicholas Kristof Op-Ed column contrasts lives of Isabel dos Santos, daughter of Angolan Pres Jose Eduardo dos Santos and one of richest women in Africa, and Delfina Fernandes, impoverished resident of village of Kibanga; notes vast gulf between their lives is in many ways due to corruption in government, as Angola has one of richest pools of natural wealth per capita, yet country does nothing for vast majority of its citizens.",Op-Ed
20,Scientists say that sharing and mining patient information could accelerate the pace of medical discovery.,2015-04-02,blogpost,Using Patient Data to Democratize Medical Discovery,551d0cbd798810581d63ed47,Business,,Technology,,Using Patient Data to Democratize Medical Discovery   Scientists say that sharing and mining patient information could accelerate the pace of medical discovery.,Blog
21,"The “Girls” actor let T into a personal training session at Brooklyn Strength, where she engages in a mix of Pilates and Kettlebell work to get strong — not skinny.",2015-03-24,blogpost,Jemima Kirke&#8217;s Workout Thwarts the Usual Fitness Trends,5511c39a798810513797dd48,TStyle,,false,false,"Jemima Kirke&#8217;s Workout Thwarts the Usual Fitness Trends   The “Girls” actor let T into a personal training session at Brooklyn Strength, where she engages in a mix of Pilates and Kettlebell work to get strong — not skinny.",Blog
22,"Marriage and exercise, sexual desire and mosquito-borne illnesses: see how well you know this week’s health news.",2015-03-19,blogpost,"The Weekly Health Quiz: Marriage, Memory and Sex",550b22fa7988100e8ac09bc7,Science,,false,false,"The Weekly Health Quiz: Marriage, Memory and Sex   Marriage and exercise, sexual desire and mosquito-borne illnesses: see how well you know this week’s health news.",Blog
23,Scientists have struggled for nearly a decade to find a cause and have come up mostly empty-handed.,2015-04-01,blogpost,What Is Morgellons? Singer Joni Mitchell&#8217;s Disputed Diagnosis,551ca413798810581d63ec1f,Science,,false,false,What Is Morgellons? Singer Joni Mitchell&#8217;s Disputed Diagnosis   Scientists have struggled for nearly a decade to find a cause and have come up mostly empty-handed.,Blog
24,,2015-04-02,article,Greece's Tsipras Aims to Bolster Public Health Care,551d3cb4798810581d63edda,None,"Prime Minister Alexis Tsipras said Thursday his government will bolster public health care in Greece through the hiring of 4,500 specialized staff and the abolition of a compulsory 5-euro ($5.4) fee for treatment at public hospitals.",World,Europe,"Greece's Tsipras Aims to Bolster Public Health Care Prime Minister Alexis Tsipras said Thursday his government will bolster public health care in Greece through the hiring of 4,500 specialized staff and the abolition of a compulsory 5-euro ($5.4) fee for treatment at public hospitals.  ",News
25,,2015-03-27,article,Audit: Maryland Misallocated $28.4M for Health Exchange,55153e6879881034ed52ca45,None,"Maryland misallocated $28.4 million in federal money for its flawed health care exchange and should pay the money back, according to a federal audit released Friday.",U.S.,,"Audit: Maryland Misallocated $28.4M for Health Exchange Maryland misallocated $28.4 million in federal money for its flawed health care exchange and should pay the money back, according to a federal audit released Friday.  ",News
26,,2015-03-22,multimedia,Former Singaporean PM's health deteriorates further,550e70b779881067c7f1e3c2,Multimedia/Photos,The health of former Singapore Prime Minister Lee Kuan Yew weakens further as his son and current Prime Minister Lee Hsien Loong visits him in hospital. Julie Noce reports.,Multimedia/Photos,,Former Singaporean PM's health deteriorates further The health of former Singapore Prime Minister Lee Kuan Yew weakens further as his son and current Prime Minister Lee Hsien Loong visits him in hospital. Julie Noce reports.  ,Video
27,,2015-03-22,article,"On 5th Anniversary of Health Care Law, No End to Debate",550eaa4379881067c7f1e43e,None,"When President Barack Obama signed the Affordable Care Act five years ago, he visualized a time when the political hyperbole would be silenced and ordinary people would see that the health care law improved their lives.",U.S.,Politics,"On 5th Anniversary of Health Care Law, No End to Debate When President Barack Obama signed the Affordable Care Act five years ago, he visualized a time when the political hyperbole would be silenced and ordinary people would see that the health care law improved their lives.  ",News
28,,2015-03-28,article,Colleges Getting Out of Health Insurance Business,5516c0e17988106548395ba7,None,The federal health care overhaul is leading some colleges and universities to get out of the health insurance business.,U.S.,,Colleges Getting Out of Health Insurance Business The federal health care overhaul is leading some colleges and universities to get out of the health insurance business.  ,News
29,,2015-03-22,article,"Singaporeans Leave Flowers, Cards as Lee's Health Worsens",550e504479881067c7f1e3a6,None,"As the health of Singapore's founding prime minister Lee Kuan Yew deteriorated on the weekend, thousands of Singaporeans visited his hospital and a community center to leave flowers, gifts and emotional messages of support.",World,Asia Pacific,"Singaporeans Leave Flowers, Cards as Lee's Health Worsens As the health of Singapore's founding prime minister Lee Kuan Yew deteriorated on the weekend, thousands of Singaporeans visited his hospital and a community center to leave flowers, gifts and emotional messages of support.  ",News
30,"A series of studies found that the more nuts people consumed, the less likely they were to die at any given age, across classes and ethnic groups.",2015-03-30,blogpost,Nuts Are a Nutritional Powerhouse,551959b6798810292a2724a5,Science,,false,false,"Nuts Are a Nutritional Powerhouse   A series of studies found that the more nuts people consumed, the less likely they were to die at any given age, across classes and ethnic groups.",Blog
31,"Op-Ed article by Prof Robert M Wachter identifies some reasons why health care professionals dislike electronic medical record systems; cites inefficiency and frequent errors that result from using them; disagrees with those who propose scrapping electronic records altogether; suggests changes to way doctors organize work are in order, and calls for more collaboration between academic researchers and software developers.",2015-03-22,article,Why Health Care Tech Is Still So Bad,550db5ab79881067c7f1e296,OpEd,"Electronic records will transform medicine, eventually.",Opinion,Sunday Review,"Why Health Care Tech Is Still So Bad Electronic records will transform medicine, eventually. Op-Ed article by Prof Robert M Wachter identifies some reasons why health care professionals dislike electronic medical record systems; cites inefficiency and frequent errors that result from using them; disagrees with those who propose scrapping electronic records altogether; suggests changes to way doctors organize work are in order, and calls for more collaboration between academic researchers and software developers.",Op-Ed
32,,2015-03-25,multimedia,Obama Hails Health Care Law Anniversary,5512f4337988100259072208,U.S. / Politics,"President Obama spoke on Wednesday at a White House event on the fifth anniversary of the Affordable Care Act, saying that the law is saving both lives and money.",U.S.,Politics,"Obama Hails Health Care Law Anniversary President Obama spoke on Wednesday at a White House event on the fifth anniversary of the Affordable Care Act, saying that the law is saving both lives and money.  ",Video
33,"Op-Ed article by obstetrician and gynecologist Claire A Putnam details the many dangers and complications that are more likely to crop up in pregnant women who are obese, both for mother's health and for the child's; underscores importance of doctors discussing with their pregnant patients the dangers of obesity.",2015-03-29,article,"Pregnant, Obese ... and in Danger",5516f333798810109b86b6bd,OpEd,"Extremely overweight women, and their babies, face complications.",Opinion,Sunday Review,"Pregnant, Obese ... and in Danger Extremely overweight women, and their babies, face complications. Op-Ed article by obstetrician and gynecologist Claire A Putnam details the many dangers and complications that are more likely to crop up in pregnant women who are obese, both for mother's health and for the child's; underscores importance of doctors discussing with their pregnant patients the dangers of obesity.",Op-Ed
34,The Upshot; research by University of Wisconsin Population Health Institute and Robert Wood Johnson Foundation finds evidence that suggests residents of communities with high income inequality are more likely to experience shorter live spans; study lends credence to theory that areas of higher income inequality will have less social cohesion and investment in education and public health.,2015-03-31,article,Income Inequality: It’s Also Bad for Your Health,55192cb9798810292a272406,Business,"A study found that in places with more unevenness of income, life spans were shorter.",The Upshot,,"Income Inequality: It’s Also Bad for Your Health A study found that in places with more unevenness of income, life spans were shorter. The Upshot; research by University of Wisconsin Population Health Institute and Robert Wood Johnson Foundation finds evidence that suggests residents of communities with high income inequality are more likely to experience shorter live spans; study lends credence to theory that areas of higher income inequality will have less social cohesion and investment in education and public health.",News
35,Analysis by Kaiser Family Foundation finds that half of households that received subsidies to help pay health insurance premiums in 2014 under Affordable Care Act will probably have to repay some of that money to federal government.,2015-03-24,article,Many Will Need to Repay Health Subsidies,55110b77798810238463575b,National,"Half of the households that received subsidies to help pay health insurance premiums last year under the Affordable Care Act will probably have to repay some of that money to the federal government, according to a new analysis by the Kaiser Family Foundation.",U.S.,,"Many Will Need to Repay Health Subsidies Half of the households that received subsidies to help pay health insurance premiums last year under the Affordable Care Act will probably have to repay some of that money to the federal government, according to a new analysis by the Kaiser Family Foundation. Analysis by Kaiser Family Foundation finds that half of households that received subsidies to help pay health insurance premiums in 2014 under Affordable Care Act will probably have to repay some of that money to federal government.",Brief
36,"What’s your habit personality? Take a quiz to find out the factors that influence how you form habits, both good and bad.",2015-03-26,blogpost,Take the Habit Personality Quiz,5513d57779881002590724f9,Science,,false,false,"Take the Habit Personality Quiz   What’s your habit personality? Take a quiz to find out the factors that influence how you form habits, both good and bad.",Blog
37,"Breast milk is among latest frontiers of biotechnology industry, thereby becoming an industrial commodity; researchers say they hope to synthesize and distill variety of potential therapeutics from breast milk for treatment of varied diseases; skeptics of fledgling industry have expressed concerns, particularly about how it will impact nonprofit milk banks.",2015-03-21,article,"Breast Milk Becomes a Commodity, With Mothers Caught Up in Debate",550c42517988100e8ac09f62,Business,"Researchers say the milk is brimming with potential therapeutic agents, for babies and also possibly adults.",Business Day,,"Breast Milk Becomes a Commodity, With Mothers Caught Up in Debate Researchers say the milk is brimming with potential therapeutic agents, for babies and also possibly adults. Breast milk is among latest frontiers of biotechnology industry, thereby becoming an industrial commodity; researchers say they hope to synthesize and distill variety of potential therapeutics from breast milk for treatment of varied diseases; skeptics of fledgling industry have expressed concerns, particularly about how it will impact nonprofit milk banks.",News
38,,2015-03-29,article,Nebraska Health Care Worker Being Monitored for Ebola Has Unrelated Health Issue: Hospital,55188439798810292a272260,None,"One of five people being monitored by an Omaha, Nebraska medical center after possible exposure to the Ebola virus in West Africa has been hospitalized for a health problem unrelated to Ebola, health officials said on Sunday.",U.S.,,"Nebraska Health Care Worker Being Monitored for Ebola Has Unrelated Health Issue: Hospital One of five people being monitored by an Omaha, Nebraska medical center after possible exposure to the Ebola virus in West Africa has been hospitalized for a health problem unrelated to Ebola, health officials said on Sunday.  ",News
39,"Britain's Chancellor of the Exchequer George Osborne, pointing to rising tax receipts and falling inflation, claims that his spending cuts have given rise to economic rebound; opposition Labor Party disputes claim.",2015-03-19,article,George Osborne Offers Tax Breaks to British Voters in Budget Statement,5509377479881027c592c696,Foreign,"With an upturn in tax receipts and a dip in inflation, the chancellor of the Exchequer outlined a range of breaks, including measures for savers, first-time home buyers and beer drinkers.",World,Europe,"George Osborne Offers Tax Breaks to British Voters in Budget Statement With an upturn in tax receipts and a dip in inflation, the chancellor of the Exchequer outlined a range of breaks, including measures for savers, first-time home buyers and beer drinkers. Britain's Chancellor of the Exchequer George Osborne, pointing to rising tax receipts and falling inflation, claims that his spending cuts have given rise to economic rebound; opposition Labor Party disputes claim.",News
40,"Fate of bipartisan health care deal put together by Rep Nancy Pelosi and House Speaker John Boehner is uncertain, as Sen Harry Reid's objection to abortion provision may stall bill in Senate; Reid's dissent signals reversal of congressional dynamic, with Democrats waging ideological battle from disadvantaged position, tactic long used by Republicans.",2015-03-25,article,Bipartisan Deal on Health Care Issues Hits a Snag Among Senate Democrats,551204a0798810513797de04,National,Senator Harry Reid of Nevada and other Democrats have begun to undermine what was poised to be a sweeping bipartisan solution to several policy problems that have long vexed Congress.,U.S.,Politics,"Bipartisan Deal on Health Care Issues Hits a Snag Among Senate Democrats Senator Harry Reid of Nevada and other Democrats have begun to undermine what was poised to be a sweeping bipartisan solution to several policy problems that have long vexed Congress. Fate of bipartisan health care deal put together by Rep Nancy Pelosi and House Speaker John Boehner is uncertain, as Sen Harry Reid's objection to abortion provision may stall bill in Senate; Reid's dissent signals reversal of congressional dynamic, with Democrats waging ideological battle from disadvantaged position, tactic long used by Republicans.",News
41,,2015-04-01,article,Nearly 11.7 Million Signed Up for Obamacare Health Insurance - HHS,551c010a79881028d64d107f,None,"Nearly 11.7 million people have either signed up or re-enrolled for insurance coverage under the U.S. healthcare reform law, more than the 9.1 million predicted by the Obama administration,    health officials said on Tuesday.",U.S.,,"Nearly 11.7 Million Signed Up for Obamacare Health Insurance - HHS Nearly 11.7 million people have either signed up or re-enrolled for insurance coverage under the U.S. healthcare reform law, more than the 9.1 million predicted by the Obama administration,    health officials said on Tuesday.  ",News
42,The House is set to give strong bipartisan support to a health deal negotiated between Speaker John A. Boehner and Representative Nancy Pelosi.,2015-03-26,blogpost,Today in Politics: Health Fix Heralds Rare Moment of Congressional Compromise,5513e6517988100259072540,,,false,false,Today in Politics: Health Fix Heralds Rare Moment of Congressional Compromise   The House is set to give strong bipartisan support to a health deal negotiated between Speaker John A. Boehner and Representative Nancy Pelosi.,Blog
43,,2015-03-26,article,Paid to Sleep: NY Cracks Down on Napping Health Workers,551393a07988100259072436,None,"By day, Tanya Lemon was a 35-year-old single mother who took care of her four children. By night, she worked 12-hour shifts as a nurse at a state group home in suburban Syracuse, paid to watch over vulnerable residents as they slept.",U.S.,,"Paid to Sleep: NY Cracks Down on Napping Health Workers By day, Tanya Lemon was a 35-year-old single mother who took care of her four children. By night, she worked 12-hour shifts as a nurse at a state group home in suburban Syracuse, paid to watch over vulnerable residents as they slept.  ",News
44,,2015-03-25,article,Indiana to Declare Public Health Emergency Over HIV Outbreak,5513212f79881002590722d1,None,"Faced with a growing HIV outbreak tied to intravenous drug use, Indiana Gov. Mike Pence said Wednesday he's considering a needle-exchange program as part of a public health emergency he's preparing to declare in a county that's at the epicenter of the cases.",U.S.,,"Indiana to Declare Public Health Emergency Over HIV Outbreak Faced with a growing HIV outbreak tied to intravenous drug use, Indiana Gov. Mike Pence said Wednesday he's considering a needle-exchange program as part of a public health emergency he's preparing to declare in a county that's at the epicenter of the cases.  ",News
45,,2015-03-25,article,China's Huawei Given Clean Bill of Health by UK Security Board,5512ea2679881002590721d0,None,"China's Huawei Technologies Co Ltd [HWT.UL], the telecoms equipment company whose products are now integral to various mobile and fixed-line networks, poses no threat to Britain's national security, a board established to monitor the company's operations said.",Technology,,"China's Huawei Given Clean Bill of Health by UK Security Board China's Huawei Technologies Co Ltd [HWT.UL], the telecoms equipment company whose products are now integral to various mobile and fixed-line networks, poses no threat to Britain's national security, a board established to monitor the company's operations said.  ",News
46,,2015-03-26,article,Exclusive: Modi Government Puts Brakes on India's Universal Health Plan,5514754879881034ed52c7f0,None,"Indian Prime Minister Narendra Modi has asked for a drastic cutback of an ambitious health care plan after cost estimates came in at $18.5 billion over five years, several government sources said, delaying a promise made in his election manifesto.",World,Asia Pacific,"Exclusive: Modi Government Puts Brakes on India's Universal Health Plan Indian Prime Minister Narendra Modi has asked for a drastic cutback of an ambitious health care plan after cost estimates came in at $18.5 billion over five years, several government sources said, delaying a promise made in his election manifesto.  ",News
47,,2015-03-23,article,"Warriors, Hawks Prioritizing Health Over NBA's Best Record",550fb2af7988100240a7424c,None,"Barring a major turn of events, the only thing the Golden State Warriors and Atlanta Hawks have left to play for is the NBA's best record.",Sports,Pro Basketball,"Warriors, Hawks Prioritizing Health Over NBA's Best Record Barring a major turn of events, the only thing the Golden State Warriors and Atlanta Hawks have left to play for is the NBA's best record.  ",News
48,,2015-03-19,article,"Industry Makes $7,000 for Each Tobacco Death: Health Campaigners",550ae42279881059ef17e1cd,None,"The tobacco industry makes $7,000 for each of the more than 6 million people who die each year from smoking-related illness, the health campaign group World Lung Foundation (WLF) said on Thursday.",World,Asia Pacific,"Industry Makes $7,000 for Each Tobacco Death: Health Campaigners The tobacco industry makes $7,000 for each of the more than 6 million people who die each year from smoking-related illness, the health campaign group World Lung Foundation (WLF) said on Thursday.  ",News
49,,2015-03-23,article,Oman Sultan Returns in 'Complete Health' After Treatment in Germany,551036177988100240a743b8,None,"Oman's Sultan Qaboos returned home ""in complete health"" on Monday after an eight-month medical stay in Germany, state television reported, adding his treatment had been a success.",World,Middle East,"Oman Sultan Returns in 'Complete Health' After Treatment in Germany Oman's Sultan Qaboos returned home ""in complete health"" on Monday after an eight-month medical stay in Germany, state television reported, adding his treatment had been a success.  ",News
50,,2015-03-19,article,Poll: Public Unaware Obama's Health Law Is Again in Jeopardy,550a7abe79881059ef17e063,None,"With a decision due by summer in a Supreme Court case that could unravel President Barack Obama's health care law, a new poll finds many Americans have heard nothing about the case.",U.S.,Politics,"Poll: Public Unaware Obama's Health Law Is Again in Jeopardy With a decision due by summer in a Supreme Court case that could unravel President Barack Obama's health care law, a new poll finds many Americans have heard nothing about the case.  ",News
