,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,,2015-10-05,article,The Tools to Fight H.I.V.,5611a3f27988106596879585,Editorial,The drugs exist to achieve the long-sought AIDS-free generation. Countries just need to invest more.,Opinion,,The Tools to Fight H.I.V. The drugs exist to achieve the long-sought AIDS-free generation. Countries just need to invest more.  ,Editorial
11,,2015-10-06,article,Letters to the Editor,5612c54e798810058bee0bbc,Science,Readers respond to articles in Science Times.,Science,,Letters to the Editor Readers respond to articles in Science Times.  ,News
12,Test your knowledge of this week’s health news.,2015-10-02,blogpost,"The Weekly Health Quiz: Breast Feeding and IQ, Stair Climbing and Weight Loss",560e55e379881079f8b36b26,Science,,Health,,"The Weekly Health Quiz: Breast Feeding and IQ, Stair Climbing and Weight Loss   Test your knowledge of this week’s health news.",Blog
13,,2015-10-15,article,Is Obama's Health Overhaul Losing Steam?,561fc4b0798810299d388321,None,The health care law's historic gains in coverage may be leveling off: The Obama administration announced Thursday it expects only a slight overall increase in enrollment next year.,U.S.,Politics,Is Obama's Health Overhaul Losing Steam? The health care law's historic gains in coverage may be leveling off: The Obama administration announced Thursday it expects only a slight overall increase in enrollment next year.  ,News
14,"Senate passes bill that will protect small to midsize businesses from growing health insurance premiums, rare example of bipartisan support for revision to Affordable Care Act.",2015-10-02,article,Health Law Revision Is Approved,560de8a079881079f8b36a1b,National,"The action by Congress, intended to protect small and midsize businesses from insurance increases, was a rare example of bipartisan agreement on how to revise the Affordable Care Act.",U.S.,,"Health Law Revision Is Approved The action by Congress, intended to protect small and midsize businesses from insurance increases, was a rare example of bipartisan agreement on how to revise the Affordable Care Act. Senate passes bill that will protect small to midsize businesses from growing health insurance premiums, rare example of bipartisan support for revision to Affordable Care Act.",News
15,"Editorial warns of steep drop in number of people who signed up for health insurance plans available through marketplaces created by Affordable Care Act, which poses challenge for industry as new open enrollment period begins in November; notes high costs of plans available is one of biggest contributing factors, particularly in light of many Republican governors refusing to expand Medicaid programs.",2015-10-13,article,How to Keep People in Health Plans,561cb24a798810413432c9bf,Editorial,"There are several reasons people drop their insurance, but cost is clearly the big factor.",Opinion,,"How to Keep People in Health Plans There are several reasons people drop their insurance, but cost is clearly the big factor. Editorial warns of steep drop in number of people who signed up for health insurance plans available through marketplaces created by Affordable Care Act, which poses challenge for industry as new open enrollment period begins in November; notes high costs of plans available is one of biggest contributing factors, particularly in light of many Republican governors refusing to expand Medicaid programs.",Editorial
16,"Planned Parenthood announces it will no longer accept reimbursement for costs of providing fetal tissue to medical researchers, in attempt to quell uproar over practice that has led to Republican accusations and series of investigations; anti-abortion groups hail decision as victory, but organization says move is practical decision and attempt to return to its daily business; organization also reiterates that of its nearly 700 health centers nationwide, only two supply fetal tissue to researchers and only one has been getting reimbursed. ",2015-10-14,article,Planned Parenthood Won’t Accept Money for Fetal Tissue,561d516179881071864ee242,National,"The decision was meant to combat videos contending that officials sought to profit from the programs, which provide fetal tissue to researchers.",U.S.,,"Planned Parenthood Won’t Accept Money for Fetal Tissue The decision was meant to combat videos contending that officials sought to profit from the programs, which provide fetal tissue to researchers. Planned Parenthood announces it will no longer accept reimbursement for costs of providing fetal tissue to medical researchers, in attempt to quell uproar over practice that has led to Republican accusations and series of investigations; anti-abortion groups hail decision as victory, but organization says move is practical decision and attempt to return to its daily business; organization also reiterates that of its nearly 700 health centers nationwide, only two supply fetal tissue to researchers and only one has been getting reimbursed. ",News
17,,2015-10-06,article,Health Concerns Abound in Aftermath of Flooding,56140d11798810321b0fabb4,None,"Many areas in South Carolina's capital city - a metropolitan area home to more than 800,000 - have been covered by record amounts of water this week in historic flooding. The rain subsided, but as families returned to their homes to assess damage, officials warned them about health-related problems, too.",U.S.,,"Health Concerns Abound in Aftermath of Flooding Many areas in South Carolina's capital city - a metropolitan area home to more than 800,000 - have been covered by record amounts of water this week in historic flooding. The rain subsided, but as families returned to their homes to assess damage, officials warned them about health-related problems, too.  ",News
18,A leading scholar of the history and ideas that underlie Chinese medicine discusses Tu Youyou’s Nobel Prize and how Chinese officials view their country’s medical heritage.,2015-10-13,blogpost,Q. and A.: Paul U. Unschuld on Reconciling Chinese and Western Medicine,561ca3de798810413432c998,Foreign,,World,Asia Pacific,Q. and A.: Paul U. Unschuld on Reconciling Chinese and Western Medicine   A leading scholar of the history and ideas that underlie Chinese medicine discusses Tu Youyou’s Nobel Prize and how Chinese officials view their country’s medical heritage.,Blog
19,,2015-10-12,article,Photographing Mental Illness With Sensitivity,561a715a7988100200a684cd,Science,"Joao Silva, a New York Times staff photographer, explains the thinking behind an image of a man in chains at a prayer camp in Togo.",Health,,"Photographing Mental Illness With Sensitivity Joao Silva, a New York Times staff photographer, explains the thinking behind an image of a man in chains at a prayer camp in Togo.  ",Question
20,,2015-10-13,multimedia,Mentally Ill and Chained in Togo’s Prayer Camps,561a90617988101d11e0d7e9,Science,"In parts of West Africa where psychiatry is virtually nonexistent, people with disorders like schizophrenia are often chained by the ankle and offered only prayer as treatment.",Science,,"Mentally Ill and Chained in Togo’s Prayer Camps In parts of West Africa where psychiatry is virtually nonexistent, people with disorders like schizophrenia are often chained by the ankle and offered only prayer as treatment.  ",Slideshow
21,"Stephanie Rosenbloom The Getaway column addresses whether to buy supplementary travel health insurance, particularly when traveling internationally; suggests travelers check with insurance providers to confirm coverage and offers checklist of suggested questions, from Centers for Disease Control and Prevention, to ask when contacting provider. ",2015-10-04,article,Finding a Health Insurance Plan That Travels With You,560901a67988105f825c4073,Travel,"A guide to deciding what kind of health insurance you might need, and advice on finding a plan that fits your budget and lifestyle.",Travel,,"Finding a Health Insurance Plan That Travels With You A guide to deciding what kind of health insurance you might need, and advice on finding a plan that fits your budget and lifestyle. Stephanie Rosenbloom The Getaway column addresses whether to buy supplementary travel health insurance, particularly when traveling internationally; suggests travelers check with insurance providers to confirm coverage and offers checklist of suggested questions, from Centers for Disease Control and Prevention, to ask when contacting provider. ",News
22,"The Ask Well feature is looking for questions about parenting and family, health-related or not.",2015-10-09,blogpost,"Your Parenting Questions, Answered by Times Journalists and Experts",5617dff67988101e0a633ff0,Styles,,U.S.,,"Your Parenting Questions, Answered by Times Journalists and Experts   The Ask Well feature is looking for questions about parenting and family, health-related or not.",Blog
23,,2015-10-16,article,Mavs Waiting on Health as Difficult West Challenge Looms,5621534e7988102bbe72052a,None,Dirk Nowitzki and the Mavericks were jilted by DeAndre Jordan in free agency and aren't sure when all their projected starters will play together for the first time in the difficult Western Conference.,Sports,Pro Basketball,Mavs Waiting on Health as Difficult West Challenge Looms Dirk Nowitzki and the Mavericks were jilted by DeAndre Jordan in free agency and aren't sure when all their projected starters will play together for the first time in the difficult Western Conference.  ,News
24,,2015-10-16,article,Flint Reconnects to Detroit Water to Resolve Health Concerns,56216a8e7988102bbe72057b,None,Flint reconnected to Detroit's water system Friday in hopes of resolving a health emergency spurred by a switch to river water that was aimed at saving money but left children with elevated lead levels.,U.S.,,Flint Reconnects to Detroit Water to Resolve Health Concerns Flint reconnected to Detroit's water system Friday in hopes of resolving a health emergency spurred by a switch to river water that was aimed at saving money but left children with elevated lead levels.  ,News
25,"Public health insurance exchanges are facing problem of retaining customers, even as health care providers and groups focused on enrolling people in insurance plans are gearing up for new Affordable Care Act sign-up period, which begins in November; retaining health insurance is particularly difficult for poorer Americans in states like Mississippi, one of 20 in which lawmakers did not expand Medicaid coverage; experts and enrollment groups say many of those who have dropped their insurance have done so due to confusion.",2015-10-12,article,Insurance Dropouts Present a Challenge for Health Law,561b0c587988101d11e0d8c3,National,"Mississippi, which has some of the highest rates of attrition from the insurance marketplace this year, is symbolic of the challenge facing the exchanges: keeping the customers they have.",U.S.,,"Insurance Dropouts Present a Challenge for Health Law Mississippi, which has some of the highest rates of attrition from the insurance marketplace this year, is symbolic of the challenge facing the exchanges: keeping the customers they have. Public health insurance exchanges are facing problem of retaining customers, even as health care providers and groups focused on enrolling people in insurance plans are gearing up for new Affordable Care Act sign-up period, which begins in November; retaining health insurance is particularly difficult for poorer Americans in states like Mississippi, one of 20 in which lawmakers did not expand Medicaid coverage; experts and enrollment groups say many of those who have dropped their insurance have done so due to confusion.",News
26,,2015-10-11,multimedia,British royals mark World Mental Health Day,5619fbe57988100200a6840c,Multimedia/Photos,"The Duke and Duchess of Cambridge mark World Mental Health Day at an event hosted by Mind, a mental health charity. Rough Cut (no reporter narration).",Multimedia/Photos,,"British royals mark World Mental Health Day The Duke and Duchess of Cambridge mark World Mental Health Day at an event hosted by Mind, a mental health charity. Rough Cut (no reporter narration).  ",Video
27,,2015-10-09,article,US Boosts Privacy Protection on Health Insurance Website,5617c9537988101e0a633f9a,None,"Responding to criticism from civil liberties advocates, the Obama administration said Friday it has strengthened consumer privacy protections on the government's health insurance website as a new sign-up season nears.",U.S.,Politics,"US Boosts Privacy Protection on Health Insurance Website Responding to criticism from civil liberties advocates, the Obama administration said Friday it has strengthened consumer privacy protections on the government's health insurance website as a new sign-up season nears.  ",News
28,"A new study is challenging the notion that artificial light and the hectic pace of modern life are disrupting natural sleep patterns, fueling an epidemic of sleep deprivation.",2015-10-15,blogpost,Do We Really Need to Sleep 7 Hours a Night?,562005707988106fc781e1e5,Science,,Health,,"Do We Really Need to Sleep 7 Hours a Night?   A new study is challenging the notion that artificial light and the hectic pace of modern life are disrupting natural sleep patterns, fueling an epidemic of sleep deprivation.",Blog
29,,2015-10-09,article,ECB Says to Test Banks Not in Earlier Health Check,5617952d7988101e0a633efe,None,"The results of a health check of nine additional euro zone banks will be published in November, the European Central Bank said on Friday, adding that eight of that group had not been part of an earlier wider round of tests.",Business Day,,"ECB Says to Test Banks Not in Earlier Health Check The results of a health check of nine additional euro zone banks will be published in November, the European Central Bank said on Friday, adding that eight of that group had not been part of an earlier wider round of tests.  ",News
30,Presidential campaign of Jeb Bush releases letter from his physician Dr Alberto A Mitrani that states he is mentally and physically fit to serve as president.,2015-10-16,article,Letter From Physician Attests to Jeb Bush’s Health,562049f67988106fc781e2ed,National,"A doctor&#8217;s report says that a candidate has lowered his cholesterol, blood pressure and his weight.",U.S.,Politics,"Letter From Physician Attests to Jeb Bush’s Health A doctor&#8217;s report says that a candidate has lowered his cholesterol, blood pressure and his weight. Presidential campaign of Jeb Bush releases letter from his physician Dr Alberto A Mitrani that states he is mentally and physically fit to serve as president.",News
31,"Growing number of advocacy groups are treating people suffering from mental disorders in West Africa with combination of mobile nurses, generic drugs and community support; mental health services are virtually nonexistent in many areas of Africa and Asia (Series: Shackled Minds and Bodies).",2015-10-13,article,"In West Africa, a Mission to Save Minds",561a91447988101d11e0d7eb,Science,"A growing number of groups are providing mental health care without clinics or doctors, relying instead on mobile nurses, cheap generic drugs and community support systems.",Health,,"In West Africa, a Mission to Save Minds A growing number of groups are providing mental health care without clinics or doctors, relying instead on mobile nurses, cheap generic drugs and community support systems. Growing number of advocacy groups are treating people suffering from mental disorders in West Africa with combination of mobile nurses, generic drugs and community support; mental health services are virtually nonexistent in many areas of Africa and Asia (Series: Shackled Minds and Bodies).",News
32,,2015-10-07,article,Customer-Friendly Upgrades for Gov't Health Insurance Site,5614da5d798810321b0fae02,None,"The government's health insurance website is getting long-awaited upgrades that should help consumers find out whether their doctors and medications are covered, and get a better estimate of costs.",U.S.,Politics,"Customer-Friendly Upgrades for Gov't Health Insurance Site The government's health insurance website is getting long-awaited upgrades that should help consumers find out whether their doctors and medications are covered, and get a better estimate of costs.  ",News
33,"London’s Royal Free Hospital readmits Pauline Cafferkey, Scottish nurse who recovered from Ebola in January, reporting she is critically ill from late complication of initial infection; her latest hospitalization causes medical experts to question Ebola’s prognosis, long-term care for survivors and experimental treatments used to cure disease. ",2015-10-15,article,Ebola Survivor From Scotland Is Critically Ill,561ef839798810299d387656,Foreign,"The case of the nurse, Pauline Cafferkey, points to how much is still unknown about the virus and its long-term effects.",World,Europe,"Ebola Survivor From Scotland Is Critically Ill The case of the nurse, Pauline Cafferkey, points to how much is still unknown about the virus and its long-term effects. London’s Royal Free Hospital readmits Pauline Cafferkey, Scottish nurse who recovered from Ebola in January, reporting she is critically ill from late complication of initial infection; her latest hospitalization causes medical experts to question Ebola’s prognosis, long-term care for survivors and experimental treatments used to cure disease. ",News
34,"Editorial urges FDA to suspend sales of birth control implant Essure, in light of mounting complaints that device has harmed women; notes over 5,000 women have reported harmful effects tied to Essure; calls for independent investigation into device and says it should be discontinued until better data is available.",2015-10-14,article,Safety Questions About a Birth Control Device ,561e026579881071864ee423,Editorial,"Until there is better data, the F.D.A. should consider suspending sales of Essure, a contraceptive implant.",Opinion,,"Safety Questions About a Birth Control Device  Until there is better data, the F.D.A. should consider suspending sales of Essure, a contraceptive implant. Editorial urges FDA to suspend sales of birth control implant Essure, in light of mounting complaints that device has harmed women; notes over 5,000 women have reported harmful effects tied to Essure; calls for independent investigation into device and says it should be discontinued until better data is available.",Editorial
35,,2015-10-02,article,Again? Health Care Debate Expands for 2016,560e36dc79881079f8b36aba,None,"America's health care debate has been called an unhealthy political obsession. But if the 2016 presidential hopefuls have any say, it's about to get bigger.",U.S.,Politics,"Again? Health Care Debate Expands for 2016 America's health care debate has been called an unhealthy political obsession. But if the 2016 presidential hopefuls have any say, it's about to get bigger.  ",News
36,,2015-10-14,article,"Union Says Pennsylvania Health Department Has Mold, Asbestos",561e674079881071864ee589,None,A union and workers are complaining about unhealthy working conditions at an unlikely place: the offices of a Pennsylvania county health department.,U.S.,,"Union Says Pennsylvania Health Department Has Mold, Asbestos A union and workers are complaining about unhealthy working conditions at an unlikely place: the offices of a Pennsylvania county health department.  ",News
37,,2015-10-14,article,Employers Offer Cash to Push Shopping Around for Health Care,561e5c9879881071864ee560,None,"Paula Bennett pockets about $3,000 a year from her employer mainly for driving around 80 miles roundtrip for a deal on doses of her Crohn's disease treatment Remicade.",U.S.,,"Employers Offer Cash to Push Shopping Around for Health Care Paula Bennett pockets about $3,000 a year from her employer mainly for driving around 80 miles roundtrip for a deal on doses of her Crohn's disease treatment Remicade.  ",News
38,,2015-10-13,article,"Bush Offers Plan to Repeal, Replace Federal Health Care Law",561cb972798810413432c9d4,None,"Republican presidential candidate Jeb Bush is proposing to repeal and replace President Barack Obama's health care law with one that would increase tax credits for individuals, allowing them to buy coverage protection against ""high-cost medical events.""",U.S.,,"Bush Offers Plan to Repeal, Replace Federal Health Care Law Republican presidential candidate Jeb Bush is proposing to repeal and replace President Barack Obama's health care law with one that would increase tax credits for individuals, allowing them to buy coverage protection against ""high-cost medical events.""  ",News
39,,2015-10-15,multimedia,New Research on a Good Night’s Sleep,562048c77988106fc781e2e8,Health,"Hari Sreenivasan, a PBS NewsHour reporter, spoke with the U.C.L.A. scientist Jerome Siegel about whether modern man is sleep-deprived.",Health,,"New Research on a Good Night’s Sleep Hari Sreenivasan, a PBS NewsHour reporter, spoke with the U.C.L.A. scientist Jerome Siegel about whether modern man is sleep-deprived.  ",Video
40,,2015-10-14,article,Jeb Bush Offers Health Plan That Would Undo Affordable Care Act,561d272c798810413432cb3d,National,The presidential candidate’s proposal would reduce guarantees of coverage for pre-existing conditions and allow states to set work requirements for Medicaid recipients.,U.S.,Politics,Jeb Bush Offers Health Plan That Would Undo Affordable Care Act The presidential candidate’s proposal would reduce guarantees of coverage for pre-existing conditions and allow states to set work requirements for Medicaid recipients.  ,News
41,,2015-10-12,article,"Bush Offers Plan to Repeal, Replace Federal Health Care Law",561c3dd5798810413432c8e4,None,"Republican presidential candidate Jeb Bush touted on Tuesday his plan to repeal and replace President Barack Obama's health care law with one that would increase tax credits for individuals, allowing them to buy coverage protection against ""high-cost medical events.""",U.S.,,"Bush Offers Plan to Repeal, Replace Federal Health Care Law Republican presidential candidate Jeb Bush touted on Tuesday his plan to repeal and replace President Barack Obama's health care law with one that would increase tax credits for individuals, allowing them to buy coverage protection against ""high-cost medical events.""  ",News
42,"Sandeep Jauhar Op-Ed article argues that return to making house calls would enable physicians to more accurately assess patient progress and prevent expensive hospital readmissions, reducing health care costs.",2015-10-15,article,Bring Back House Calls,561e43c979881071864ee502,OpEd,"If doctors visited patients at home, the benefit to the health care system would be enormous.",Opinion,,"Bring Back House Calls If doctors visited patients at home, the benefit to the health care system would be enormous. Sandeep Jauhar Op-Ed article argues that return to making house calls would enable physicians to more accurately assess patient progress and prevent expensive hospital readmissions, reducing health care costs.",Op-Ed
43,"Valeant Pharmaceuticals International says it has received two federal subpoenas connected to its pricing, distribution and patient support practices;  has been criticized for greatly raising prices of its drugs.",2015-10-15,article,Valeant Under Investigation for Its Drug Pricing Practices,561f20c8798810299d387712,Business,"Valeant Pharmaceuticals, which has been criticized for sharp increases in drug prices, said it had received two federal subpoenas.",Business Day,,"Valeant Under Investigation for Its Drug Pricing Practices Valeant Pharmaceuticals, which has been criticized for sharp increases in drug prices, said it had received two federal subpoenas. Valeant Pharmaceuticals International says it has received two federal subpoenas connected to its pricing, distribution and patient support practices;  has been criticized for greatly raising prices of its drugs.",News
44,,2015-10-09,article,"House Bill Targets Health Law, Planned Parenthood Funds",5617d81c7988101e0a633fca,None,"The House Budget Committee approved Republican legislation Friday that would scuttle President Barack Obama's health care law, block federal payments to Planned Parenthood &#8212; and likely lead to a presidential veto.",U.S.,Politics,"House Bill Targets Health Law, Planned Parenthood Funds The House Budget Committee approved Republican legislation Friday that would scuttle President Barack Obama's health care law, block federal payments to Planned Parenthood &#8212; and likely lead to a presidential veto.  ",News
45,,2015-10-13,article,Treating the Trauma of Young Syrian Refugees,561c32e3798810413432c8d4,Foreign,"Syria Bright Future, based in Jordan, is working to address psychological problems among the estimated two million children who have fled Syria.",Health,,"Treating the Trauma of Young Syrian Refugees Syria Bright Future, based in Jordan, is working to address psychological problems among the estimated two million children who have fled Syria.  ",News
46,,2015-10-11,multimedia,Praying for a Cure,561a72fb7988100200a684cf,Health,"In West Africa, hundreds of people with mental illness live in awful conditions. One organization is fighting for a new approach to treatment. This video was supported by The Global Reporting Centre.",Health,,"Praying for a Cure In West Africa, hundreds of people with mental illness live in awful conditions. One organization is fighting for a new approach to treatment. This video was supported by The Global Reporting Centre.  ",Video
47,,2015-10-07,article,Obama Signs Law Preventing Premium Hikes Under Health Law,5615b0a6798810667f8e3da7,None,President Barack Obama has signed legislation aimed at preventing premium increases that some smaller businesses were expecting next year under his signature health care law.,U.S.,Politics,Obama Signs Law Preventing Premium Hikes Under Health Law President Barack Obama has signed legislation aimed at preventing premium increases that some smaller businesses were expecting next year under his signature health care law.  ,News
48,,2015-10-07,article,S&P 500 Reaches Three-Week High as Health Stocks Rally,5615025e798810321b0fae94,None,"U.S. stocks ended stronger after a volatile session on Wednesday, led by a rebound in biotechnology companies that pushed the S&amp;P 500 to its highest level in three weeks. ",Business Day,,"S&P 500 Reaches Three-Week High as Health Stocks Rally U.S. stocks ended stronger after a volatile session on Wednesday, led by a rebound in biotechnology companies that pushed the S&amp;P 500 to its highest level in three weeks.   ",News
49,,2015-10-05,article,Cambodia Seeks Way Out of Post 'Killing Fields' Mental Health Crisis,5613032e798810058bee0c87,None,"Hing Phon thought she was losing her mind when night after night terrifying nightmares jolted her awake as she dreamt of her husband, eldest son and 18 other relatives being killed by the Khmer Rouge during their brutal reign in Cambodia.",World,Asia Pacific,"Cambodia Seeks Way Out of Post 'Killing Fields' Mental Health Crisis Hing Phon thought she was losing her mind when night after night terrifying nightmares jolted her awake as she dreamt of her husband, eldest son and 18 other relatives being killed by the Khmer Rouge during their brutal reign in Cambodia.  ",News
50,A reader asks: I got the shingles shot and still got shingles. How come?,2015-10-08,blogpost,Ask Well: Getting Shingles Despite the Shingles Vaccine,56163b83798810667f8e3efc,Science,,Health,,Ask Well: Getting Shingles Despite the Shingles Vaccine   A reader asks: I got the shingles shot and still got shingles. How come?,Blog
51,"Throughout the hubbub, Dr. Tu has said very little. “There was no particular feeling,” she said. “It was a bit of a surprise, but not much of one.”",2015-10-06,blogpost,"Some Surprise, and Affirmation, in China After Tu Youyou Receives Nobel Prize",56137992798810058bee0d53,Foreign,,World,Asia Pacific,"Some Surprise, and Affirmation, in China After Tu Youyou Receives Nobel Prize   Throughout the hubbub, Dr. Tu has said very little. “There was no particular feeling,” she said. “It was a bit of a surprise, but not much of one.”",Blog
52,,2015-10-03,article,Dalai Lama Assures Followers of Health Upon Return to India,560fa0437988102790c677bd,None,The Dalai Lama has assured his followers that he is in excellent health upon his return Saturday to the Tibetan government-in-exile's headquarters in northern India.,World,Asia Pacific,Dalai Lama Assures Followers of Health Upon Return to India The Dalai Lama has assured his followers that he is in excellent health upon his return Saturday to the Tibetan government-in-exile's headquarters in northern India.  ,News
53,,2015-10-02,article,Greece Urges Health Precautions After Suspect Cholera Case on Kos,560e5e3279881079f8b36b39,None,"Greek health authorities urged the public to take health precautions on Friday after a suspected cholera case was discovered on Kos island, a tourist destination and entry point for migrants from the Middle East and Asia.",World,Europe,"Greece Urges Health Precautions After Suspect Cholera Case on Kos Greek health authorities urged the public to take health precautions on Friday after a suspected cholera case was discovered on Kos island, a tourist destination and entry point for migrants from the Middle East and Asia.  ",News
