,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,"Louis Sokoloff, scientists who was instrumental in developing PET scan technique for measuring human brain function, dies at age 93.",2015-08-06,article,"Louis Sokoloff, Pioneer of PET Scan, Dies at 93",55c2c0f07988107e31ff18cc,National,Dr. Sokoloff won the Albert Lasker Clinical Medical Research Award in 1981 for his role in developing the vivid color images that map brain function.,Science,,"Louis Sokoloff, Pioneer of PET Scan, Dies at 93 Dr. Sokoloff won the Albert Lasker Clinical Medical Research Award in 1981 for his role in developing the vivid color images that map brain function. Louis Sokoloff, scientists who was instrumental in developing PET scan technique for measuring human brain function, dies at age 93.",Obituary
11,World Health Organization and other international aid agencies suspend 84 percent of their health programs in 10 Iraqi provinces due to gap in donations; says shortfall deprives basic health care for nearly three million people.,2015-08-05,article,Iraq: Funding Shortfall Deprives Uprooted Iraqis of Health Services,55c1614079881053589a08b3,Foreign,"The aid agencies, including the W.H.O., need $60.9 million to operate their health care centers in Iraq but have received only $5.1 million from donors.",World,Middle East,"Iraq: Funding Shortfall Deprives Uprooted Iraqis of Health Services The aid agencies, including the W.H.O., need $60.9 million to operate their health care centers in Iraq but have received only $5.1 million from donors. World Health Organization and other international aid agencies suspend 84 percent of their health programs in 10 Iraqi provinces due to gap in donations; says shortfall deprives basic health care for nearly three million people.",Brief
12,"New York City and State officials clash over response to outbreak of Legionnaires' disease in South Bronx that has killed 101 people, even as disease shows signs of ebbing.",2015-08-08,article,Officials in Turf Fight Over Response to Legionnaires’ Outbreak in Bronx,55c4ed187988104f5eefc184,Metro,New York officials jockeyed for position as the outbreak appeared to be ebbing.,N.Y. / Region,,"Officials in Turf Fight Over Response to Legionnaires’ Outbreak in Bronx New York officials jockeyed for position as the outbreak appeared to be ebbing. New York City and State officials clash over response to outbreak of Legionnaires' disease in South Bronx that has killed 101 people, even as disease shows signs of ebbing.",News
13,"Fourth victim dies in South Bronx of Legionnaires' disease, making outbreak worst New York City has experienced in last three years; death reinforces worries that city is unprepared to combat the airborne illness. ",2015-08-02,article,Bronx Residents Anxious After 4th Death From Legionnaires’ Disease,55bd2de27988102a810a4c5f,Metro,"As the number of cases climbed to 65, city officials said tests revealed the outsides of five building were contaminated.",N.Y. / Region,,"Bronx Residents Anxious After 4th Death From Legionnaires’ Disease As the number of cases climbed to 65, city officials said tests revealed the outsides of five building were contaminated. Fourth victim dies in South Bronx of Legionnaires' disease, making outbreak worst New York City has experienced in last three years; death reinforces worries that city is unprepared to combat the airborne illness. ",News
14,"At least 31 people in South Bronx are stricken with Legionnaires' Disease, which is commonly spread via water mist, and two people die; several apartment building cooling towers in area are found to contain bacteria.",2015-07-30,article,"Legionnaires’ Disease Sickens 31, 2 Fatally, in the South Bronx",55b98b09798810561813c2a2,Metro,"The outbreak of the disease, the largest New York City has seen in at least two years, has flared up in the neighborhoods of Highbridge, Morrisania, Mott Haven and Hunts Point since July 10.",N.Y. / Region,,"Legionnaires’ Disease Sickens 31, 2 Fatally, in the South Bronx The outbreak of the disease, the largest New York City has seen in at least two years, has flared up in the neighborhoods of Highbridge, Morrisania, Mott Haven and Hunts Point since July 10. At least 31 people in South Bronx are stricken with Legionnaires' Disease, which is commonly spread via water mist, and two people die; several apartment building cooling towers in area are found to contain bacteria.",News
15,"New York City health officials confirm third death of Bronx resident due to Legionnaire's disease; at least 57 people in city have become ill with disease, likely due to use of air-conditioning systems, which help spread legionella bacteria.",2015-08-01,article,Third Person Dies of Legionnaires’ Disease in the Bronx,55bc1fb279881012a690ae95,Metro,"The death is part of an outbreak of the airborne illness that has infected at least 57 people in recent weeks in the borough, New York City officials said.",N.Y. / Region,,"Third Person Dies of Legionnaires’ Disease in the Bronx The death is part of an outbreak of the airborne illness that has infected at least 57 people in recent weeks in the borough, New York City officials said. New York City health officials confirm third death of Bronx resident due to Legionnaire's disease; at least 57 people in city have become ill with disease, likely due to use of air-conditioning systems, which help spread legionella bacteria.",News
16,"Richard S Schweiker, former United States representative and senator from Pennsylvania who served as secretary of health and human services under Pres Ronald Reagan, dies at age 89.  ",2015-08-04,article,"Richard S. Schweiker, Former Senator and Reagan Confidant, Dies at 89",55bff67079881038277d8638,National,"Mr. Schweiker, a Pennsylvania Republican, served for two decades in Congress and two more years in the White House in an era of assassinations, war and sweeping social changes.",U.S.,,"Richard S. Schweiker, Former Senator and Reagan Confidant, Dies at 89 Mr. Schweiker, a Pennsylvania Republican, served for two decades in Congress and two more years in the White House in an era of assassinations, war and sweeping social changes. Richard S Schweiker, former United States representative and senator from Pennsylvania who served as secretary of health and human services under Pres Ronald Reagan, dies at age 89.  ",Obituary
17,Test your knowledge of this week’s health news.,2015-08-07,blogpost,"The Weekly Health Quiz: Spicy Food, Running Shoes and Legionnaire&rsquo;s Disease",55c4ae7b798810228c90e341,Science,,Health,,"The Weekly Health Quiz: Spicy Food, Running Shoes and Legionnaire&rsquo;s Disease   Test your knowledge of this week’s health news.",Blog
18,,2015-08-02,multimedia,Dan Buettner’s Longevity Feast,55ca1b277988100fc7f12e25,Fashion & Style,Can the insights of a longevity specialist be applied to the life of a food-obsessed writer in New York City?,Fashion & Style,,Dan Buettner’s Longevity Feast Can the insights of a longevity specialist be applied to the life of a food-obsessed writer in New York City?  ,Slideshow
19,"New York State Health Dept announces names of five organizations that will be allowed to grow and sell marijuana for medical use, each of which plans to open four dispensaries across the state, including in New York City; authorization to sell stems from law signed by Gov Andrew M Cuomo in 2014; companies can only sell drug that is made in-state.",2015-08-01,article,New York State Awards 5 Medical Marijuana Licenses,55bba01179881012a690acf5,Metro,"The companies are required to be doing business within six months, meaning medical marijuana could be on sale in New York before the end of the year.",N.Y. / Region,,"New York State Awards 5 Medical Marijuana Licenses The companies are required to be doing business within six months, meaning medical marijuana could be on sale in New York before the end of the year. New York State Health Dept announces names of five organizations that will be allowed to grow and sell marijuana for medical use, each of which plans to open four dispensaries across the state, including in New York City; authorization to sell stems from law signed by Gov Andrew M Cuomo in 2014; companies can only sell drug that is made in-state.",News
20,"Editorial welcomes reports from Kaiser Family Foundation and Covered California finding that two-thirds of California's previously uninsured residents have gained coverage under the Affordable Care Act, and that average premiums in state are likely to rise only 4 percent in 2016.  ",2015-08-10,article,California Is Proving That Health Reform Works,55c851387988107a9cc5c6f1,Editorial,"In a double dose of good news, more of the state’s uninsured gained coverage and premiums have risen only modestly.",Opinion,,"California Is Proving That Health Reform Works In a double dose of good news, more of the state’s uninsured gained coverage and premiums have risen only modestly. Editorial welcomes reports from Kaiser Family Foundation and Covered California finding that two-thirds of California's previously uninsured residents have gained coverage under the Affordable Care Act, and that average premiums in state are likely to rise only 4 percent in 2016.  ",Editorial
21,,2015-08-06,multimedia,Health fears at France migrant camp,55c32c2a7988107e31ff19c9,Multimedia/Photos,A medical charity warns of growing health problems among migrants camping out at Calais hoping to reach Britain. Paul Chapman reports.,Multimedia/Photos,,Health fears at France migrant camp A medical charity warns of growing health problems among migrants camping out at Calais hoping to reach Britain. Paul Chapman reports.  ,Video
22,"Even if Medicare pays for end-of-life discussions, most doctors don’t know how to handle them. Videos can facilitate the conversation.",2015-07-29,blogpost,Building a Khan Academy for Health Care,55b8af0b7988103b2266cd59,OpEd,,Opinion,,"Building a Khan Academy for Health Care   Even if Medicare pays for end-of-life discussions, most doctors don’t know how to handle them. Videos can facilitate the conversation.",Blog
23,,2015-08-05,multimedia,Jeb Bush on Funding for Women’s Health,55c21ce279881053589a0a9e,U.S. / Politics,"Jeb Bush, the Republican presidential candidate, said on Tuesday that he would cut off federal funding for Planned Parenthood if elected to the White House.",U.S.,Politics,"Jeb Bush on Funding for Women’s Health Jeb Bush, the Republican presidential candidate, said on Tuesday that he would cut off federal funding for Planned Parenthood if elected to the White House.  ",Video
24,"New York City Mayor Bill de Blasio introduces NYC Safe, $22 million initiative aimed at identifying and treating mentally ill people with violent behavior; says that although plan has been portrayed as program for homeless, it is actually part of larger plan to address and destigmatize mental illness; various city agencies will share information about such people in effort to better serve them and address community safety concerns. ",2015-08-07,article,New York City Initiative Aims to Help Mentally Ill People Who Get Violent,55c410e3798810228c90e1d1,Metro,"The $22 million NYC Safe program will work toward increasing security at homeless shelters and treating people prone to hurting themselves or others, relying on interagency cooperation.",N.Y. / Region,,"New York City Initiative Aims to Help Mentally Ill People Who Get Violent The $22 million NYC Safe program will work toward increasing security at homeless shelters and treating people prone to hurting themselves or others, relying on interagency cooperation. New York City Mayor Bill de Blasio introduces NYC Safe, $22 million initiative aimed at identifying and treating mentally ill people with violent behavior; says that although plan has been portrayed as program for homeless, it is actually part of larger plan to address and destigmatize mental illness; various city agencies will share information about such people in effort to better serve them and address community safety concerns. ",News
25,Report in medical journal The Lancet finds that experimental vaccine being tested on people who have been exposed to Ebola virus in Guinea appears to be safe and 75 to 100 percent effective.,2015-08-01,article,"Experimental Ebola Vaccine Tested in Guinea Shows Promise, Report Says",55bb634879881073c9554e77,Foreign,"The report, published in the British medical journal The Lancet, indicated that the vaccine “might be safe and highly efficacious in preventing Ebola virus disease.”",World,Africa,"Experimental Ebola Vaccine Tested in Guinea Shows Promise, Report Says The report, published in the British medical journal The Lancet, indicated that the vaccine “might be safe and highly efficacious in preventing Ebola virus disease.” Report in medical journal The Lancet finds that experimental vaccine being tested on people who have been exposed to Ebola virus in Guinea appears to be safe and 75 to 100 percent effective.",News
26,,2015-08-07,multimedia,"Boxing’s Faces, Old and New",55ca1c59798810348576cabc,Fashion & Style / Men’s Style,"The sport is drawing a fresh wave of gymgoers hungry for a serious, old-school workout, save for the body blows.",Fashion & Style,Men’s Style,"Boxing’s Faces, Old and New The sport is drawing a fresh wave of gymgoers hungry for a serious, old-school workout, save for the body blows.  ",Slideshow
27,Test your knowledge of this week’s health news.,2015-07-31,blogpost,"The Weekly Health Quiz: Getting Fit, a Banned Drug and Girls vs. Boys",55bb7f4c79881073c9554ed8,Science,,Health,,"The Weekly Health Quiz: Getting Fit, a Banned Drug and Girls vs. Boys   Test your knowledge of this week’s health news.",Blog
28,Surging popularity of boxing for fitness and stress relief leads to proliferation of new gyms and programs dedicated to sport.  ,2015-08-07,article,The New Workout: Boxing Without the Bruises,55c3686e7988107e31ff1a56,Styles,"Two new gyms in Manhattan offer boxing as a novel, noncontact workout, and even at Brooklyn’s old-school Gleason’s Gym, most people never take a punch.",Fashion & Style,Men’s Style,"The New Workout: Boxing Without the Bruises Two new gyms in Manhattan offer boxing as a novel, noncontact workout, and even at Brooklyn’s old-school Gleason’s Gym, most people never take a punch. Surging popularity of boxing for fitness and stress relief leads to proliferation of new gyms and programs dedicated to sport.  ",News
29,"When cancer patients need help, they are often surprised to find that long-trusted friends have disappeared.",2015-08-06,blogpost,Living With Cancer: Alone and Ghosted,55c3ca25798810228c90e109,Science,,Health,,"Living With Cancer: Alone and Ghosted   When cancer patients need help, they are often surprised to find that long-trusted friends have disappeared.",Blog
30,,2015-07-28,article,"Health Care Spending to Accelerate, US Report Says",55b7e0757988103b2266cb52,None,The nation's respite from accelerating health care costs appears to be over.,U.S.,Politics,"Health Care Spending to Accelerate, US Report Says The nation's respite from accelerating health care costs appears to be over.  ",News
31,Cerner Corp wins multimillion-dollar Defense Dept contract to digitize health records of more than 9.5 million military personnel and beneficiaries.,2015-07-30,article,Cerner Wins Bid to Redo Health Data,55b96f24798810561813c279,Business,"The contract aims to let the Defense Department and the Veterans Affairs Department electronically transmit records to each other, a function they currently cannot do.",Business Day,,"Cerner Wins Bid to Redo Health Data The contract aims to let the Defense Department and the Veterans Affairs Department electronically transmit records to each other, a function they currently cannot do. Cerner Corp wins multimillion-dollar Defense Dept contract to digitize health records of more than 9.5 million military personnel and beneficiaries.",News
32,,2015-08-07,article,"US Hiring in Retail, Health, Professional Services Is Solid",55c4ea1b7988104f5eefc178,None,"U.S. employers across a wide swath of the economy were confident enough in July to hire workers, with nearly every industry sector adding jobs at a solid rate.",U.S.,Politics,"US Hiring in Retail, Health, Professional Services Is Solid U.S. employers across a wide swath of the economy were confident enough in July to hire workers, with nearly every industry sector adding jobs at a solid rate.  ",News
33,,2015-07-29,article,"Health Care Spending to Accelerate, US Report Says",55b87c7d7988103b2266ccb6,None,It's lasted six years. But now welcome relief from rising U.S. health care costs seems to be winding down.,U.S.,Politics,"Health Care Spending to Accelerate, US Report Says It's lasted six years. But now welcome relief from rising U.S. health care costs seems to be winding down.  ",News
34,,2015-08-10,article,"CVS Health to Pay Government $450,000 to Settle Dispute",55c8b5d27988107a9cc5c7c6,None,"CVS Health has agreed to pay $450,000 to the federal government to settle allegations that several of its Rhode Island retail pharmacies filled forged and invalid painkiller prescriptions.",U.S.,,"CVS Health to Pay Government $450,000 to Settle Dispute CVS Health has agreed to pay $450,000 to the federal government to settle allegations that several of its Rhode Island retail pharmacies filled forged and invalid painkiller prescriptions.  ",News
35,,2015-08-04,article,"Hillary Clinton Slams Bush on Immigration, Women's Health",55c177a879881053589a08dc,None,Hillary Clinton on Tuesday repeatedly slammed Jeb Bush and the rest of the Republican presidential field over immigration and women's health during a campaign stop in Denver.,U.S.,,"Hillary Clinton Slams Bush on Immigration, Women's Health Hillary Clinton on Tuesday repeatedly slammed Jeb Bush and the rest of the Republican presidential field over immigration and women's health during a campaign stop in Denver.  ",News
36,"Impending crisis for Puerto Rico's health system due to prospect of large reduction in funding for Medicare and lack of Medicaid funding has sparked concerns from doctors and patients on island and set off protests and aggressive lobbying efforts in Washington; roots of crisis extend back decades, and situation highlights degree to which the Commonwealth receives far less health care funding than the 50 states, imparity that, in part, accounts for $25 billion of island's $73 billion debt.",2015-08-03,article,Puerto Ricans Brace for Crisis in Health Care,55be61847988102ce5b0cea5,National,"More than 60 percent of Puerto Ricans receive Medicare or Medicaid, but planned cuts to a program and the loss of doctors to the mainland are raising fears that the system is near collapsing.",U.S.,,"Puerto Ricans Brace for Crisis in Health Care More than 60 percent of Puerto Ricans receive Medicare or Medicaid, but planned cuts to a program and the loss of doctors to the mainland are raising fears that the system is near collapsing. Impending crisis for Puerto Rico's health system due to prospect of large reduction in funding for Medicare and lack of Medicaid funding has sparked concerns from doctors and patients on island and set off protests and aggressive lobbying efforts in Washington; roots of crisis extend back decades, and situation highlights degree to which the Commonwealth receives far less health care funding than the 50 states, imparity that, in part, accounts for $25 billion of island's $73 billion debt.",News
37,,2015-08-09,article,Health of Palestinian Prisoner on Hunger Strike at Risk,55c7293e7988106f6132e0aa,None,The family of a Palestinian prisoner held by Israel says his health is dire after waging a hunger strike for the last 56 days.,World,Middle East,Health of Palestinian Prisoner on Hunger Strike at Risk The family of a Palestinian prisoner held by Israel says his health is dire after waging a hunger strike for the last 56 days.  ,News
38,"Editorial contends strong public support of Medicare and Medicaid and rising support for Affordable Care Act serves as warning to Republicans seeking to radically alter or dismantle programs; notes studies showing public favors keeping Medicare and Medicaid as they are rather than converting them to voucher or block grant system, while approval of Affordable Care Act has reached high of 47 percent; urges voters to support 2016 presidential candidates who will uphold all these programs.",2015-08-03,article,A Health Care Safety Net the Public Loves,55bf16637988102ce5b0cfea,Editorial,"Despite concerns for the financial condition of Medicare and Medicaid, Americans strongly oppose radical changes that some critics have proposed.",Opinion,,"A Health Care Safety Net the Public Loves Despite concerns for the financial condition of Medicare and Medicaid, Americans strongly oppose radical changes that some critics have proposed. Editorial contends strong public support of Medicare and Medicaid and rising support for Affordable Care Act serves as warning to Republicans seeking to radically alter or dismantle programs; notes studies showing public favors keeping Medicare and Medicaid as they are rather than converting them to voucher or block grant system, while approval of Affordable Care Act has reached high of 47 percent; urges voters to support 2016 presidential candidates who will uphold all these programs.",Editorial
39,,2015-08-06,article,Health Officials: Child Camping in Yosemite Contracts Plague,55c3b79c798810228c90e0d5,None,California officials say a child camping in Yosemite National Park fell ill with plague and was sent to a hospital.,U.S.,,Health Officials: Child Camping in Yosemite Contracts Plague California officials say a child camping in Yosemite National Park fell ill with plague and was sent to a hospital.  ,News
40,,2015-07-31,article,"Clinton Releases Tax, Health Records on Busy Friday",55bbe25179881012a690ae05,None,"Hillary Rodham Clinton and her husband paid close to $44 million in federal taxes since 2007 and she is in ""excellent physical condition"" &#8212; two facts that emerged Friday in a flood of disclosures about the Democratic presidential candidate pushed out by her campaign on a busy summer day.",U.S.,Politics,"Clinton Releases Tax, Health Records on Busy Friday Hillary Rodham Clinton and her husband paid close to $44 million in federal taxes since 2007 and she is in ""excellent physical condition"" &#8212; two facts that emerged Friday in a flood of disclosures about the Democratic presidential candidate pushed out by her campaign on a busy summer day.  ",News
41,,2015-07-30,article,NYC Health Department Investigates Legionnaire's Outbreak,55ba1013798810561813c408,None,The New York City Department of Health is investigating an outbreak of Legionnaire's disease in the South Bronx.,U.S.,,NYC Health Department Investigates Legionnaire's Outbreak The New York City Department of Health is investigating an outbreak of Legionnaire's disease in the South Bronx.  ,News
42,,2015-08-07,article,"Focus on Fed, Euro Zone's Economic Health",55c4ded27988104f5eefc155,None,The search for clues to whether the Federal Reserve will raise U.S. interest rates in September for the first time in nearly a decade is set to intensify next week.,Business Day,,"Focus on Fed, Euro Zone's Economic Health The search for clues to whether the Federal Reserve will raise U.S. interest rates in September for the first time in nearly a decade is set to intensify next week.  ",News
43,,2015-07-31,article,Clinton's Doctor Says 2016 Candidate in 'Excellent' Health,55bbbafa79881012a690ad87,None,"Hillary Rodham Clinton's physician said Friday that the Democratic presidential candidate is in ""excellent physical condition"" and has completely recovered from the effects of a concussion she suffered in 2012, pronouncing her ""fit to serve as president of the United States.""",U.S.,Politics,"Clinton's Doctor Says 2016 Candidate in 'Excellent' Health Hillary Rodham Clinton's physician said Friday that the Democratic presidential candidate is in ""excellent physical condition"" and has completely recovered from the effects of a concussion she suffered in 2012, pronouncing her ""fit to serve as president of the United States.""  ",News
44,"The Upshot; Josh Barro Economic View column observes SoulCycle initial public offering filings reveal how profitable company is, with $25 million in profit on $112 million in revenue in 2014, unique for many young and trendy companies; relates insight from both business school professors and SoulCycle customers as to why competitors are so far unable to draw off company's loyal customer base.",2015-08-09,article,SoulCycle: You Say ‘Cult.’ I Say ‘Loyal Customer Base.’,55c4d562798810228c90e3c7,SundayBusiness,Investors should ask if SoulCycle has a unique factor that will get customers to keep paying more than its competitors charge.,The Upshot,,"SoulCycle: You Say ‘Cult.’ I Say ‘Loyal Customer Base.’ Investors should ask if SoulCycle has a unique factor that will get customers to keep paying more than its competitors charge. The Upshot; Josh Barro Economic View column observes SoulCycle initial public offering filings reveal how profitable company is, with $25 million in profit on $112 million in revenue in 2014, unique for many young and trendy companies; relates insight from both business school professors and SoulCycle customers as to why competitors are so far unable to draw off company's loyal customer base.",News
45,"New York City Mayor Bill de Blasio is set to unveil $22 million mental health initiative, which he says will include provisions to help homeless people; contends that rising homelessness, issue for which he has been widely criticized, is symptom of city's growing inequality.",2015-08-06,article,"De Blasio, Facing Criticism, Is Taking On Homelessness With $22 Million Initiative",55c2b62c7988107e31ff18b9,Metro,"For Mayor Bill de Blasio, who has staked his administration on battling inequality, dealing with what seems to be a growing homelessness problem is as much about social reform as political survival.",N.Y. / Region,,"De Blasio, Facing Criticism, Is Taking On Homelessness With $22 Million Initiative For Mayor Bill de Blasio, who has staked his administration on battling inequality, dealing with what seems to be a growing homelessness problem is as much about social reform as political survival. New York City Mayor Bill de Blasio is set to unveil $22 million mental health initiative, which he says will include provisions to help homeless people; contends that rising homelessness, issue for which he has been widely criticized, is symptom of city's growing inequality.",News
46,"New York City's Center for Economic Opportunity and Department of Health and Mental Hygiene, along with Fund to Advance New York, will begin $30 million program to provide mental health services to low-income New Yorkers; under program, which is partially funded by five-year, $10 million federal grant, existing community organizations will be able to branch out into mental health care.",2015-07-30,article,$30 Million Program to Help Low-Income New Yorkers Get Mental Health Care,55b98535798810561813c297,Metro,"Chirlane McCray, the wife of Mayor Bill de Blasio and the chairwoman of the fund that is heading the program, said one in four New Yorkers has a diagnosable mental health disorder.",N.Y. / Region,,"$30 Million Program to Help Low-Income New Yorkers Get Mental Health Care Chirlane McCray, the wife of Mayor Bill de Blasio and the chairwoman of the fund that is heading the program, said one in four New Yorkers has a diagnosable mental health disorder. New York City's Center for Economic Opportunity and Department of Health and Mental Hygiene, along with Fund to Advance New York, will begin $30 million program to provide mental health services to low-income New Yorkers; under program, which is partially funded by five-year, $10 million federal grant, existing community organizations will be able to branch out into mental health care.",News
47,"Physicians, too, can become confused in ways that lead to “never” events, as in they should never occur. How far should the system go to prevent them?",2015-08-10,blogpost,You Will See the Doctor’s Fallibility Now,55c8dd0d7988100fc7f12afe,Science,,Health,,"You Will See the Doctor’s Fallibility Now   Physicians, too, can become confused in ways that lead to “never” events, as in they should never occur. How far should the system go to prevent them?",Blog
48,"After initially saying that he was “not sure we need half a billion dollars” in funding, Jeb Bush later declared that he had misspoken.",2015-08-04,blogpost,Jeb Bush Causes a Stir on Women&#8217;s Health Issues,55c1315779881053589a0843,Politics,,U.S.,Politics,"Jeb Bush Causes a Stir on Women&#8217;s Health Issues   After initially saying that he was “not sure we need half a billion dollars” in funding, Jeb Bush later declared that he had misspoken.",Blog
