,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,,2015-01-01,multimedia,Rx For Survival-A Global Health Challenge,54a55cba79881011bed2c917,Movies,,Movies,,Rx For Survival-A Global Health Challenge   ,Video
11,,2015-01-08,article,"Our Doctors May Be Listening, but ...",54adc8d07988105cf60951f8,Letters,"A doctor, a nurse and a psychotherapist respond to an Op-Ed article, &#8220;Doctor, Shut Up and Listen.&#8221;",Opinion,,"Our Doctors May Be Listening, but ... A doctor, a nurse and a psychotherapist respond to an Op-Ed article, &#8220;Doctor, Shut Up and Listen.&#8221;  ",Letter
12,"Op-Ed article by journalist Llewellyn Hinkes-Jones opposes the rise of so-called 'venture philanthropy' in the pharmaceutical industry; calls it yet another term for privatizing scientific research; holds trend introduces tax-exempt loophole, allowing organizations to develop drugs on publicly funded research and then sell results to private industry; calls for increased funding to the National Institutes of Health, and for rule that would prevent venture philanthropists from obtaining exclusive patent rights.",2015-01-06,article,Stop Subsidizing Big Pharma,54ab34ab7988106d7446d3e0,OpEd,"Venture philanthropy risks benefiting companies, not patients.",Opinion,,"Stop Subsidizing Big Pharma Venture philanthropy risks benefiting companies, not patients. Op-Ed article by journalist Llewellyn Hinkes-Jones opposes the rise of so-called 'venture philanthropy' in the pharmaceutical industry; calls it yet another term for privatizing scientific research; holds trend introduces tax-exempt loophole, allowing organizations to develop drugs on publicly funded research and then sell results to private industry; calls for increased funding to the National Institutes of Health, and for rule that would prevent venture philanthropists from obtaining exclusive patent rights.",Op-Ed
13,,2015-01-07,multimedia,Bone Broth,54ac327879881024465cf11c,Food,"Spurred on by the popularity of the Paleo diet, bone broth is replacing chai on the morning commute.",Food,,"Bone Broth Spurred on by the popularity of the Paleo diet, bone broth is replacing chai on the morning commute.  ",Slideshow
14,"A variety of apps and online services put you in touch with medical providers, but users should be aware of who they’re talking to (or texting with).",2015-01-12,blogpost,"Child With Symptoms? App Lets You Text Doctors, With No Guarantees",54b43d26798810566ec19521,Styles,,U.S.,,"Child With Symptoms? App Lets You Text Doctors, With No Guarantees   A variety of apps and online services put you in touch with medical providers, but users should be aware of who they’re talking to (or texting with).",Blog
15,,2015-01-10,article,"A Bad Flu Season Hits the Halfway Mark, C.D.C. Says",54b02bd97988100e21965022,National,The dominant flu strain this year is not very vulnerable to the vaccine and the agency is urging anyone with flu symptoms to take antiviral medicines.,Health,,"A Bad Flu Season Hits the Halfway Mark, C.D.C. Says The dominant flu strain this year is not very vulnerable to the vaccine and the agency is urging anyone with flu symptoms to take antiviral medicines.  ",News
16,"Front row placement in fitness classes at popular gyms has come to represent status symbol among competitive, type-A people.",2015-01-08,article,A Race to the Front Row,54adcdf27988105cf6095207,Styles,"Like fashion shows, gyms have their status-symbol front rows, too, and the scramble is on for those coveted spots.",Style,,"A Race to the Front Row Like fashion shows, gyms have their status-symbol front rows, too, and the scramble is on for those coveted spots. Front row placement in fitness classes at popular gyms has come to represent status symbol among competitive, type-A people.",News
17,,2015-01-05,article,U.S. Health Worker Exposed to Ebola in Sierra Leone Arrives in Nebraska,54a8de8f7988100cd321cdb8,National,"The patient, who an official said was not showing symptoms, arrived in Omaha on Sunday to be monitored at the same hospital that previously treated three patients who contracted Ebola overseas.",U.S.,,"U.S. Health Worker Exposed to Ebola in Sierra Leone Arrives in Nebraska The patient, who an official said was not showing symptoms, arrived in Omaha on Sunday to be monitored at the same hospital that previously treated three patients who contracted Ebola overseas.  ",News
18,,2015-01-13,multimedia,Letter From the Centers for Medicare and Medicaid Services Ending Federal Benefits to Yorkville Endoscopy,54b47554798810566ec195c7,N.Y. / Region,"Yorkville Endoscopy, the Manhattan clinic where Joan Rivers went into cardiac arrest while being treated for a voice problem, will lose those benefits effective on Jan. 31, the letter said.",N.Y. / Region,,"Letter From the Centers for Medicare and Medicaid Services Ending Federal Benefits to Yorkville Endoscopy Yorkville Endoscopy, the Manhattan clinic where Joan Rivers went into cardiac arrest while being treated for a voice problem, will lose those benefits effective on Jan. 31, the letter said.  ",Interactive Feature
19,,2015-01-12,article,"Kaiser's 2,600 Mental Health Workers Strike in California",54b3923679881019b02c2867,None,Kaiser Permanente mental health professionals throughout California went on a strike Monday to protest what they say is a lack of staffing that affects care.,U.S.,,"Kaiser's 2,600 Mental Health Workers Strike in California Kaiser Permanente mental health professionals throughout California went on a strike Monday to protest what they say is a lack of staffing that affects care.  ",News
20,,2015-01-12,article,AmerisourceBergen Expands Into Animal Health With $2.5B Deal,54b3c9b179881019b02c2f8e,None,Pharmaceutical distributor AmerisourceBergen will stretch its reach into veterinary medicine by spending about $2.5 billion to acquire MWI Veterinary Supply.,Business Day,,AmerisourceBergen Expands Into Animal Health With $2.5B Deal Pharmaceutical distributor AmerisourceBergen will stretch its reach into veterinary medicine by spending about $2.5 billion to acquire MWI Veterinary Supply.  ,News
21,,2015-01-02,article,Kaiser Mental Health Staff Plans California Strike,54a73bcd79881073e8913b83,None,"Hundreds of Kaiser Permanente's mental health professionals plan to go on a weeklong strike in California starting Jan. 12 to protest what they say is the health care provider's failure to offer timely, quality mental health care.",U.S.,,"Kaiser Mental Health Staff Plans California Strike Hundreds of Kaiser Permanente's mental health professionals plan to go on a weeklong strike in California starting Jan. 12 to protest what they say is the health care provider's failure to offer timely, quality mental health care.  ",News
22,,2015-01-07,article,California Health Officials Link Measles Outbreak to Disneyland,54add1ea7988105cf6095214,None,"Nine cases of measles have been confirmed in people who visited Disneyland or its adjacent California Adventure park in late December, state health officials said on Wednesday, urging anyone who may have been exposed to contact a doctor.",U.S.,,"California Health Officials Link Measles Outbreak to Disneyland Nine cases of measles have been confirmed in people who visited Disneyland or its adjacent California Adventure park in late December, state health officials said on Wednesday, urging anyone who may have been exposed to contact a doctor.  ",News
23,,2015-01-14,article,Health Overhaul Sign-Ups Edge Higher,54b6b9a17988105eedbf960c,None,"With a month to go in the 2015 open enrollment season, the Obama administration says sign-ups under the president's health care law are edging higher.",U.S.,Politics,"Health Overhaul Sign-Ups Edge Higher With a month to go in the 2015 open enrollment season, the Obama administration says sign-ups under the president's health care law are edging higher.  ",News
24,,2015-01-11,article,Health-Law Suit Hints at G.O.P. Divide,54b184a6798810617c699809,National,"Relatively few Republican state officials are signing on to briefs in a case challenging subsidies, which may reflect a more pragmatic view of the law.",U.S.,Politics,"Health-Law Suit Hints at G.O.P. Divide Relatively few Republican state officials are signing on to briefs in a case challenging subsidies, which may reflect a more pragmatic view of the law.  ",News
25,The White Houses rejects a proposal on work hours.,2015-01-07,blogpost,White House Opposes a Health Law Proposal,54ad606879881024465cf471,,,false,false,White House Opposes a Health Law Proposal   The White Houses rejects a proposal on work hours.,Blog
26,,2015-01-01,multimedia,Love Can Seriously Damage Your Health,54a5000a79881011bed2b43d,Movies,,Movies,,Love Can Seriously Damage Your Health   ,Video
27,"Harvard University will proceed with cost increases for faculty health care, despite overwhelming opposition from professors; administrators note that changes are in part the result of the Affordable Care Act, which many Harvard experts had championed; professors had until now avoided the national trend of rising health care costs.",2015-01-06,article,"Harvard Ideas on Health Care Hit Home, Hard",54aab59779881040cba0f5e4,National,"While Harvard professors oppose changes that will raise their health care costs, the university says the increases are in part a result of the Affordable Care Act, which many Harvard experts championed.",U.S.,,"Harvard Ideas on Health Care Hit Home, Hard While Harvard professors oppose changes that will raise their health care costs, the university says the increases are in part a result of the Affordable Care Act, which many Harvard experts championed. Harvard University will proceed with cost increases for faculty health care, despite overwhelming opposition from professors; administrators note that changes are in part the result of the Affordable Care Act, which many Harvard experts had championed; professors had until now avoided the national trend of rising health care costs.",News
28,,2015-01-04,article,U.S. Health Worker Arrives in Nebraska for Ebola Evaluation,54aa1a8079881040cba0f4b9,None,"An American health care worker possibly exposed to the Ebola virus in Sierra Leone arrived at a hospital in Omaha on Sunday for evaluation and any necessary treatment, an official said.",World,Africa,"U.S. Health Worker Arrives in Nebraska for Ebola Evaluation An American health care worker possibly exposed to the Ebola virus in Sierra Leone arrived at a hospital in Omaha on Sunday for evaluation and any necessary treatment, an official said.  ",News
29,,2015-01-01,article,"World Health Organization Reports 7,905 Ebola Deaths",54a5343279881011bed2c00a,None,"The World Health Organization says the number of reported Ebola deaths in West Africa has risen to 7,905.",World,Africa,"World Health Organization Reports 7,905 Ebola Deaths The World Health Organization says the number of reported Ebola deaths in West Africa has risen to 7,905.  ",News
30,Would he continue to exist if we couldn’t see him?,2015-01-03,blogpost,"Me, Me, Me and My Therapist",54a862b17988100cd321caae,OpEd,,Opinion,,"Me, Me, Me and My Therapist   Would he continue to exist if we couldn’t see him?",Blog
31,"Op-Ed article by Nirmal Joshi, chief medical officer for Pinnacle Health System, examines damaging effects of poor communication skills among doctors and hospital workers; relates results of program that showed marked improvement in patient satisfaction after physicians underwent training program; calls for increased training in empathy and communication across the medical discipline.",2015-01-05,article,"Doctor, Shut Up and Listen",54a9ce7d79881040cba0f41c,OpEd,"Doctors are evaluated for technical skills, but not for having empathy.",Opinion,,"Doctor, Shut Up and Listen Doctors are evaluated for technical skills, but not for having empathy. Op-Ed article by Nirmal Joshi, chief medical officer for Pinnacle Health System, examines damaging effects of poor communication skills among doctors and hospital workers; relates results of program that showed marked improvement in patient satisfaction after physicians underwent training program; calls for increased training in empathy and communication across the medical discipline.",Op-Ed
32,A bartender is facing charges that he threatened to kill Speaker John A. Boehner because he believed that Mr. Boehner had been mean to him at a country club in Ohio.,2015-01-13,blogpost,Bartender Accused of Threatening to Poison Boehner's Drinks,54b5b69a79881025bee9629e,,,false,false,Bartender Accused of Threatening to Poison Boehner's Drinks   A bartender is facing charges that he threatened to kill Speaker John A. Boehner because he believed that Mr. Boehner had been mean to him at a country club in Ohio.,Blog
33,"New York City's Homeless Services Dept, as part of effort to end child abuse fatalities, is dispatching social workers to visit high-risk families living in homeless shelters to asses their histories and provide more support services.",2015-01-08,article,"After 2 Deaths, New York City Adopts New Strategy to Protect Homeless Children",54adff967988105cf6095293,Metro,"In an effort to spot problems, social workers are looking at histories and providing support for families in which children are considered at high risk for abuse and neglect.",N.Y. / Region,,"After 2 Deaths, New York City Adopts New Strategy to Protect Homeless Children In an effort to spot problems, social workers are looking at histories and providing support for families in which children are considered at high risk for abuse and neglect. New York City's Homeless Services Dept, as part of effort to end child abuse fatalities, is dispatching social workers to visit high-risk families living in homeless shelters to asses their histories and provide more support services.",News
34,A team of New York Times reporters spent the past two months gathering facts for a first draft of the early history of an epidemic that began in the forests of Guinea a year ago.,2015-01-02,blogpost,How Times Reporters Unraveled the Ebola Epidemic ,54a6e1c379881073e8913a8b,,,false,false,How Times Reporters Unraveled the Ebola Epidemic    A team of New York Times reporters spent the past two months gathering facts for a first draft of the early history of an epidemic that began in the forests of Guinea a year ago.,Blog
35,,2015-01-08,article,Tax Returns Complicated by Health Care Law and I.R.S. Staff Cuts,54adb4057988105cf60951ba,Business,"The Affordable Care Act adds a major twist for some tax filers, and budget cuts might mean long wait times when phoning the Internal Revenue Service.",Your Money,,"Tax Returns Complicated by Health Care Law and I.R.S. Staff Cuts The Affordable Care Act adds a major twist for some tax filers, and budget cuts might mean long wait times when phoning the Internal Revenue Service.  ",News
36,,2015-01-13,article,New Tax Forms to Fill Out on Health Insurance Coverage,54b52ab2798810566ec1a999,None,Be prepared for the tax man to get even more personal this year &#8212; with questions about your health insurance.,U.S.,Politics,New Tax Forms to Fill Out on Health Insurance Coverage Be prepared for the tax man to get even more personal this year &#8212; with questions about your health insurance.  ,News
37,,2015-01-12,article,Colorado Patient Tests Negative for Ebola: State Health Officials,54b414d6798810566ec18ff1,None,"A patient being monitored at a Denver hospital after traveling to countries with a history of Ebola has tested negative for the disease, Colorado health officials said on Monday.",World,Africa,"Colorado Patient Tests Negative for Ebola: State Health Officials A patient being monitored at a Denver hospital after traveling to countries with a history of Ebola has tested negative for the disease, Colorado health officials said on Monday.  ",News
38,,2015-01-06,article,House Bill: Firms Could Skirt Health Law by Hiring Vets,54ac69ba79881024465cf1e4,None,"On the new Congress' first day, the House unanimously approved Republican legislation Tuesday making it easier for smaller companies to avoid providing health care coverage to their workers by hiring veterans.",U.S.,Politics,"House Bill: Firms Could Skirt Health Law by Hiring Vets On the new Congress' first day, the House unanimously approved Republican legislation Tuesday making it easier for smaller companies to avoid providing health care coverage to their workers by hiring veterans.  ",News
39,,2015-01-04,article,Mental Health Advocates Seek Relief for Autistic Va. Inmate,54a95bfb7988100cd321dbeb,None,Mental health and civil liberties advocates are urging Gov. Terry McAuliffe to intervene in the case of a Virginia inmate with autism who faces trial Wednesday for allegedly assaulting a correctional officer.,U.S.,,Mental Health Advocates Seek Relief for Autistic Va. Inmate Mental health and civil liberties advocates are urging Gov. Terry McAuliffe to intervene in the case of a Virginia inmate with autism who faces trial Wednesday for allegedly assaulting a correctional officer.  ,News
40,,2015-01-07,article,Health Care Sign-Ups Steady as Uninsured Rate Hits New Low,54ad8ff27988105cf6095146,None,"Sign-ups under President Barack Obama's health care law grew slowly but steadily over the New Year's holiday, as the share of Americans still lacking coverage hit its lowest level in years.",U.S.,Politics,"Health Care Sign-Ups Steady as Uninsured Rate Hits New Low Sign-ups under President Barack Obama's health care law grew slowly but steadily over the New Year's holiday, as the share of Americans still lacking coverage hit its lowest level in years.  ",News
41,,2015-01-05,article,Saudi Crown Prince Assures Cabinet on King's Health: SPA,54aa774b79881040cba0f564,None,"Saudi Crown Prince Salman bin Abdulaziz al-Saud offered assurances at a cabinet meeting on Monday about the health of King Abdullah, who was hospitalized last week, state news agency SPA said.",World,Middle East,"Saudi Crown Prince Assures Cabinet on King's Health: SPA Saudi Crown Prince Salman bin Abdulaziz al-Saud offered assurances at a cabinet meeting on Monday about the health of King Abdullah, who was hospitalized last week, state news agency SPA said.  ",News
42,"Jury selection begins in trial of Pedro Hernandez, who is accused of kidnapping and killing 6-year-old Etan Patz in 1979.",2015-01-07,article,"On Patz Juror Questionnaire, Queries About TV Shows and Mental Health History",54ac7ce179881024465cf21b,Metro,"The 22-page questionnaire is the first step in the effort to find 12 jurors for the trial of Pedro Hernandez, who is accused of killing the 6-year-old Etan Patz in 1979.",N.Y. / Region,,"On Patz Juror Questionnaire, Queries About TV Shows and Mental Health History The 22-page questionnaire is the first step in the effort to find 12 jurors for the trial of Pedro Hernandez, who is accused of killing the 6-year-old Etan Patz in 1979. Jury selection begins in trial of Pedro Hernandez, who is accused of kidnapping and killing 6-year-old Etan Patz in 1979.",News
43,,2015-01-13,article,Omaha Hospital: Health Care Worker Hasn't Developed Ebola,54b508dc798810566ec1a528,None,Officials at an Omaha hospital say an American health care worker who was exposed to Ebola in Sierra Leone has not developed the virus.,U.S.,,Omaha Hospital: Health Care Worker Hasn't Developed Ebola Officials at an Omaha hospital say an American health care worker who was exposed to Ebola in Sierra Leone has not developed the virus.  ,News
44,,2015-01-12,article,Got Help Paying for Health Care? Watch Your Mailbox,54b3fbb279881019b02c361d,None,"If you're among the millions of consumers who got financial help for health insurance last year under President Barack Obama's law, better keep an eye on your mailbox.",U.S.,Politics,"Got Help Paying for Health Care? Watch Your Mailbox If you're among the millions of consumers who got financial help for health insurance last year under President Barack Obama's law, better keep an eye on your mailbox.  ",News
45,"The 114th Congress took up its first bill to impose changes to the Affordable Care Act on Thursday, with the House of Representatives passing legislation to expand the definition of a workweek to 40 hours, from 30.",2015-01-08,blogpost,House Passes Bill to Alter Health Law's Workweek Provision,54af009e79881022e94b3747,,,false,false,"House Passes Bill to Alter Health Law's Workweek Provision   The 114th Congress took up its first bill to impose changes to the Affordable Care Act on Thursday, with the House of Representatives passing legislation to expand the definition of a workweek to 40 hours, from 30.",Blog
46,"Nestlé Health Science is investing $65 million in Seres Health, a start-up focused on restoring the “microbiome,” the host of microorganisms that provide vital functions for humans.",2015-01-06,blogpost,Nestlé Health Science to Invest $65 Million in a Biotech Start-Up,54abced07988106d7446d54e,Business,,Business Day,Dealbook,"Nestlé Health Science to Invest $65 Million in a Biotech Start-Up   Nestlé Health Science is investing $65 million in Seres Health, a start-up focused on restoring the “microbiome,” the host of microorganisms that provide vital functions for humans.",Blog
47,,2015-01-08,article,House Bill Narrows Health Law Definition of Full-Time Work,54aef85b79881022e94b3725,None,The Republican-led House has approved a bill reducing the number of workers who must be offered employer-provided health insurance under President Barack Obama's health care law.,U.S.,Politics,House Bill Narrows Health Law Definition of Full-Time Work The Republican-led House has approved a bill reducing the number of workers who must be offered employer-provided health insurance under President Barack Obama's health care law.  ,News
48,,2015-01-08,article,"GOP Congress Moves Veto-Bait Bills on Health Care, Pipeline",54ae3e007988105cf609576a,None,"In command and ready for a fight, defiant Republicans ignored two White House veto threats and advanced bills in Congress Thursday curbing President Barack Obama's cherished health care overhaul and forcing construction on a proposed oil pipeline. The top House Democrat predicted her party would uphold both vetoes.",U.S.,Politics,"GOP Congress Moves Veto-Bait Bills on Health Care, Pipeline In command and ready for a fight, defiant Republicans ignored two White House veto threats and advanced bills in Congress Thursday curbing President Barack Obama's cherished health care overhaul and forcing construction on a proposed oil pipeline. The top House Democrat predicted her party would uphold both vetoes.  ",News
49,,2015-01-05,article,"GOP Congress to Confront Obama Early on Energy, Health Care",54aadee57988106d7446d2e5,None,The new Republican-led Congress convened Tuesday with GOP leaders eager to get President Barack Obama's signature on some bills and to confront him with others.,U.S.,,"GOP Congress to Confront Obama Early on Energy, Health Care The new Republican-led Congress convened Tuesday with GOP leaders eager to get President Barack Obama's signature on some bills and to confront him with others.  ",News
50,,2015-01-14,article,"Judge Overturns Home Health Care Wage, Overtime Rules",54b6e8677988105eedbf96b1,None,A federal judge on Wednesday overturned Labor Department regulations requiring overtime and minimum wage protection for 2 million home health care workers.,U.S.,Politics,"Judge Overturns Home Health Care Wage, Overtime Rules A federal judge on Wednesday overturned Labor Department regulations requiring overtime and minimum wage protection for 2 million home health care workers.  ",News
51,,2015-01-10,article,Health Officials Link Calif. Apple Packer to Listeria Deaths,54b18870798810617c699880,None,"Strains of listeria found inside a California apple packing facility match listeria bacteria that have sickened 32 people across the country, including at least three deaths, the Food and Drug Administration said.",U.S.,Politics,"Health Officials Link Calif. Apple Packer to Listeria Deaths Strains of listeria found inside a California apple packing facility match listeria bacteria that have sickened 32 people across the country, including at least three deaths, the Food and Drug Administration said.  ",News
52,Commonwealth Fund analyzes health care costs across states and finds workers with employee-sponsored health insurance are paying more for health care even as premium price increases have slowed; trend combined with stagnation of incomes results in heavier burden for workers.,2015-01-08,article,"Health Premiums Rise More Slowly, but Workers Shoulder More of Cost ",54ae10dd7988105cf60952b5,Business,"In part because of wage stagnation, even smaller rises in health care costs are less affordable, a study by the Commonwealth Fund said.",Business Day,,"Health Premiums Rise More Slowly, but Workers Shoulder More of Cost  In part because of wage stagnation, even smaller rises in health care costs are less affordable, a study by the Commonwealth Fund said. Commonwealth Fund analyzes health care costs across states and finds workers with employee-sponsored health insurance are paying more for health care even as premium price increases have slowed; trend combined with stagnation of incomes results in heavier burden for workers.",News
53,"Centers for Medicare and Medicaid Services will no longer pay for services provided by Yorkville Endoscopy, Manhattan clinic where Joan Rivers went into fatal cardiac arrest; agency contends clinic no longer meets standards to supply ambulatory surgical services; and will terminate benefits effective Jan 31; clinic is appealing decision.",2015-01-13,article,Manhattan Clinic That Treated Joan Rivers Will Lose Federal Funding,54b43034798810566ec19383,Metro,"Yorkville Endoscopy has failed to correct the deficiencies implicated in Ms. Rivers&#8217;s death, according to a letter from the Centers for Medicare and Medicaid Services.",N.Y. / Region,,"Manhattan Clinic That Treated Joan Rivers Will Lose Federal Funding Yorkville Endoscopy has failed to correct the deficiencies implicated in Ms. Rivers&#8217;s death, according to a letter from the Centers for Medicare and Medicaid Services. Centers for Medicare and Medicaid Services will no longer pay for services provided by Yorkville Endoscopy, Manhattan clinic where Joan Rivers went into fatal cardiac arrest; agency contends clinic no longer meets standards to supply ambulatory surgical services; and will terminate benefits effective Jan 31; clinic is appealing decision.",News
54,,2015-01-06,article,Losing the Fight Against Tuberculosis,54aa7b4179881040cba0f566,OpEd,Americans can no longer afford to be indifferent to the rise of drug-resistant tuberculosis.,Opinion,,Losing the Fight Against Tuberculosis Americans can no longer afford to be indifferent to the rise of drug-resistant tuberculosis.  ,Op-Ed
55,Op-Ed article by author Pico Iyer describes discovering benefits of pairing healthy diet and exercise with devotion to mental health; holds that allowing for quiet time has improved his inner life.,2015-01-04,article,"Healthy Body, Unhealthy Mind ",54a850b57988100cd321ca89,OpEd,I gave up Big Macs and started exercising. But I was neglecting my inner life.,Opinion,Sunday Review,"Healthy Body, Unhealthy Mind  I gave up Big Macs and started exercising. But I was neglecting my inner life. Op-Ed article by author Pico Iyer describes discovering benefits of pairing healthy diet and exercise with devotion to mental health; holds that allowing for quiet time has improved his inner life.",Op-Ed
56,"Michio Kushi, Japanese scholar who made macrobiotic diet popular in United States, helping change eating habits of health-conscious Americans, dies at age 88.",2015-01-05,article,"Michio Kushi, Advocate of Natural Foods in the U.S., Dies at 88",54a9f3c379881040cba0f45e,National,"Mr. Kushi, a Japanese scholar who popularized the macrobiotic diet in the United States, helped to change the way health-conscious Americans eat.",U.S.,,"Michio Kushi, Advocate of Natural Foods in the U.S., Dies at 88 Mr. Kushi, a Japanese scholar who popularized the macrobiotic diet in the United States, helped to change the way health-conscious Americans eat. Michio Kushi, Japanese scholar who made macrobiotic diet popular in United States, helping change eating habits of health-conscious Americans, dies at age 88.",Obituary
