,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
14,,2015-07-21,article,Greece's Costly Health Care Craze,55accfea7988104124ccd927,OpEd,The various bailout plans to resolve the Greek crisis have overlooked a root cause of the country's troubles.,Opinion,,Greece's Costly Health Care Craze The various bailout plans to resolve the Greek crisis have overlooked a root cause of the country's troubles.  ,Op-Ed
15,"Editorial criticizes bill passed by House designed to streamline Food and Drug Administration, noting it is full of bad and harmful provisions including ones that would weaken regulation of medical devices and rules regarding drug testing on humans; urges Senate to eliminate or rewrite flawed provisions before passing similar bill later this year.",2015-07-20,article,How Not to Fix the F.D.A.,55aca1617988104124ccd8b0,Editorial,"Despite some valuable changes, a bill passed by the House would weaken regulation of medical devices and rules regarding drug testing on humans.",Opinion,,"How Not to Fix the F.D.A. Despite some valuable changes, a bill passed by the House would weaken regulation of medical devices and rules regarding drug testing on humans. Editorial criticizes bill passed by House designed to streamline Food and Drug Administration, noting it is full of bad and harmful provisions including ones that would weaken regulation of medical devices and rules regarding drug testing on humans; urges Senate to eliminate or rewrite flawed provisions before passing similar bill later this year.",Editorial
16,"Marilyn B Tavenner, former Obama administration official in charge of HealthCare.gov rollout, is appointed president and chief executive of trade group America’s Health Insurance Plans; move makes Tavenner top lobbyist for nation's health insurance industry.",2015-07-16,article,Head of Obama’s Health Care Rollout to Lobby for Insurers,55a694fa7988102dbd788529,National,"Marilyn B. Tavenner, who was criticized for the troubled rollout of the HealthCare.Gov website, will succeed Karen M. Ignagni as the insurance industry’s top lobbyist.",U.S.,,"Head of Obama’s Health Care Rollout to Lobby for Insurers Marilyn B. Tavenner, who was criticized for the troubled rollout of the HealthCare.Gov website, will succeed Karen M. Ignagni as the insurance industry’s top lobbyist. Marilyn B Tavenner, former Obama administration official in charge of HealthCare.gov rollout, is appointed president and chief executive of trade group America’s Health Insurance Plans; move makes Tavenner top lobbyist for nation's health insurance industry.",News
17,,2015-07-20,multimedia,Paying Till It Hurts,535155ad798810363105db65,Health,"A series of articles by the New York Times correspondent Elisabeth Rosenthal examines the price of medical care in the United States. In each installment, readers were invited to share their perspectives on managing costs and treatment.",Health,,"Paying Till It Hurts A series of articles by the New York Times correspondent Elisabeth Rosenthal examines the price of medical care in the United States. In each installment, readers were invited to share their perspectives on managing costs and treatment.  ",Interactive Feature
18,"Nicholas Kristof Op-Ed column points to Barbara Bush, daughter of former Pres George W Bush, as exemplar of trend in which millenial generation is showing up older generations in terms of altruism and idealism; notes that her organization Global Health Corps, which recruits people to work in field of global health, underlines her passion for service.",2015-07-26,article,A Millennial Named Bush,55b3d31d7988107d27f97e9d,OpEd,A presidential daughter symbolizes a generation that’s just so — awesome!,Opinion,Sunday Review,"A Millennial Named Bush A presidential daughter symbolizes a generation that’s just so — awesome! Nicholas Kristof Op-Ed column points to Barbara Bush, daughter of former Pres George W Bush, as exemplar of trend in which millenial generation is showing up older generations in terms of altruism and idealism; notes that her organization Global Health Corps, which recruits people to work in field of global health, underlines her passion for service.",Op-Ed
19,New York City Health Department steps up efforts to identify unlicensed day care operations after 3-month-old Karl Towndrow dies on his first day at SoHo Child Care in Manhattan.,2015-07-15,article,Unlicensed SoHo Day Care Is Shut After Death of Infant Boy,55a55afd7988107feb12a95e,Metro,"An autopsy was being conducted on the body of Karl Towndrow, 3 months, of Brooklyn Heights, the police said. Workers at the day care center were unable to wake him from a nap Monday.",N.Y. / Region,,"Unlicensed SoHo Day Care Is Shut After Death of Infant Boy An autopsy was being conducted on the body of Karl Towndrow, 3 months, of Brooklyn Heights, the police said. Workers at the day care center were unable to wake him from a nap Monday. New York City Health Department steps up efforts to identify unlicensed day care operations after 3-month-old Karl Towndrow dies on his first day at SoHo Child Care in Manhattan.",News
20,"A doctor can go to great lengths to get crucial information to a hard-to-reach patient, to the point of appearing obsessive.",2015-07-13,blogpost,Sometimes the Patient&#8217;s Just Not That Into Me,55a3f4be79881059b3ea0aaf,Science,,false,false,"Sometimes the Patient&#8217;s Just Not That Into Me   A doctor can go to great lengths to get crucial information to a hard-to-reach patient, to the point of appearing obsessive.",Blog
21,,2015-07-20,multimedia,What to Take Away from the Supreme Court Decision on Health Care,5575d16e79881065a6aa426e,U.S.,Read key passages from the decision.,U.S.,,What to Take Away from the Supreme Court Decision on Health Care Read key passages from the decision.  ,Interactive Feature
22,A study of health care workers in a children’s hospital has found that 83 percent had come to work while sick at least once in the past year.,2015-07-13,blogpost,Doctors and Nurses Often Work While Sick,55a3e4e479881059b3ea0a68,Science,,false,false,Doctors and Nurses Often Work While Sick   A study of health care workers in a children’s hospital has found that 83 percent had come to work while sick at least once in the past year.,Blog
23,,2015-07-14,article,U.N. Delivers Urgent Food and Health Supplies to Aden,55a4cd2479881059b3ea0cbe,None,"United Nations convoys of food and medical supplies have reached the southern Yemeni province of Aden, but fighting around Aden's port is still preventing ships from docking, U.N. officials said on Tuesday.",World,Middle East,"U.N. Delivers Urgent Food and Health Supplies to Aden United Nations convoys of food and medical supplies have reached the southern Yemeni province of Aden, but fighting around Aden's port is still preventing ships from docking, U.N. officials said on Tuesday.  ",News
24,,2015-07-14,article,Bahrain Frees Rights Activist for Health Reasons-Agency,55a4b6a279881059b3ea0c8f,None,"Bahrain has freed prominent dissident Nabeel Rajab more than two months into a six-month jail term for insulting the authorities, citing health reasons, official news agency BNA said.",World,Middle East,"Bahrain Frees Rights Activist for Health Reasons-Agency Bahrain has freed prominent dissident Nabeel Rajab more than two months into a six-month jail term for insulting the authorities, citing health reasons, official news agency BNA said.  ",News
25,,2015-07-23,article,"From Highways to Health Care, Challenges Confront Governors",55b108ee7988101f175e8b38,None,"Money to repair highways, rising health care costs and controversies surrounding attempts to combat global warming are among topics the nation's governors plan to tackle when they gather this week in West Virginia.",U.S.,,"From Highways to Health Care, Challenges Confront Governors Money to repair highways, rising health care costs and controversies surrounding attempts to combat global warming are among topics the nation's governors plan to tackle when they gather this week in West Virginia.  ",News
26,,2015-07-19,article,NY Health Exchange Adds 1.1 Million to Medicaid,55abb8527988102f6cb476fe,None,New York has added 1.1 million people to Medicaid since the state health exchange opened last year in the national effort to connect the uninsured with low-cost coverage.,U.S.,,NY Health Exchange Adds 1.1 Million to Medicaid New York has added 1.1 million people to Medicaid since the state health exchange opened last year in the national effort to connect the uninsured with low-cost coverage.  ,News
27,,2015-07-13,article,Bahraini King Pardons Prominent Activist on Health Grounds,55a4165b79881059b3ea0b2d,None,"Bahrain's king on Monday pardoned an outspoken Bahraini human rights activist after three months in prison, citing health reasons, reported the official Bahrain News Agency.",World,Middle East,"Bahraini King Pardons Prominent Activist on Health Grounds Bahrain's king on Monday pardoned an outspoken Bahraini human rights activist after three months in prison, citing health reasons, reported the official Bahrain News Agency.  ",News
28,,2015-07-24,article,Glance: The New 'Big Three' of Health Coverage,55b277f87988105c8f90f8b9,None,Anthem Inc.'s $48 billion purchase of rival Cigna Corp. is set to create the nation's largest health insurance company.,Business Day,,Glance: The New 'Big Three' of Health Coverage Anthem Inc.'s $48 billion purchase of rival Cigna Corp. is set to create the nation's largest health insurance company.  ,News
29,,2015-07-27,article,Mental Health Experts Respond Carefully to Mass Killings,55b651c7798810098f9ef83a,None,"One psychiatry professor calls it ""the conversation we're stuck with,"" a teachable moment growing out of horror.",U.S.,,"Mental Health Experts Respond Carefully to Mass Killings One psychiatry professor calls it ""the conversation we're stuck with,"" a teachable moment growing out of horror.  ",News
30,,2015-07-26,article,State Health Insurance Markets Struggle With Cost Challenges,55b4cb787988107d27f97fe0,None,State-run health insurance markets that offer coverage under President Barack Obama's health law are struggling with high costs and disappointing enrollment. These challenges could lead more of them to turn over operations to the federal government or join forces with other states.,U.S.,Politics,State Health Insurance Markets Struggle With Cost Challenges State-run health insurance markets that offer coverage under President Barack Obama's health law are struggling with high costs and disappointing enrollment. These challenges could lead more of them to turn over operations to the federal government or join forces with other states.  ,News
31,,2015-07-13,article,California Begins to Regain Control of Prison Health Care,55a41dc679881059b3ea0b41,None,California on Monday began regaining responsibility for its prison health care system after nearly a decade of federal control and billions of dollars in improvements.,U.S.,,California Begins to Regain Control of Prison Health Care California on Monday began regaining responsibility for its prison health care system after nearly a decade of federal control and billions of dollars in improvements.  ,News
32,,2015-07-12,article,Medicare and Medicaid: Successes and Drawbacks,55a16db07988102ab2a905ed,Letters,Readers offer suggestions for improving health care and expanding coverage.,Opinion,Sunday Review,Medicare and Medicaid: Successes and Drawbacks Readers offer suggestions for improving health care and expanding coverage.  ,Letter
33,,2015-07-21,article,Contractor for Maryland Health Exchange Website to Pay $45M,55ae8e0b798810027431ffac,None,"The main contractor in Maryland's initially flawed health care exchange website has agreed to repay $45 million to avoid legal action over its performance, officials announced Tuesday.",U.S.,,"Contractor for Maryland Health Exchange Website to Pay $45M The main contractor in Maryland's initially flawed health care exchange website has agreed to repay $45 million to avoid legal action over its performance, officials announced Tuesday.  ",News
34,,2015-07-13,article,Lawyers to Use Mental Health Defense in Teacher's Killing,55a434aa79881059b3ea0b94,None,Attorneys for a Massachusetts teenager accused of killing his high school math teacher have disclosed in a court filing they'll use his mental health in their defense of him.,U.S.,,Lawyers to Use Mental Health Defense in Teacher's Killing Attorneys for a Massachusetts teenager accused of killing his high school math teacher have disclosed in a court filing they'll use his mental health in their defense of him.  ,News
35,"Federal Hipaa law established to guard patients' privacy by protecting their health records is frequently misinterpreted by medical staff and others, and is sometimes used as excuse for people to keep silent on subjects they would rather not talk about; confusion often takes form of overly expansive view of what cannot be disclosed.",2015-07-21,article,Hipaa’s Use as Code of Silence Often Misinterprets the Law,55a8d2327988105fd6b9ce8c,Science,"The protection of a patient’s health records does not prohibit health care providers from sharing information with family, friends and caregivers.",Health,,"Hipaa’s Use as Code of Silence Often Misinterprets the Law The protection of a patient’s health records does not prohibit health care providers from sharing information with family, friends and caregivers. Federal Hipaa law established to guard patients' privacy by protecting their health records is frequently misinterpreted by medical staff and others, and is sometimes used as excuse for people to keep silent on subjects they would rather not talk about; confusion often takes form of overly expansive view of what cannot be disclosed.",News
36,Federal appeals court rejects challenge mounted by Little Sisters of the Poor order of Roman Catholic nuns against Affordable Care Act's requirement that they provide contraceptive coverage for women enrolled in their health plans; order had made case that trying to opt out of requirement was substantial burden on the free exercise of their religion.,2015-07-15,article,"Health Law’s Contraceptive Coverage Isn’t Burden on Religion, Court Rules",55a57d897988107feb12a9e8,National,"An appeals court found that the Little Sisters of the Poor order of nuns would not be burdened by an Obama administration “accommodation.""",U.S.,,"Health Law’s Contraceptive Coverage Isn’t Burden on Religion, Court Rules An appeals court found that the Little Sisters of the Poor order of nuns would not be burdened by an Obama administration “accommodation."" Federal appeals court rejects challenge mounted by Little Sisters of the Poor order of Roman Catholic nuns against Affordable Care Act's requirement that they provide contraceptive coverage for women enrolled in their health plans; order had made case that trying to opt out of requirement was substantial burden on the free exercise of their religion.",News
37,,2015-07-27,article,Improving Gender Equity in Medical Research,55b5dbe2798810098f9ef716,Letters,Readers discuss the need for more female subjects.,Opinion,,Improving Gender Equity in Medical Research Readers discuss the need for more female subjects.  ,Letter
38,,2015-07-12,multimedia,Why Did Every Touch Cause This 2-Year-Old Pain?,559e543879881032d5273026,Magazine,The child stopped walking. Bones in his scans appeared to be mottled and irregular. Could there be a nutritional cure?,Magazine,,Why Did Every Touch Cause This 2-Year-Old Pain? The child stopped walking. Bones in his scans appeared to be mottled and irregular. Could there be a nutritional cure?  ,Interactive Feature
39,"Metropolitan Diary: Sorrowing and distressed, the blonde woman in the doughnut line was constantly asking, “Have you seen her?”",2015-07-14,blogpost,Seeking a Long-Lost Woman,55a5012879881059b3ea0d90,Metro,,N.Y. / Region,,"Seeking a Long-Lost Woman   Metropolitan Diary: Sorrowing and distressed, the blonde woman in the doughnut line was constantly asking, “Have you seen her?”",Blog
40,"A short nap could reduce impulsive behavior and improve the ability to withstand frustration, a small study suggests.",2015-07-10,blogpost,Naps May Improve Our Frustration Tolerance,559f94a77988105cb70f3504,Science,,false,false,"Naps May Improve Our Frustration Tolerance   A short nap could reduce impulsive behavior and improve the ability to withstand frustration, a small study suggests.",Blog
41,"Many employers are concerned about looming burden of Cadillac Tax--40 percent excise tax on more expensive health care plans--that will take effect as part of Affordable Care Act in 2018; some companies have begun accelerating efforts to introduce less expensive plans, while others have joined with labor unions to push for repeal of tax.",2015-07-22,article,Health Care Tax Faces United Opposition From Labor and Employers,55aee721798810027432009a,Business,"The so-called Cadillac tax, to be imposed starting in 2018 on plans costing over a certain amount, is prompting companies and unions to come together to call for its repeal.",Business Day,,"Health Care Tax Faces United Opposition From Labor and Employers The so-called Cadillac tax, to be imposed starting in 2018 on plans costing over a certain amount, is prompting companies and unions to come together to call for its repeal. Many employers are concerned about looming burden of Cadillac Tax--40 percent excise tax on more expensive health care plans--that will take effect as part of Affordable Care Act in 2018; some companies have begun accelerating efforts to introduce less expensive plans, while others have joined with labor unions to push for repeal of tax.",News
42,"Obama administration report lists examples of increasing impact of climate change on human health, and predicts that global warming will contribute to rise in host of medical conditions ranging from allergies to asthma and even heat-related deaths; many scientists, however, while agreeing that warmer weather is affecting health, contend that direct correlation with climate change is not certain, and that it is only one part of extremely complex set of interacting forces. ",2015-07-14,article,Unraveling the Relationship Between Climate Change and Health,55a3fa2379881059b3ea0ac6,Science,"Understanding how climate change may affect human health is a complex task, but scientists are beginning to decipher the relationship.",Health,,"Unraveling the Relationship Between Climate Change and Health Understanding how climate change may affect human health is a complex task, but scientists are beginning to decipher the relationship. Obama administration report lists examples of increasing impact of climate change on human health, and predicts that global warming will contribute to rise in host of medical conditions ranging from allergies to asthma and even heat-related deaths; many scientists, however, while agreeing that warmer weather is affecting health, contend that direct correlation with climate change is not certain, and that it is only one part of extremely complex set of interacting forces. ",News
43,"UCLA Health, hospital system of University of California, Los Angeles, says hackers have compromised data of up to 4.5 million people in their network.",2015-07-18,article,Online Attacks at UCLA Health Exposed 4.5. Million,55a97dfe7988100d246d7af4,Business,"UCLA Health said in a statement that while there was no evidence that hackers acquired personal or medical data, it could not be immediately ruled out.",Business Day,,"Online Attacks at UCLA Health Exposed 4.5. Million UCLA Health said in a statement that while there was no evidence that hackers acquired personal or medical data, it could not be immediately ruled out. UCLA Health, hospital system of University of California, Los Angeles, says hackers have compromised data of up to 4.5 million people in their network.",Brief
44,House Republican leaders say they will open congressional investigation into allegations that Planned Parenthood is illegally selling fetal tissue from abortion procedures; investigation follows release of video from anti-abortion group Center for Medical Progress depicting Planned Parenthood official explaining how organization provides tissue to researchers.,2015-07-16,article,House Republicans to Investigate Planned Parenthood Over Fetal Tissue,55a6ff187988102dbd78869d,National,The release of the video and subsequent House investigation opens a new round in the partisan wars over Planned Parenthood that have raged since the Republicans took control of the House.,U.S.,,House Republicans to Investigate Planned Parenthood Over Fetal Tissue The release of the video and subsequent House investigation opens a new round in the partisan wars over Planned Parenthood that have raged since the Republicans took control of the House. House Republican leaders say they will open congressional investigation into allegations that Planned Parenthood is illegally selling fetal tissue from abortion procedures; investigation follows release of video from anti-abortion group Center for Medical Progress depicting Planned Parenthood official explaining how organization provides tissue to researchers.,News
45,,2015-07-14,article,Court: New Health Law Doesn't Infringe on Religious Freedom,55a54d557988107feb12a93d,None,"The federal health care law doesn't infringe on the religious freedom of faith-based nonprofit organizations that object to covering birth control in employee health plans, a federal appeals court in Denver ruled Tuesday.",U.S.,,"Court: New Health Law Doesn't Infringe on Religious Freedom The federal health care law doesn't infringe on the religious freedom of faith-based nonprofit organizations that object to covering birth control in employee health plans, a federal appeals court in Denver ruled Tuesday.  ",News
46,,2015-07-24,article,"Anthem to Buy Cigna, Creating Biggest U.S. Health Insurer",55b211377988103f3b582796,None,"Anthem Inc said on Friday it would buy Cigna Corp for about $54.2 billion, creating the largest U.S. health insurer by membership and accelerating the industry's consolidation from five national players to three.",Business Day,,"Anthem to Buy Cigna, Creating Biggest U.S. Health Insurer Anthem Inc said on Friday it would buy Cigna Corp for about $54.2 billion, creating the largest U.S. health insurer by membership and accelerating the industry's consolidation from five national players to three.  ",News
47,,2015-07-24,article,Death Toll in Nile Boat Collision Rises to 31: Egyptian Health Ministry,55b227047988103f3b5827d9,None,"The death toll from a boat collision on Egypt's Nile river Wednesday has risen to 31, a ministry of health spokesperson told Reuters on Friday.",World,Middle East,"Death Toll in Nile Boat Collision Rises to 31: Egyptian Health Ministry The death toll from a boat collision on Egypt's Nile river Wednesday has risen to 31, a ministry of health spokesperson told Reuters on Friday.  ",News
48,,2015-07-14,article,Wal-Mart Sued for Denying Health Insurance to Gay Worker's Wife,55a5191979881059b3ea0df5,None,"A Wal-Mart Stores Inc employee sued the retailer on Tuesday, saying its prior policy of denying health insurance to the spouses of gay employees violated gender discrimination laws. ",U.S.,,"Wal-Mart Sued for Denying Health Insurance to Gay Worker's Wife A Wal-Mart Stores Inc employee sued the retailer on Tuesday, saying its prior policy of denying health insurance to the spouses of gay employees violated gender discrimination laws.   ",News
49,,2015-07-17,article,"CVS Health's Photo Service, UCLA Health Get Hacked",55a940e87988100d246d7a11,None,"University of California (UCLA) Health, which runs four hospitals in the university's campuses, and drug retailer CVS Health Corp's CVSphoto.com became the latest victims of cyber attacks.",Technology,,"CVS Health's Photo Service, UCLA Health Get Hacked University of California (UCLA) Health, which runs four hospitals in the university's campuses, and drug retailer CVS Health Corp's CVSphoto.com became the latest victims of cyber attacks.  ",News
50,,2015-07-24,article,Why the 2010 Health Care Law Led to Insurance Merger Mania,55b295847988105c8f90f926,None,"The health care overhaul law has reshaped the health insurance business, and one consequence is more than $100 billion in mergers and acquisitions over the last few years.",Business Day,,"Why the 2010 Health Care Law Led to Insurance Merger Mania The health care overhaul law has reshaped the health insurance business, and one consequence is more than $100 billion in mergers and acquisitions over the last few years.  ",News
51,,2015-07-22,article,Lawyer Cites Teacher's Health Issues in Student Sex Assaults,55afb55b79881002743202c8,None,"A high school teacher accused of having sex with six male students has a brain condition that left her defenseless to the students' aggressive behavior, her lawyer said.",U.S.,,"Lawyer Cites Teacher's Health Issues in Student Sex Assaults A high school teacher accused of having sex with six male students has a brain condition that left her defenseless to the students' aggressive behavior, her lawyer said.  ",News
52,,2015-07-14,article,82-Year-Old Man Charged With Molesting Home Health Aide,55a51a9379881059b3ea0dfa,None,An 82-year-old Pennsylvania man has been charged with molesting a health care aide who was trying to help him shower at his home.,U.S.,,82-Year-Old Man Charged With Molesting Home Health Aide An 82-year-old Pennsylvania man has been charged with molesting a health care aide who was trying to help him shower at his home.  ,News
53,,2015-07-13,article,"Shattering Stereotypes, U.S. Transgender Man Hopes to Land Men's Health Cover",55a3f05e79881059b3ea0a9a,None,Aydian Dowling could help redefine masculinity this year if he becomes the first transgender man to appear on the cover of a leading men's health and fitness magazine.,U.S.,,"Shattering Stereotypes, U.S. Transgender Man Hopes to Land Men's Health Cover Aydian Dowling could help redefine masculinity this year if he becomes the first transgender man to appear on the cover of a leading men's health and fitness magazine.  ",News
54,,2015-07-27,article,High Costs Plague Some State-Run Health Insurance Markets,55b5dfc5798810098f9ef724,None,State-run health insurance markets that offer coverage under President Barack Obama's health law are struggling with high costs and disappointing enrollment. These challenges could lead more of them to turn over operations to the federal government or join forces with other states.,U.S.,Politics,High Costs Plague Some State-Run Health Insurance Markets State-run health insurance markets that offer coverage under President Barack Obama's health law are struggling with high costs and disappointing enrollment. These challenges could lead more of them to turn over operations to the federal government or join forces with other states.  ,News
55,,2015-07-24,article,U.S. Health Insurer Mergers to Speed Industry Deals: Experts,55b2ac9c7988105c8f90f983,None,"Anthem Inc's decision to buy Cigna Corp, forming the largest U.S. health insurer by membership, will likely speed consolidation across the healthcare industry, from hospitals to drugmakers.",Business Day,,"U.S. Health Insurer Mergers to Speed Industry Deals: Experts Anthem Inc's decision to buy Cigna Corp, forming the largest U.S. health insurer by membership, will likely speed consolidation across the healthcare industry, from hospitals to drugmakers.  ",News
