,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
11,"New York Gov Andrew M Cuomo announces immediate emergency measures to limit wage theft and health hazards faced by thousands of workers in state's nail salon industry; new multiagency task force will work to educate employers, enforce new rules and demand back pay; salons that do not comply will be shut down; moves follow New York Times investigation revealing widespread exploitation of manicurists nationwide.",2015-05-11,article,Cuomo Orders Emergency Measures to Protect Workers at Nail Salons,55505351798810521187abc0,Metro,"Acting in response to a series in The New York Times, the governor said a multiagency task force would investigate possible wage theft and health hazards salon by salon.",N.Y. / Region,,"Cuomo Orders Emergency Measures to Protect Workers at Nail Salons Acting in response to a series in The New York Times, the governor said a multiagency task force would investigate possible wage theft and health hazards salon by salon. New York Gov Andrew M Cuomo announces immediate emergency measures to limit wage theft and health hazards faced by thousands of workers in state's nail salon industry; new multiagency task force will work to educate employers, enforce new rules and demand back pay; salons that do not comply will be shut down; moves follow New York Times investigation revealing widespread exploitation of manicurists nationwide.",News
12,,2015-05-06,multimedia,Lab Results,554a2d7c79881010f87bb049,Health,The patient’s lab results.,Health,,Lab Results The patient’s lab results.  ,Interactive Feature
13,Test your knowledge of this week’s health news.,2015-05-15,blogpost,"The Weekly Health Quiz: Coffee, Work Breaks and a Vitamin for Skin Cancer",5556140f7988100887cc2d71,Science,,false,false,"The Weekly Health Quiz: Coffee, Work Breaks and a Vitamin for Skin Cancer   Test your knowledge of this week’s health news.",Blog
14,,2015-05-20,article,"Health Workers and Patients Under Threat in 17 Countries, Report Finds",555ca7ea7988103b80bc2632,Foreign,"The study urged a greater international effort to protect medical services in places like Syria, where 194 medical workers were killed during the 15 months ending in March.",World,,"Health Workers and Patients Under Threat in 17 Countries, Report Finds The study urged a greater international effort to protect medical services in places like Syria, where 194 medical workers were killed during the 15 months ending in March.  ",News
15,"Number of large brokerage firms are tapping a growing market of aging, high-net-worth individuals who are looking for advice in managing health care in their retirement years; assistance ranges from helping to manage costs to finding providers that offer specialized health care.",2015-05-14,article,Guiding Wealthy Retirees on Health Expenses,5553af1b7988105254c499d7,Business,"Brokerage firms like Merrill Lynch are either offering to connect clients with providers that offer specialized health care, or training advisers to deal with clients’ concerns about health and aging.",Business Day,Retirement,"Guiding Wealthy Retirees on Health Expenses Brokerage firms like Merrill Lynch are either offering to connect clients with providers that offer specialized health care, or training advisers to deal with clients’ concerns about health and aging. Number of large brokerage firms are tapping a growing market of aging, high-net-worth individuals who are looking for advice in managing health care in their retirement years; assistance ranges from helping to manage costs to finding providers that offer specialized health care.",News
16,"Comprehensive study published in New England Journal of Medicine finds that small minority of acutely premature babies born before 22 weeks, which had been considered point of viability, can survive outside the womb; discovery alters calculus for how aggressively very premature babies should be treated and is certain to have profound impact on abortion debate.",2015-05-07,article,"Premature Babies May Survive at 22 Weeks if Treated, Study Finds",554a8aab79881040a200c098,National,"A small minority of babies born a week or two before what is considered the point of viability can survive, a finding that could affect the abortion debate.",Health,,"Premature Babies May Survive at 22 Weeks if Treated, Study Finds A small minority of babies born a week or two before what is considered the point of viability can survive, a finding that could affect the abortion debate. Comprehensive study published in New England Journal of Medicine finds that small minority of acutely premature babies born before 22 weeks, which had been considered point of viability, can survive outside the womb; discovery alters calculus for how aggressively very premature babies should be treated and is certain to have profound impact on abortion debate.",News
17,House will take up vote on bill that sets aside $10 billion over five years for National Institutes of Health and some half a billion dollars for the FDA in effort to hasten approval of drugs and medical devices.,2015-05-22,article,More Money Considered for Health Agencies,555e8a8279881021e1fa0372,National,A bill in the House of Representatives includes rare funding increases that its sponsors say will help carry out the sweeping legislation and spur biomedical innovation.,U.S.,Politics,More Money Considered for Health Agencies A bill in the House of Representatives includes rare funding increases that its sponsors say will help carry out the sweeping legislation and spur biomedical innovation. House will take up vote on bill that sets aside $10 billion over five years for National Institutes of Health and some half a billion dollars for the FDA in effort to hasten approval of drugs and medical devices.,Brief
18,,2015-05-11,article,Venenos que embellecen las uñas,554c884a7988106d7dc1ff87,Metro,"Químicos en los productos para uñas se han vinculado con retraso en el desarrollo de los niños, abortos y enfermedades pulmonares. Pero la industria ha frenado la reglamentación.",N.Y. / Region,,"Venenos que embellecen las uñas Químicos en los productos para uñas se han vinculado con retraso en el desarrollo de los niños, abortos y enfermedades pulmonares. Pero la industria ha frenado la reglamentación.  ",News
19,"Research and anecdotal evidence suggest that manicurists are exposed to higher risk of serious health conditions, including cancer and respiratory and skin ailments; incidence of miscarriage and birth defects appears to be so high that women in industry warn those of child-bearing age away from profession; conclusive research on nail workers and illness remains sparse, and few regulations exist to protect those who work with chemicals on daily basis (Series: Unvarnished).",2015-05-11,article,"Perfect Nails, Poisoned Workers",554c88a07988106d7dc1ff8a,Metro,"Some ingredients used in nail products have been tied to cancer, miscarriages, lung diseases and other ailments. The industry has long fought regulations.",N.Y. / Region,,"Perfect Nails, Poisoned Workers Some ingredients used in nail products have been tied to cancer, miscarriages, lung diseases and other ailments. The industry has long fought regulations. Research and anecdotal evidence suggest that manicurists are exposed to higher risk of serious health conditions, including cancer and respiratory and skin ailments; incidence of miscarriage and birth defects appears to be so high that women in industry warn those of child-bearing age away from profession; conclusive research on nail workers and illness remains sparse, and few regulations exist to protect those who work with chemicals on daily basis (Series: Unvarnished).",News
20,"Rachel L Swarns The Working Life column examines lethal accident that claimed life of Staten Island sanitation worker Robert Meehan Jr, saying it highlights dangers of profession known for high fatality rate; observes that while city's public sanitation workers are well compensated, private sanitation employees have low salaries and suffer hazardous, poorly-regulated working conditions.",2015-05-18,article,"Sanitation Work Offers Middle-Class Incomes for Some, but Comes With Dangers",5558ce2a7988107137fcd9a0,Metro,"The accident that killed Robert Meehan Jr., a worker for a private sanitation company on Staten Island, highlights the dangers of a profession known for a high rate of on-the-job fatalities.",N.Y. / Region,,"Sanitation Work Offers Middle-Class Incomes for Some, but Comes With Dangers The accident that killed Robert Meehan Jr., a worker for a private sanitation company on Staten Island, highlights the dangers of a profession known for a high rate of on-the-job fatalities. Rachel L Swarns The Working Life column examines lethal accident that claimed life of Staten Island sanitation worker Robert Meehan Jr, saying it highlights dangers of profession known for high fatality rate; observes that while city's public sanitation workers are well compensated, private sanitation employees have low salaries and suffer hazardous, poorly-regulated working conditions.",News
21,"White House Office of National Drug Control Policy reports land used in Colombia to grow coca, plant used to make cocaine, has increased 39 percent since 2013, to to 276,758 acres; report is released after Colombian Health Ministry called for ban on use of herbicide glyphosate, centerpiece of coca crop eradication program financed by United States.",2015-05-07,article,"More Land in Colombia Used to Grow Coca, U.S. Says",554aa1f579881040a200c0ef,Foreign,The Colombian Health Ministry wants to ban a herbicide at the center of a spraying program financed by the United States that seeks to eradicate the country&#8217;s coca crop.,World,Americas,"More Land in Colombia Used to Grow Coca, U.S. Says The Colombian Health Ministry wants to ban a herbicide at the center of a spraying program financed by the United States that seeks to eradicate the country&#8217;s coca crop. White House Office of National Drug Control Policy reports land used in Colombia to grow coca, plant used to make cocaine, has increased 39 percent since 2013, to to 276,758 acres; report is released after Colombian Health Ministry called for ban on use of herbicide glyphosate, centerpiece of coca crop eradication program financed by United States.",News
22,,2015-05-11,article,??? ??? ?? ???? ????,554c88817988106d7dc1ff88,Metro,"?? ??? ?? ???? ?? ? ?? ???? ?, ??, ? ?? ? ?? ??? ?????. ??? ?? ?? ??? ????? ?? ?? ?? ??? ???.",N.Y. / Region,,"??? ??? ?? ???? ???? ?? ??? ?? ???? ?? ? ?? ???? ?, ??, ? ?? ? ?? ??? ?????. ??? ?? ?? ??? ????? ?? ?? ?? ??? ???.  ",News
23,Studies have shown that depression increases the risk for stroke. Now a new analysis has found that the risk persists even if symptoms subside.,2015-05-18,blogpost,"Depression Tied to Stroke Risk, Even if Symptoms Ease",555a079c7988107137fcdc44,Science,,false,false,"Depression Tied to Stroke Risk, Even if Symptoms Ease   Studies have shown that depression increases the risk for stroke. Now a new analysis has found that the risk persists even if symptoms subside.",Blog
24,,2015-05-20,article,A Weak Handshake Is Not Necessarily Bad News for Your Heart,555ba4a47988103b80bc233d,Science,"A recent study found lower hand grip strength was correlated with a higher risk of dying from cardiovascular disease, but it didn’t say anything about handshakes.",Health,,"A Weak Handshake Is Not Necessarily Bad News for Your Heart A recent study found lower hand grip strength was correlated with a higher risk of dying from cardiovascular disease, but it didn’t say anything about handshakes.  ",News
25,"Op Ed article by psychiatrist Damon Tweedy argues that dearth of black doctors, who comprise only 5 percent of practicing physicians in the United States, is a significant factor in reality that black patients as a group fare the worst in the American health system; contends that black patients are more likely to seek out, trust, and follow medical advice of black doctors, putting them on a lifetime path to better health.",2015-05-17,article,The Case for Black Doctors,5555fdfa7988100887cc2cd8,OpEd,"Black patients are more likely to trust them, and to become healthier. ",Opinion,Sunday Review,"The Case for Black Doctors Black patients are more likely to trust them, and to become healthier.  Op Ed article by psychiatrist Damon Tweedy argues that dearth of black doctors, who comprise only 5 percent of practicing physicians in the United States, is a significant factor in reality that black patients as a group fare the worst in the American health system; contends that black patients are more likely to seek out, trust, and follow medical advice of black doctors, putting them on a lifetime path to better health.",Op-Ed
26,,2015-05-09,article,How the AP-GfK Poll on Health Care Was Conducted,554e02bf79881019e622534c,None,"The Associated Press-GfK poll on health care and the Supreme Court was conducted by GfK Public Affairs and Corporate Communications April 23-27. It is based on online interviews of 1,077 adults who are members of GfK's nationally representative KnowledgePanel.",U.S.,,"How the AP-GfK Poll on Health Care Was Conducted The Associated Press-GfK poll on health care and the Supreme Court was conducted by GfK Public Affairs and Corporate Communications April 23-27. It is based on online interviews of 1,077 adults who are members of GfK's nationally representative KnowledgePanel.  ",News
27,,2015-05-19,article,"Health Workers Violated Privacy of Iowa Athlete, Girlfriend",555b792e7988103b80bc2293,None,The University of Iowa has fired one student health clinic worker and disciplined another for breaching the privacy of an athlete and his girlfriend by immediately discussing the results of their pregnancy test.,U.S.,,"Health Workers Violated Privacy of Iowa Athlete, Girlfriend The University of Iowa has fired one student health clinic worker and disciplined another for breaching the privacy of an athlete and his girlfriend by immediately discussing the results of their pregnancy test.  ",News
28,,2015-05-13,article,INSIDE WASHINGTON: No Fallout for Congressional Health Plan,5552fab97988101fa1fbb785,None,"If the latest health overhaul case before the Supreme Court gets decided the way most Republicans want, it could have a politically painful unintended consequence for GOP lawmakers.",U.S.,Politics,"INSIDE WASHINGTON: No Fallout for Congressional Health Plan If the latest health overhaul case before the Supreme Court gets decided the way most Republicans want, it could have a politically painful unintended consequence for GOP lawmakers.  ",News
29,,2015-05-11,article,How the AP-GfK Poll on Health Care Was Conducted,55505bf4798810521187abe7,None,"The Associated Press-GfK poll on health care and the Supreme Court was conducted by GfK Public Affairs and Corporate Communications April 23-27. It is based on online interviews of 1,077 adults who are members of GfK's nationally representative KnowledgePanel.",U.S.,,"How the AP-GfK Poll on Health Care Was Conducted The Associated Press-GfK poll on health care and the Supreme Court was conducted by GfK Public Affairs and Corporate Communications April 23-27. It is based on online interviews of 1,077 adults who are members of GfK's nationally representative KnowledgePanel.  ",News
30,,2015-05-09,article,"Liberia Is Free of Ebola, Says World Health Organization",554ddb5b79881019e6225329,None,The World Health Organization says Liberia is now free of Ebola after going 42 days &#8212; twice the maximum incubation period for the deadly disease &#8212; without any new cases.,World,Africa,"Liberia Is Free of Ebola, Says World Health Organization The World Health Organization says Liberia is now free of Ebola after going 42 days &#8212; twice the maximum incubation period for the deadly disease &#8212; without any new cases.  ",News
31,,2015-05-20,article,Guatemala Arrests 16 in Health Care Corruption Scandal,555cc2277988106d1827c5f8,None,Guatemalan authorities have arrested more than a dozen public servants and private citizens in connection with a health care corruption case.,World,Americas,Guatemala Arrests 16 in Health Care Corruption Scandal Guatemalan authorities have arrested more than a dozen public servants and private citizens in connection with a health care corruption case.  ,News
32,,2015-05-19,article,Condemned Mississippi Inmate Wants Mental Health Hearing,555b87157988103b80bc22c3,None,Attorneys for a Mississippi death row inmate are asking the state Supreme Court to order a hearing on his mental health as a possible step toward overturning his conviction.,U.S.,,Condemned Mississippi Inmate Wants Mental Health Hearing Attorneys for a Mississippi death row inmate are asking the state Supreme Court to order a hearing on his mental health as a possible step toward overturning his conviction.  ,News
33,,2015-05-14,article,"Astronaut John Glenn, 93, Weathers Health Difficulties",5554dbe27988100887cc294a,None,Former astronaut and U.S. Sen. John Glenn says he's come through a year of medical difficulties.,U.S.,,"Astronaut John Glenn, 93, Weathers Health Difficulties Former astronaut and U.S. Sen. John Glenn says he's come through a year of medical difficulties.  ",News
34,,2015-05-23,article,Countries Approve Plan for $100M Health Emergency Fund,5560877179881050becdd8db,None,Diplomats have approved the creation of a $100 million fund to help the World Health Organization respond rapidly to emergencies.,World,Europe,Countries Approve Plan for $100M Health Emergency Fund Diplomats have approved the creation of a $100 million fund to help the World Health Organization respond rapidly to emergencies.  ,News
35,,2015-05-06,article,"Kristen Wiig on Mental Health, Comedy and 'Ghostbusters'",554a6c8579881040a200c02c,None,"As a prominent cast member of ""Saturday Night Live"" for a decade, Kristen Wiig played characters from political figures to pop stars, but in her latest film, the comedian taps into a more complex and serious side of life.",Arts,,"Kristen Wiig on Mental Health, Comedy and 'Ghostbusters' As a prominent cast member of ""Saturday Night Live"" for a decade, Kristen Wiig played characters from political figures to pop stars, but in her latest film, the comedian taps into a more complex and serious side of life.  ",News
36,,2015-05-13,article,Mental Health Worry for Nepalis Traumatized by Aftershocks,55535a5f7988101fa1fbb8ec,None,"The powerful 7.3 magnitude tremor that struck Nepal this week left an already traumatised population gripped by even deeper fear, underlining concerns that the country is ill-prepared to cope with the mental side effects.",World,Asia Pacific,"Mental Health Worry for Nepalis Traumatized by Aftershocks The powerful 7.3 magnitude tremor that struck Nepal this week left an already traumatised population gripped by even deeper fear, underlining concerns that the country is ill-prepared to cope with the mental side effects.  ",News
37,Animal welfare advocates are lobbying for monkeys in research facilities to receive same improvements in treatment already given to chimpanzees; improvements include housing animals in social groups and weaning infants from their mothers at a natural time.,2015-05-19,article,Petition Seeks Better Treatment of Monkeys,5556515379881037e6663484,Science,Animal welfare groups are lobbying for monkeys in labs to be housed in social groups and for infants to not be removed from their mothers too soon.,Science,,Petition Seeks Better Treatment of Monkeys Animal welfare groups are lobbying for monkeys in labs to be housed in social groups and for infants to not be removed from their mothers too soon. Animal welfare advocates are lobbying for monkeys in research facilities to receive same improvements in treatment already given to chimpanzees; improvements include housing animals in social groups and weaning infants from their mothers at a natural time.,News
38,"Unbreakable Performance Center in West Hollywood, Calif, is attracting NFL stars and celebrities alike for its unforgiving workouts and futuristic equipment; workouts are tightly controlled, through classes or personal training only, at cost of up to $2,000 per month.",2015-05-14,article,"For N.F.L. Stars and Celebrities, There’s No Off-Season",5553ca767988105254c49abb,Styles,"At Unbreakable in West Hollywood, the workouts are unforgiving, just the way its rarefied clientele likes them.",Style,,"For N.F.L. Stars and Celebrities, There’s No Off-Season At Unbreakable in West Hollywood, the workouts are unforgiving, just the way its rarefied clientele likes them. Unbreakable Performance Center in West Hollywood, Calif, is attracting NFL stars and celebrities alike for its unforgiving workouts and futuristic equipment; workouts are tightly controlled, through classes or personal training only, at cost of up to $2,000 per month.",News
39,It soothed. It agitated. It connected him to others.,2015-05-23,blogpost,Poetry Kept My Patient Alive,5560c6907988107411514c78,OpEd,,Opinion,,Poetry Kept My Patient Alive   It soothed. It agitated. It connected him to others.,Blog
40,Paul Sullivan Wealth Matters column highlights busy executives who say paying high prices for a personal trainer is worth it.,2015-05-23,article,Paying the Price for a Personal Drill Sergeant,555f25d579881021e1fa052c,Business,"For those who can afford the luxury, personal trainers will conduct private, specialized exercise classes at any hour or in any location.",Your Money,,"Paying the Price for a Personal Drill Sergeant For those who can afford the luxury, personal trainers will conduct private, specialized exercise classes at any hour or in any location. Paul Sullivan Wealth Matters column highlights busy executives who say paying high prices for a personal trainer is worth it.",News
41,"Federal prosecutors seek stiff prison term for former Rikers Island captain Terrence Pendergrass, who has been found guilty of letting mentally ill inmate Jason Echevarria die after he swallowed toxic soap ball in 2012.",2015-05-19,article,"Ex-Captain at Rikers Island Deserves ‘Substantial’ Prison Term, U.S. Says",555a2bd67988100f2a238b6c,Metro,"Terrence Pendergrass, who is to be sentenced this week, was found guilty in December of refusing to seek help for an inmate who asked for medical attention and later died.",N.Y. / Region,,"Ex-Captain at Rikers Island Deserves ‘Substantial’ Prison Term, U.S. Says Terrence Pendergrass, who is to be sentenced this week, was found guilty in December of refusing to seek help for an inmate who asked for medical attention and later died. Federal prosecutors seek stiff prison term for former Rikers Island captain Terrence Pendergrass, who has been found guilty of letting mentally ill inmate Jason Echevarria die after he swallowed toxic soap ball in 2012.",News
42,,2015-05-07,article,&#8216;Futility Care&#8217;: Hard Medical Choices at the End of Life,554b127479881040a200c1c9,Letters,Doctors and a law professor respond to a Sunday Review essay by Dr. Sandeep Jauhar.,Opinion,,&#8216;Futility Care&#8217;: Hard Medical Choices at the End of Life Doctors and a law professor respond to a Sunday Review essay by Dr. Sandeep Jauhar.  ,Letter
43,,2015-05-06,article,GlaxoSmithKline Bets on Consumer Health Spending,5549fa3979881010f87baf9f,None,"Consumers from New York to New Delhi are digging deeper in their pockets for over-the-counter remedies and health products, a trend GlaxoSmithKline is banking on to help shape the next chapter in its evolution.",Business Day,,"GlaxoSmithKline Bets on Consumer Health Spending Consumers from New York to New Delhi are digging deeper in their pockets for over-the-counter remedies and health products, a trend GlaxoSmithKline is banking on to help shape the next chapter in its evolution.  ",News
44,"CVS Health Corporation announces it will acquire Omnicare for around $12.7 billion, including debt; move allows company to service older Americans in nursing homes and assisted-living facilities.",2015-05-22,article,CVS Health Agrees to Buy Omnicare in $12.7 Billion Deal,555dcd8f7988106d1827c90a,Business,The deal is expected to expand CVS’s prescription drugs business for long-term care facilities as it seeks to capitalize on the aging U.S. population.,Business Day,DealBook,"CVS Health Agrees to Buy Omnicare in $12.7 Billion Deal The deal is expected to expand CVS’s prescription drugs business for long-term care facilities as it seeks to capitalize on the aging U.S. population. CVS Health Corporation announces it will acquire Omnicare for around $12.7 billion, including debt; move allows company to service older Americans in nursing homes and assisted-living facilities.",News
45,"Dr Mark Olfson study published in the New England Journal of Medicine finds rates of severe mental illness among children has fallen significantly over generation, countering data from Centers for Disease Control and Prevention and other agencies showing rise in some conditions; study comes at time of debate over incidence and treatment of childhood mental illness and points to need for common rate baseline.",2015-05-21,article,"Severe Mental Illness Found to Drop in Young, Defying Perceptions",555d162b7988106d1827c719,National,"A new report, published in the New England Journal of Medicine, comes at a time of debate over the rates and treatment of childhood mental disorders.",Health,,"Severe Mental Illness Found to Drop in Young, Defying Perceptions A new report, published in the New England Journal of Medicine, comes at a time of debate over the rates and treatment of childhood mental disorders. Dr Mark Olfson study published in the New England Journal of Medicine finds rates of severe mental illness among children has fallen significantly over generation, countering data from Centers for Disease Control and Prevention and other agencies showing rise in some conditions; study comes at time of debate over incidence and treatment of childhood mental illness and points to need for common rate baseline.",News
46,Donald G. McNeil Jr. specializes in reporting on plagues and this week wrote about avian influenza. But when is it the right time to alert readers to a spreading virus and when might it incite unnecessary panic?,2015-05-06,blogpost,Bird Flu: Our Plague Reporter Weighs In,5549e2f879881010f87baf61,,,false,false,Bird Flu: Our Plague Reporter Weighs In   Donald G. McNeil Jr. specializes in reporting on plagues and this week wrote about avian influenza. But when is it the right time to alert readers to a spreading virus and when might it incite unnecessary panic?,Blog
47,"Colombian government ends long-running program of aerial spraying of illegal plantings of coca, crop used to make cocaine, voicing worries that spray causes cancer; program was major element in American-backed antidrug effort; move defying United States raises questions of efficacy of long-accepted strategies in war on drugs.",2015-05-15,article,"Defying U.S., Colombia Halts Aerial Spraying of Crops Used to Make Cocaine",555542817988100887cc2ad0,Foreign,"The government’s decision to end the long-running program, a tool in the war on drugs, was made because of a concern that the spray causes cancer.",World,Americas,"Defying U.S., Colombia Halts Aerial Spraying of Crops Used to Make Cocaine The government’s decision to end the long-running program, a tool in the war on drugs, was made because of a concern that the spray causes cancer. Colombian government ends long-running program of aerial spraying of illegal plantings of coca, crop used to make cocaine, voicing worries that spray causes cancer; program was major element in American-backed antidrug effort; move defying United States raises questions of efficacy of long-accepted strategies in war on drugs.",News
48,,2015-05-13,article,AP Interview: Pelosi Predicts GOP Ruin on Health Care Case,5553ba337988105254c49a1b,None,"House Democratic Leader Nancy Pelosi says Republicans will ""rue the day"" if the Supreme Court buys their arguments and invalidates tax subsidies for millions of people under President Barack Obama's health care law.",U.S.,Politics,"AP Interview: Pelosi Predicts GOP Ruin on Health Care Case House Democratic Leader Nancy Pelosi says Republicans will ""rue the day"" if the Supreme Court buys their arguments and invalidates tax subsidies for millions of people under President Barack Obama's health care law.  ",News
