,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
10,,2015-09-22,article,Improving Health Data,56010164798810424749e31f,Letters,An official of a health organization describes the benefits of a new medical coding system that goes into effect on Oct. 1.,Opinion,,Improving Health Data An official of a health organization describes the benefits of a new medical coding system that goes into effect on Oct. 1.  ,Letter
11,Test your knowledge of this week’s health news.,2015-09-18,blogpost,"The Weekly Health Quiz: Cupcakes, Teens and Ankles",55fbe95e79881056cf38ba92,Science,,Health,,"The Weekly Health Quiz: Cupcakes, Teens and Ankles   Test your knowledge of this week’s health news.",Blog
12,"Editorial supports call by United Nations and Bill and Melinda Gates Foundation to eradicate malaria by 2040, effort that will require anywhere from $90 billion to $120 billion; notes 438,000 people die to disease each year, majority of them in sub-Saharan Africa; underscores importance of industrialized nations and fast-growing developing countries contributing money to effort.",2015-09-29,article,The World Needs to Build on Its Success Against Malaria,560a3be27988106c63fa4340,Editorial,"With a global investment strategy, some countries will be able to eradicate the disease.",Opinion,,"The World Needs to Build on Its Success Against Malaria With a global investment strategy, some countries will be able to eradicate the disease. Editorial supports call by United Nations and Bill and Melinda Gates Foundation to eradicate malaria by 2040, effort that will require anywhere from $90 billion to $120 billion; notes 438,000 people die to disease each year, majority of them in sub-Saharan Africa; underscores importance of industrialized nations and fast-growing developing countries contributing money to effort.",Editorial
13,"Bill & Melinda Gates Foundation, World Bank and World Health Organization announce partnership aimed at improving primary health care in poor- and middle-income countries; effort will seek to improve data measuring performance of providers, considered important front in fight against disease outbreaks.",2015-09-27,article,Partnership Aims to Bolster Local Health Care Providers ,56073f8f7988105b659db999,Foreign,"A collaboration of the Bill & Melinda Gates Foundation, the World Bank and the World Health Organization will focus on medical care in poor and middle-income countries.",World,Africa,"Partnership Aims to Bolster Local Health Care Providers  A collaboration of the Bill & Melinda Gates Foundation, the World Bank and the World Health Organization will focus on medical care in poor and middle-income countries. Bill & Melinda Gates Foundation, World Bank and World Health Organization announce partnership aimed at improving primary health care in poor- and middle-income countries; effort will seek to improve data measuring performance of providers, considered important front in fight against disease outbreaks.",News
14,,2015-09-24,multimedia,A Watchful Eye on Farm Families’ Health,5603f43c7988107f8592bb60,Opinion,"Mark Bittman looks at a study in Salinas Valley, Calif., that documents how exposure to pesticides in the farming community can have adverse health effects.",Opinion,,"A Watchful Eye on Farm Families’ Health Mark Bittman looks at a study in Salinas Valley, Calif., that documents how exposure to pesticides in the farming community can have adverse health effects.  ",Video
15,,2015-09-24,article,‘A Watchful Eye on Farm Families’ Health’,5603f6467988107f8592bb69,OpEd,A study in Salinas Valley documents how exposure to pesticides in the farming community can have adverse health effects.,Opinion,,‘A Watchful Eye on Farm Families’ Health’ A study in Salinas Valley documents how exposure to pesticides in the farming community can have adverse health effects.  ,Op-Ed
16,,2015-09-21,multimedia,Clinton Defends Obama Health Law,5600a5f9798810424749e259,U.S. / Politics,Hillary Rodham Clinton said that she would refuse to let Republican lawmakers “start the health care debate all over again” by repealing the Affordable Care Act.,U.S.,Politics,Clinton Defends Obama Health Law Hillary Rodham Clinton said that she would refuse to let Republican lawmakers “start the health care debate all over again” by repealing the Affordable Care Act.  ,Video
17,,2015-10-01,article,Insurers Face Health Overhaul Losses for 2014,560db9be79881079f8b3699d,None,"Health insurers will lose about $2.5 billion because patients covered through President Barack Obama's health law last year were sicker than expected, according to government figures released late Thursday.",U.S.,Politics,"Insurers Face Health Overhaul Losses for 2014 Health insurers will lose about $2.5 billion because patients covered through President Barack Obama's health law last year were sicker than expected, according to government figures released late Thursday.  ",News
18,,2015-10-01,article,Serena Ends Season Early to Focus on Health,560cf79a798810477013b744,None,"World number one Serena Williams has opted against defending the WTA Finals title and decided to end her season early following a roller coaster campaign littered with pains and prizes, the American said on Thursday.",Sports,Tennis,"Serena Ends Season Early to Focus on Health World number one Serena Williams has opted against defending the WTA Finals title and decided to end her season early following a roller coaster campaign littered with pains and prizes, the American said on Thursday.  ",News
19,"United Nations-funded efforts for Syrian refugees, including World Food Program and Syria Regional Refugee and Resilience Plan, face serious economic shortfalls that are forcing them to provide less aid to Syrians sheltered in Lebanon, Jordan and Turkey; officials say more cuts are on way; analysts point to declining aid as reason many Syrians are leaving regional camps for Europe. ",2015-09-20,article,U.N. Funding Shortfalls and Cuts in Refugee Aid Fuel Exodus to Europe ,55fded917988102cb2898f16,Foreign,"Refugees who cannot get assistance where they are will risk travel, aid officials say, especially when Europe seems to beckon.",World,Europe,"U.N. Funding Shortfalls and Cuts in Refugee Aid Fuel Exodus to Europe  Refugees who cannot get assistance where they are will risk travel, aid officials say, especially when Europe seems to beckon. United Nations-funded efforts for Syrian refugees, including World Food Program and Syria Regional Refugee and Resilience Plan, face serious economic shortfalls that are forcing them to provide less aid to Syrians sheltered in Lebanon, Jordan and Turkey; officials say more cuts are on way; analysts point to declining aid as reason many Syrians are leaving regional camps for Europe. ",News
20,,2015-09-29,article,House Republicans Advance Bill to Undo Health Law,560ab3ae7988106c63fa44c1,None,House Republicans advanced legislation Tuesday to dismantle President Barack Obama's health law that could actually reach the president's desk.,U.S.,Politics,House Republicans Advance Bill to Undo Health Law House Republicans advanced legislation Tuesday to dismantle President Barack Obama's health law that could actually reach the president's desk.  ,News
21,,2015-09-28,article,Unscathed Australia in Rude Health for England Showdown,560975027988106c63fa413e,None,Australia have emerged relatively unscathed from their opening two Rugby World Cup wins and are in good shape ahead of the Pool A showdown against England on Saturday.,Sports,Rugby,Unscathed Australia in Rude Health for England Showdown Australia have emerged relatively unscathed from their opening two Rugby World Cup wins and are in good shape ahead of the Pool A showdown against England on Saturday.  ,News
22,,2015-09-20,multimedia,What Caused This 15-Year-Old’s Debilitating Headaches?,55fbeeb679881056cf38ba9f,Magazine,The boy’s symptoms were sensitivity to light and pain so severe that he didn’t want to leave bed or eat. Could a CT scan find the answer?,Magazine,,What Caused This 15-Year-Old’s Debilitating Headaches? The boy’s symptoms were sensitivity to light and pain so severe that he didn’t want to leave bed or eat. Could a CT scan find the answer?  ,Interactive Feature
23,,2015-09-23,article,Cleveland Police to Get Enhanced Training on Mental Health,5602dfb77988107f8592b834,None,"Cleveland officers will receive enhanced training on how to deal with people during mental health crises, a requirement in the city's agreement with the U.S. Justice Department to reform its trouble police department, officials announced Wednesday.",U.S.,,"Cleveland Police to Get Enhanced Training on Mental Health Cleveland officers will receive enhanced training on how to deal with people during mental health crises, a requirement in the city's agreement with the U.S. Justice Department to reform its trouble police department, officials announced Wednesday.  ",News
24,"Hillary Rodham Clinton will present a proposal to decrease the cost of prescription medication, as part of a series of campaign events devoted to health care policy and how she would build on the Affordable Care Act.",2015-09-22,blogpost,Hillary Clinton to Present Health Care Plan,560154d5798810424749e422,Politics,,U.S.,Politics,"Hillary Clinton to Present Health Care Plan   Hillary Rodham Clinton will present a proposal to decrease the cost of prescription medication, as part of a series of campaign events devoted to health care policy and how she would build on the Affordable Care Act.",Blog
25,,2015-09-26,article,Homeless and Mentally Ill,5605d36e7988103e1793e904,Letters,A sociologist discusses the problem of untreated mental illness among the homeless population.,Opinion,,Homeless and Mentally Ill A sociologist discusses the problem of untreated mental illness among the homeless population.  ,Letter
26,"Hillary Rodham Clinton will present a proposal to decrease the cost of prescription medication, as part of a series of campaign events devoted to health care policy and how she would build on the Affordable Care Act.",2015-09-21,blogpost,Hillary Clinton to Present Health Care Plan,56013729798810424749e3c8,Politics,,U.S.,Politics,"Hillary Clinton to Present Health Care Plan   Hillary Rodham Clinton will present a proposal to decrease the cost of prescription medication, as part of a series of campaign events devoted to health care policy and how she would build on the Affordable Care Act.",Blog
27,"Worries over health of Thai King Bhumibol Adulyadej has cast pall of anxiety over country and has raised concerns about monarchy's future; monarchy has long been revered by many Thais, in part because of reverence for king himself, and possibility of his death has inspired concerns about succession; open discussion of subject is limited by laws that make it illegal to insult king, queen or heir-apparent.",2015-09-21,article,"With King in Declining Health, Future of Monarchy in Thailand Is Uncertain",55ff4c0979881031269d94e5,Foreign,Worries over the transition have accelerated an extremely delicate debate over what kind of monarchy Thailand should have.,World,Asia Pacific,"With King in Declining Health, Future of Monarchy in Thailand Is Uncertain Worries over the transition have accelerated an extremely delicate debate over what kind of monarchy Thailand should have. Worries over health of Thai King Bhumibol Adulyadej has cast pall of anxiety over country and has raised concerns about monarchy's future; monarchy has long been revered by many Thais, in part because of reverence for king himself, and possibility of his death has inspired concerns about succession; open discussion of subject is limited by laws that make it illegal to insult king, queen or heir-apparent.",News
28,,2015-10-01,article,Congress Passes Bill Easing Small Business Health Law Rules,560db37e79881079f8b3697f,None,Congress approved bipartisan legislation Thursday aimed at preventing premium increases that some smaller businesses were expecting next year under President Barack Obama's health care law.,U.S.,Politics,Congress Passes Bill Easing Small Business Health Law Rules Congress approved bipartisan legislation Thursday aimed at preventing premium increases that some smaller businesses were expecting next year under President Barack Obama's health care law.  ,News
29,,2015-09-17,article,Appeals Court Upholds Injunction Halting Health Mandate,55fb5ca879881056cf38b926,None,"A federal appeals court ruled Thursday that President Barack Obama's health care law unjustly burdens religiously affiliated employers by forcing them to help provide insurance coverage for certain contraceptives, even though they can opt out of directly paying for it.",U.S.,,"Appeals Court Upholds Injunction Halting Health Mandate A federal appeals court ruled Thursday that President Barack Obama's health care law unjustly burdens religiously affiliated employers by forcing them to help provide insurance coverage for certain contraceptives, even though they can opt out of directly paying for it.  ",News
30,,2015-09-18,article,Universal Health Services Buying Foundations for $350M,55fc33e379881056cf38bbb3,None,"Universal Health Services, one of the largest hospital operators in the U.S., said Friday it will buy addiction treatment facility company Foundations Recovery Network for $350 million.",U.S.,,"Universal Health Services Buying Foundations for $350M Universal Health Services, one of the largest hospital operators in the U.S., said Friday it will buy addiction treatment facility company Foundations Recovery Network for $350 million.  ",News
31,,2015-10-01,article,Public Health Emergency Declared Due to Lead in Flint Water,560da6cc79881079f8b36947,None,"Officials in Michigan declared a public health emergency Thursday over the city of Flint's water, after months of resident complaints about its smell and taste, in response to tests that showed children with elevated levels of lead.",U.S.,,"Public Health Emergency Declared Due to Lead in Flint Water Officials in Michigan declared a public health emergency Thursday over the city of Flint's water, after months of resident complaints about its smell and taste, in response to tests that showed children with elevated levels of lead.  ",News
32,,2015-09-30,article,"Push Grows to Target Tobacco, Health in Pacific Trade Rules",560bf7af79881019efd54255,None,"Pressure is mounting on Pacific trading partners over potential steps to block foreign investors from suing governments over anti-smoking measures, under a free trade pact that is nearing completion.",Business Day,,"Push Grows to Target Tobacco, Health in Pacific Trade Rules Pressure is mounting on Pacific trading partners over potential steps to block foreign investors from suing governments over anti-smoking measures, under a free trade pact that is nearing completion.  ",News
33,,2015-09-30,article,Dalai Lama Leaves U.S. Clinic After Health Check,560c4c0d798810477013b557,None,"Tibet's exiled Buddhist spiritual leader, the Dalai Lama, has left the Mayo Clinic in Rochester, Minnesota, after what his office called a routine annual check-up, hospital officials said on Wednesday.",World,Asia Pacific,"Dalai Lama Leaves U.S. Clinic After Health Check Tibet's exiled Buddhist spiritual leader, the Dalai Lama, has left the Mayo Clinic in Rochester, Minnesota, after what his office called a routine annual check-up, hospital officials said on Wednesday.  ",News
34,,2015-09-30,article,Federal Health Program for Sept. 11 Responders Set to Expire,560c426c798810477013b526,None,A law that provides medical monitoring and treatment for Sept. 11 first responders expires at midnight Wednesday due to the failure of Congress to act.,U.S.,Politics,Federal Health Program for Sept. 11 Responders Set to Expire A law that provides medical monitoring and treatment for Sept. 11 first responders expires at midnight Wednesday due to the failure of Congress to act.  ,News
35,,2015-09-29,article,Clinton Calls for Repeal of Health Care Law's 'Cadillac Tax',560b05f879881019efd53fab,None,"Hillary Rodham Clinton is calling for the repeal of part of President Barack Obama's health care law, the so-called ""Cadillac tax"" on health insurance that's unpopular with large corporations and unions alike.",U.S.,,"Clinton Calls for Repeal of Health Care Law's 'Cadillac Tax' Hillary Rodham Clinton is calling for the repeal of part of President Barack Obama's health care law, the so-called ""Cadillac tax"" on health insurance that's unpopular with large corporations and unions alike.  ",News
36,"Hillary Rodham Clinton will in the coming days speak out against the “Cadillac tax” on certain health care plans, a move that is part of a series of reforms she’s suggesting for the Affordable Care Act, according to a union official briefed on her plans.",2015-09-29,blogpost,Hillary Clinton to Propose Scrapping Health Law&#8217;s &#8216;Cadillac Tax&#8217;,560adf0579881019efd53efd,Politics,,U.S.,Politics,"Hillary Clinton to Propose Scrapping Health Law&#8217;s &#8216;Cadillac Tax&#8217;   Hillary Rodham Clinton will in the coming days speak out against the “Cadillac tax” on certain health care plans, a move that is part of a series of reforms she’s suggesting for the Affordable Care Act, according to a union official briefed on her plans.",Blog
37,,2015-09-28,article,"NYC Woman Mistakenly Declared Dead, Health Benefits Stopped",560945477988105f825c413b,None,A Brooklyn woman says her Medicaid benefits have been discontinued because she was mistakenly declared dead.,U.S.,,"NYC Woman Mistakenly Declared Dead, Health Benefits Stopped A Brooklyn woman says her Medicaid benefits have been discontinued because she was mistakenly declared dead.  ",News
38,,2015-09-29,article,"Rio's Sewage-Filled Waters a Health Threat for Surfers, Too",560ae00979881019efd53f03,None,Rio's sewage-filled waters are not only a problem for next year's Olympics.,Sports,Olympics,"Rio's Sewage-Filled Waters a Health Threat for Surfers, Too Rio's sewage-filled waters are not only a problem for next year's Olympics.  ",News
39,,2015-09-27,article,Asset Managers Slap Health Warnings on China Funds in Risk Rethink,56085e917988105f825c3eed,None,Fund managers are adding new warnings to China investment products in a bid to reduce their legal liability if regulators repeat the heavy-handed intervention in financial markets that rattled investors globally.,Business Day,,Asset Managers Slap Health Warnings on China Funds in Risk Rethink Fund managers are adding new warnings to China investment products in a bid to reduce their legal liability if regulators repeat the heavy-handed intervention in financial markets that rattled investors globally.  ,News
40,Interview with neurobiologist Cornelia Bargmann discusses her studies on how gene and neuron interactions relate to behavior.,2015-09-22,article,Cori Bargmann Puts Her Mind to How the Brain Works,56006d5a798810424749e1c1,Science,"For a neurobiologist at Rockefeller University, a mission to help lead a president’s initiative starts with a search for the needed tools.",Science,,"Cori Bargmann Puts Her Mind to How the Brain Works For a neurobiologist at Rockefeller University, a mission to help lead a president’s initiative starts with a search for the needed tools. Interview with neurobiologist Cornelia Bargmann discusses her studies on how gene and neuron interactions relate to behavior.",News
41,,2015-09-27,article,Dalai Lama Remains in U.S. Clinic for Health Check: Official,56083a037988105f825c3e95,None,"Tibet's exiled Buddhist leader, the Dalai Lama, on Sunday remained at the Mayo Clinic in Rochester, Minnesota for evaluation following a medical visit his office said was a routine annual check-up.",World,Asia Pacific,"Dalai Lama Remains in U.S. Clinic for Health Check: Official Tibet's exiled Buddhist leader, the Dalai Lama, on Sunday remained at the Mayo Clinic in Rochester, Minnesota for evaluation following a medical visit his office said was a routine annual check-up.  ",News
42,,2015-09-27,article,Tiger From Failing Greek Zoo Dies in California After Health Decline,5608475d7988105f825c3ead,None,"A 17-year-old tiger rescued from a failing zoo in Greece and sent to a California wildlife sanctuary has died after a long decline in health, officials said on Sunday.",World,Europe,"Tiger From Failing Greek Zoo Dies in California After Health Decline A 17-year-old tiger rescued from a failing zoo in Greece and sent to a California wildlife sanctuary has died after a long decline in health, officials said on Sunday.  ",News
43,,2015-09-25,article,Late Slump in Health Care Pushes Stocks to Weekly Loss,5604ece97988101e29a6b1a0,None,A late slump in health care stocks pushed the market to its third weekly loss this month.,World,Asia Pacific,Late Slump in Health Care Pushes Stocks to Weekly Loss A late slump in health care stocks pushed the market to its third weekly loss this month.  ,News
44,,2015-09-24,article,"Wall Street Ends Lower as Caterpillar, Health Stocks Weigh",5603df957988107f8592bb24,None,"U.S. stocks closed lower on Thursday in a volatile session on uncertainty about U.S. monetary policy and global economic growth, while market heavyweight Caterpillar cut its sales forecast and healthcare investors fled for the exits.",Business Day,,"Wall Street Ends Lower as Caterpillar, Health Stocks Weigh U.S. stocks closed lower on Thursday in a volatile session on uncertainty about U.S. monetary policy and global economic growth, while market heavyweight Caterpillar cut its sales forecast and healthcare investors fled for the exits.  ",News
45,,2015-09-25,article,Yellen Returns to Washington; Questions Remain After Health Scare,5605a18d7988103e1793e861,None,"Federal Reserve Chair Janet Yellen is back in Washington on Friday, a day after receiving emergency medical attention following a speech during which she appeared to lose concentration and which she struggled to finish.",Business Day,,"Yellen Returns to Washington; Questions Remain After Health Scare Federal Reserve Chair Janet Yellen is back in Washington on Friday, a day after receiving emergency medical attention following a speech during which she appeared to lose concentration and which she struggled to finish.  ",News
46,,2015-09-23,article,Scientists Say Car Emissions Rigging Raises Health Concerns,5602fdda7988107f8592b8a6,None,Volkswagen's admission that it rigged car emission tests has prompted environmental and health experts to ask whether such deception could have hampered progress in reducing death and disease from air pollution.,Business Day,,Scientists Say Car Emissions Rigging Raises Health Concerns Volkswagen's admission that it rigged car emission tests has prompted environmental and health experts to ask whether such deception could have hampered progress in reducing death and disease from air pollution.  ,News
47,"Is alcoholism a form of depression, or does it cause depression in those genetically susceptible?",2015-09-25,blogpost,Ask Well: Alcoholism and Depression,5605181a7988101e29a6b215,Science,,Health,,"Ask Well: Alcoholism and Depression   Is alcoholism a form of depression, or does it cause depression in those genetically susceptible?",Blog
48,,2015-09-23,article,Clinton Aims to Tackle Out-Of-Pocket Health Care Costs,5602db767988107f8592b82a,None,Hillary Rodham Clinton proposed a series of steps on Wednesday to lessen the burden of out-of-pocket medical bills for Americans covered by President Barack Obama's health care law.,U.S.,Politics,Clinton Aims to Tackle Out-Of-Pocket Health Care Costs Hillary Rodham Clinton proposed a series of steps on Wednesday to lessen the burden of out-of-pocket medical bills for Americans covered by President Barack Obama's health care law.  ,News
49,"Following criticism that Coke has supported research that plays down the role of soft drinks in the spread of obesity, the company released a list showing nearly $120 million in grants to medical, research and community organizations.",2015-09-22,blogpost,Coke Discloses Millions in Grants for Health Research and Community Programs,5601e6f1798810610fa3b5d8,Science,,Health,,"Coke Discloses Millions in Grants for Health Research and Community Programs   Following criticism that Coke has supported research that plays down the role of soft drinks in the spread of obesity, the company released a list showing nearly $120 million in grants to medical, research and community organizations.",Blog
50,,2015-09-22,article,U.S. Says 17.6 Million Americans Gained Health Insurance Through Law,56016558798810424749e460,None,"The U.S. national healthcare reform law has extended health insurance coverage to 17.6 million Americans, according to a new government report on Tuesday, up from its previous estimate of 16.4 million.",Business Day,,"U.S. Says 17.6 Million Americans Gained Health Insurance Through Law The U.S. national healthcare reform law has extended health insurance coverage to 17.6 million Americans, according to a new government report on Tuesday, up from its previous estimate of 16.4 million.  ",News
51,"Aetna chief executive Mark T Bertolini and Anthem chief executive Joseph R Swedish testify before Senate Judiciary subcommittee about companies' proposed mergers with Humana and Cigna, respectively; senators are skeptical about executives' claims that mergers would benefit consumers and voice objections that  acquisitions could cause harm by reducing competition.",2015-09-23,article,Health Insurers Seeking Mergers Play Down Antitrust Concerns,5601629f798810424749e455,Business,"The executives of Aetna and Anthem tried to assure Congress that their planned mergers would enhance competition, but a consumer group expressed doubts.",Business Day,,"Health Insurers Seeking Mergers Play Down Antitrust Concerns The executives of Aetna and Anthem tried to assure Congress that their planned mergers would enhance competition, but a consumer group expressed doubts. Aetna chief executive Mark T Bertolini and Anthem chief executive Joseph R Swedish testify before Senate Judiciary subcommittee about companies' proposed mergers with Humana and Cigna, respectively; senators are skeptical about executives' claims that mergers would benefit consumers and voice objections that  acquisitions could cause harm by reducing competition.",News
52,"Kaiser Family Foundation releases analysis that finds health insurance deductibles have risen six times faster than average increase in worker's wages since 2010; findings come amid concerns about consolidation in health insurance industry, which some fear will lead to higher costs for consumers.",2015-09-23,article,"Health Insurance Deductibles Outpacing Wage Increases, Study Finds",56016d2f798810424749e486,Business,"The costs have risen more than six times faster than workers’ earnings since 2010, Kaiser Family Foundation calculates, prompting some to forgo care.",Business Day,,"Health Insurance Deductibles Outpacing Wage Increases, Study Finds The costs have risen more than six times faster than workers’ earnings since 2010, Kaiser Family Foundation calculates, prompting some to forgo care. Kaiser Family Foundation releases analysis that finds health insurance deductibles have risen six times faster than average increase in worker's wages since 2010; findings come amid concerns about consolidation in health insurance industry, which some fear will lead to higher costs for consumers.",News
53,,2015-09-22,article,Coca-Cola: We Spent $118.6M on Health Efforts in 5 Years,56015534798810424749e423,None,"Coca-Cola disclosed Tuesday that it spent $118.6 million on health research and partnerships in the U.S. over the past five years, including funding for a group that was criticized for downplaying the role of sugary drinks in fueling obesity.",Business Day,,"Coca-Cola: We Spent $118.6M on Health Efforts in 5 Years Coca-Cola disclosed Tuesday that it spent $118.6 million on health research and partnerships in the U.S. over the past five years, including funding for a group that was criticized for downplaying the role of sugary drinks in fueling obesity.  ",News
