,abstract,date,doctype,headline,id,news_desk,paragraph,section,subsection,text,type
17,,2015-03-18,multimedia,Lee Kuan Yew's health deteriorates,550991d779881027c592c808,Multimedia/Photos,"The health of Lee Kuan Yew, modern Singapore's founding father, is reportedly worsening, six weeks after he was admitted to a Singapore hospital with pneumonia. Mana Rabiee reports.",Multimedia/Photos,,"Lee Kuan Yew's health deteriorates The health of Lee Kuan Yew, modern Singapore's founding father, is reportedly worsening, six weeks after he was admitted to a Singapore hospital with pneumonia. Mana Rabiee reports.  ",Video
18,,2015-03-18,multimedia,Lee Kwan Yew's health deteriorates,55097f6979881027c592c7b6,Multimedia/Photos,"The health of Lee Kuan Yew, modern Singapore's founding father, is reportedly worsening, six weeks after he was admitted to a Singapore hospital with pneumonia. Mana Rabiee reports.",Multimedia/Photos,,"Lee Kwan Yew's health deteriorates The health of Lee Kuan Yew, modern Singapore's founding father, is reportedly worsening, six weeks after he was admitted to a Singapore hospital with pneumonia. Mana Rabiee reports.  ",Video
19,Paula Span explores the unprecedented challenges posed by a rapidly aging population.,2015-03-13,column,The New Old Age - Health and Science,54de65e07988100be8455897,,Paula Span explores the unprecedented challenges posed by a rapidly aging population.,Health,,The New Old Age - Health and Science Paula Span explores the unprecedented challenges posed by a rapidly aging population. Paula Span explores the unprecedented challenges posed by a rapidly aging population.,Column
20,"Labor organizers say McDonald’s workers in 19 cities have filed complaints over burns from popping grease, a lack of protective equipment and other workplace hazards.",2015-03-17,article,Labor Organizers Disclose Complaints at McDonald’s,5507830e79881074af54e40b,Business,"McDonald’s workers in 19 cities have filed complaints over burns from popping grease, a lack of protective equipment and other workplace hazards, according to labor organizers.",Business Day,,"Labor Organizers Disclose Complaints at McDonald’s McDonald’s workers in 19 cities have filed complaints over burns from popping grease, a lack of protective equipment and other workplace hazards, according to labor organizers. Labor organizers say McDonald’s workers in 19 cities have filed complaints over burns from popping grease, a lack of protective equipment and other workplace hazards.",Brief
21,"Obama administration says 11.7 million Americans are enrolled in insurance plans through federal and state marketplaces, with 86 percent of them receiving subsidies, and more than seven million of those enrolled could lose their subsidies if Supreme Court rules against Affordable Care Act in pending King v Burwell case.",2015-03-11,article,"86 Percent of Health Law Enrollees Receive Subsidies, White House Says",54ff31627988106b0e2770a2,National,"The Obama administration said Tuesday that 11.7 million Americans now have private health insurance through federal and state marketplaces, with 86 percent of them receiving financial assistance from the federal government to help pay premiums.",U.S.,,"86 Percent of Health Law Enrollees Receive Subsidies, White House Says The Obama administration said Tuesday that 11.7 million Americans now have private health insurance through federal and state marketplaces, with 86 percent of them receiving financial assistance from the federal government to help pay premiums. Obama administration says 11.7 million Americans are enrolled in insurance plans through federal and state marketplaces, with 86 percent of them receiving subsidies, and more than seven million of those enrolled could lose their subsidies if Supreme Court rules against Affordable Care Act in pending King v Burwell case.",News
22,,2015-03-18,article,How to Fight the Next Epidemic,55095f7679881027c592c74c,OpEd,We need a global warning and response system for infectious disease outbreaks.,Opinion,,How to Fight the Next Epidemic We need a global warning and response system for infectious disease outbreaks.  ,Op-Ed
23,,2015-03-13,article,In Sickness and in Wealth,55017c437988101c92c11570,Editorial,Health care in Bangladesh suffers because those who can afford it opt for treatment abroad.,Opinion,,In Sickness and in Wealth Health care in Bangladesh suffers because those who can afford it opt for treatment abroad.  ,Op-Ed
24,A new guideline from the American College of Physicians says such tests on adults without symptoms are not doing any good. The lesson: Ask why.,2015-03-16,blogpost,Too Much Cardiac Testing,5507463279881074af54e34d,Science,,false,false,Too Much Cardiac Testing   A new guideline from the American College of Physicians says such tests on adults without symptoms are not doing any good. The lesson: Ask why.,Blog
25,,2015-03-18,article,Relaciones sexuales en el matrimonio mejoran en los años dorados,55089a1679881027c592c506,Universal,"La frecuencia en la vida sexual de las parejas casadas por largo tiempo continua mejorando, según un estudio publicado en enero.",Universal,América,"Relaciones sexuales en el matrimonio mejoran en los años dorados La frecuencia en la vida sexual de las parejas casadas por largo tiempo continua mejorando, según un estudio publicado en enero.  ",News
26,Is it ever possible to be balanced? Depends on your definition of balance.,2015-03-12,blogpost,What Yoga Taught Me About the Balanced Life,5501df8b798810512c20feaa,Science,,false,false,What Yoga Taught Me About the Balanced Life   Is it ever possible to be balanced? Depends on your definition of balance.,Blog
27,,2015-03-16,multimedia,Putin Laughs Off Rumors of Ill Health,5506f494798810519b014337,World / Europe,"After days of unexplained absence, Russian President Vladimir V. Putin appeared with the president of Kyrgyzstan to discuss the integration of the Kyrgyz economy with Russia and its allies.",World,Europe,"Putin Laughs Off Rumors of Ill Health After days of unexplained absence, Russian President Vladimir V. Putin appeared with the president of Kyrgyzstan to discuss the integration of the Kyrgyz economy with Russia and its allies.  ",Video
28,,2015-03-05,article,States on Edge About the Future of Health Insurance Markets,54f8c22979881007c4a6c1df,None,Mixed signals from the Supreme Court have states on edge about the future of health insurance subsidies for millions of Americans. And a summer decision from the justices leaves little time for backup planning.,U.S.,,States on Edge About the Future of Health Insurance Markets Mixed signals from the Supreme Court have states on edge about the future of health insurance subsidies for millions of Americans. And a summer decision from the justices leaves little time for backup planning.  ,News
29,,2015-03-16,article,Obama Administration: 16.4M Have Gained Health Insurance,5506ecbe798810519b014313,None,"More than 16 million Americans have gained coverage since President Barack Obama's health care law took effect five years ago, the administration said Monday. But an independent expert who used some of the same underlying data had the much lower estimate of 9.7 million.",U.S.,Politics,"Obama Administration: 16.4M Have Gained Health Insurance More than 16 million Americans have gained coverage since President Barack Obama's health care law took effect five years ago, the administration said Monday. But an independent expert who used some of the same underlying data had the much lower estimate of 9.7 million.  ",News
30,,2015-03-12,article,Putin's Spokesman: Russian Leader in 'Really Perfect' Health,550158797988101c92c114d8,None,"Speculation is swirling in Russia about the state of Vladimir Putin's health, as an unusual spell outside the public eye fuels the rumor mill. On Thursday, the Russian president's spokesman sought to quash such talk, saying in an interview that Putin's health is ""really perfect.""",World,Europe,"Putin's Spokesman: Russian Leader in 'Really Perfect' Health Speculation is swirling in Russia about the state of Vladimir Putin's health, as an unusual spell outside the public eye fuels the rumor mill. On Thursday, the Russian president's spokesman sought to quash such talk, saying in an interview that Putin's health is ""really perfect.""  ",News
31,"The growth of health costs is slowing, but individual workers aren’t seeing the benefits.",2015-03-11,blogpost,Facts &#038; Figures: The Health Care Savings You’re Not Seeing,55030e2e7988100deaa534d8,OpEd,,false,false,"Facts &#038; Figures: The Health Care Savings You’re Not Seeing   The growth of health costs is slowing, but individual workers aren’t seeing the benefits.",Blog
32,,2015-03-09,article,Froome Out of Tirreno-Adriatico for Health Reasons,54fd66e67988101adfd481cb,None,"Briton Chris Froome has been ruled out of the Tirreno-Adriatico stage race for health reasons, the Team Sky rider said on Monday.",Sports,Cycling,"Froome Out of Tirreno-Adriatico for Health Reasons Briton Chris Froome has been ruled out of the Tirreno-Adriatico stage race for health reasons, the Team Sky rider said on Monday.  ",News
33,"Health Savings Accounts, tax-advantaged plans that help cover medical costs, can also supplement retirement savings; often confused with flexible spending accounts, HSAs do not have to be depleted each year.",2015-03-12,article,This Health Account Can Add to a Nest Egg Too,5500ad6c7988101c92c11320,Business,An account intended to cover out-of-pocket medical expenses can also supplement retirement savings.,Business Day,Retirement,"This Health Account Can Add to a Nest Egg Too An account intended to cover out-of-pocket medical expenses can also supplement retirement savings. Health Savings Accounts, tax-advantaged plans that help cover medical costs, can also supplement retirement savings; often confused with flexible spending accounts, HSAs do not have to be depleted each year.",News
34,,2015-03-10,multimedia,Health Exchange Enrollment Climbs in Second Year,54ff92f27988106b0e2771e8,U.S.,"Nearly 12 million people selected a health insurance plan in federal or state marketplaces during the latest enrollment period, up from 8 million last year.",U.S.,,"Health Exchange Enrollment Climbs in Second Year Nearly 12 million people selected a health insurance plan in federal or state marketplaces during the latest enrollment period, up from 8 million last year.  ",Interactive Feature
35,,2015-03-04,article,Michelle Obama Promotes Awareness of Mental Health Care,54f7d9ab7988102d137249f2,None,"Mental health care is not just a policy and budget issue for America, but also a cultural issue, Michelle Obama said on Wednesday.",U.S.,Politics,"Michelle Obama Promotes Awareness of Mental Health Care Mental health care is not just a policy and budget issue for America, but also a cultural issue, Michelle Obama said on Wednesday.  ",News
36,,2015-03-04,article,Carillion Looks to Defence and Health Sectors to Boost Growth,54f7c63c7988102d13724811,None,British support services company Carillion will target the public sector to drive growth in its business in the coming year after reporting full-year underlying profit in line with expectations on Wednesday.,Business Day,,Carillion Looks to Defence and Health Sectors to Boost Growth British support services company Carillion will target the public sector to drive growth in its business in the coming year after reporting full-year underlying profit in line with expectations on Wednesday.  ,News
37,,2015-03-06,article,Former Health Secretary to Head Up Clinton Foundation,54fa266f7988104de7896ec4,None,"Donna Shalala, a former U.S. secretary of health and human services, will lead the nonprofit Clinton Foundation after its previous chief executive resigned in January, former President Bill Clinton announced on Friday.",U.S.,Politics,"Former Health Secretary to Head Up Clinton Foundation Donna Shalala, a former U.S. secretary of health and human services, will lead the nonprofit Clinton Foundation after its previous chief executive resigned in January, former President Bill Clinton announced on Friday.  ",News
38,,2015-03-07,article,The Reality of Chronic Fatigue Syndrome,54fa41897988104de7896f33,Letters,Doctors and patients respond to an Op-Ed article and a news article.,Opinion,,The Reality of Chronic Fatigue Syndrome Doctors and patients respond to an Op-Ed article and a news article.  ,Letter
39,"Plaintiffs challenging Affordable Care Act before Supreme Court are arguing that rules on federal subsidies apply only in states that have their own insurance exchanges, not in states that do not; object to not being able to opt out federal health insurance without paying penalties.",2015-03-04,article,"In Health Law Case, Plaintiffs Dislike Rules on Purchases and Penalties ",54f7b02f7988102d1372467f,National,"The four plaintiffs argue that rules on federal subsidies apply only in states that created their own insurance exchanges; their state, Virginia, has not.",U.S.,Politics,"In Health Law Case, Plaintiffs Dislike Rules on Purchases and Penalties  The four plaintiffs argue that rules on federal subsidies apply only in states that created their own insurance exchanges; their state, Virginia, has not. Plaintiffs challenging Affordable Care Act before Supreme Court are arguing that rules on federal subsidies apply only in states that have their own insurance exchanges, not in states that do not; object to not being able to opt out federal health insurance without paying penalties.",News
40,"San Francisco 49ers linebacker Chris Borland, one of NFL's top rookies in 2014, is latest player to retire early from sport due to safety concerns regarding head injuries; at 24, he is youngest and most promising of players to call it quits; many veteran players have cited physical toll of football as they retired, but spate of young players leaving is rare.",2015-03-18,article,"Chris Borland, Fearing for Health, Retires From the 49ers. At 24.",55082a8d79881074af54e5ea,Sports,"Among the players who have walked away from the N.F.L. this off-season, Borland is the most promising and the most explicit regarding his concerns about head injuries.",Sports,Pro Football,"Chris Borland, Fearing for Health, Retires From the 49ers. At 24. Among the players who have walked away from the N.F.L. this off-season, Borland is the most promising and the most explicit regarding his concerns about head injuries. San Francisco 49ers linebacker Chris Borland, one of NFL's top rookies in 2014, is latest player to retire early from sport due to safety concerns regarding head injuries; at 24, he is youngest and most promising of players to call it quits; many veteran players have cited physical toll of football as they retired, but spate of young players leaving is rare.",News
41,,2015-03-18,article,Premera Blue Cross Says Data Breach Exposed Medical Data,5508b8d279881027c592c557,Business,"The insurer said that a cyberattack affecting 11 million customers in the Northwest may include claims data, including clinical information.",Business Day,,"Premera Blue Cross Says Data Breach Exposed Medical Data The insurer said that a cyberattack affecting 11 million customers in the Northwest may include claims data, including clinical information.  ",News
42,,2015-03-05,article,Fate of Obama Health Law Subsidies Rests With 2 Justices,54f811957988102d13724c0d,None,The Supreme Court argument over subsidies that help millions of people afford their health insurance suggests that the Obama administration has two chances to attract one critical vote.,U.S.,Politics,Fate of Obama Health Law Subsidies Rests With 2 Justices The Supreme Court argument over subsidies that help millions of people afford their health insurance suggests that the Obama administration has two chances to attract one critical vote.  ,News
43,,2015-03-14,article,Cool Reception for New Sign-Up Window Under Health Care Law,550426857988100deaa537fa,None,"If you're among the several million people hit with new federal fines for going without health insurance, then starting Sunday you'll get a second chance to sign up for 2015 coverage through HealthCare.gov.",U.S.,Politics,"Cool Reception for New Sign-Up Window Under Health Care Law If you're among the several million people hit with new federal fines for going without health insurance, then starting Sunday you'll get a second chance to sign up for 2015 coverage through HealthCare.gov.  ",News
44,Congressional Republicans offer their plans to provide temporary assistance to those who would lose their health care subsidies should Supreme Court decide to strike down current system.,2015-03-07,article,"As Supreme Court Weighs Health Law, G.O.P. Is Planning to Replace It",54f97abd79881007c4a6c3d5,National,The prospects of legal victory have raised practical and political fears that Republicans will take the blame for the health care crisis that would follow.,U.S.,,"As Supreme Court Weighs Health Law, G.O.P. Is Planning to Replace It The prospects of legal victory have raised practical and political fears that Republicans will take the blame for the health care crisis that would follow. Congressional Republicans offer their plans to provide temporary assistance to those who would lose their health care subsidies should Supreme Court decide to strike down current system.",News
45,,2015-03-16,article,"Facing Health Rumors, Putin Says Life Is 'Boring Without Gossip'",5506ba1a798810519b01425e,None,"Russian President Vladimir Putin, commenting on suggestions that he had been forced to lie low because of ill health, said that life without rumors would be boring.",World,Europe,"Facing Health Rumors, Putin Says Life Is 'Boring Without Gossip' Russian President Vladimir Putin, commenting on suggestions that he had been forced to lie low because of ill health, said that life without rumors would be boring.  ",News
46,,2015-03-10,article,Nearly 11.7 Million Signed Up for Obamacare Health Insurance: HHS,54ff4fa07988106b0e277118,None,"Nearly 11.7 million people have either signed up or re-enrolled for insurance coverage under the U.S. healthcare reform law, more than the 9.1 million predicted by the Obama administration,health officials said on Tuesday.",U.S.,,"Nearly 11.7 Million Signed Up for Obamacare Health Insurance: HHS Nearly 11.7 million people have either signed up or re-enrolled for insurance coverage under the U.S. healthcare reform law, more than the 9.1 million predicted by the Obama administration,health officials said on Tuesday.  ",News
47,,2015-03-13,article,IRS Warns of Tax Scams Involving Health Care Law,5503257a7988100deaa53580,None,"Unscrupulous tax preparers are using President Barack Obama's health care law as a ploy to pocket bogus fines from unsuspecting taxpayers, including some immigrants not bound by the law's requirements, the IRS warned Friday.",U.S.,Politics,"IRS Warns of Tax Scams Involving Health Care Law Unscrupulous tax preparers are using President Barack Obama's health care law as a ploy to pocket bogus fines from unsuspecting taxpayers, including some immigrants not bound by the law's requirements, the IRS warned Friday.  ",News
48,,2015-03-09,article,AP Analysis: Why Does Health Overhaul Drama Continue?,54fd4ced7988101adfd4818d,None,"President Barack Obama's health overhaul remains an all-consuming drama for many, even though millions of people are gaining insurance coverage through a law that's now 5 years old.",U.S.,Politics,"AP Analysis: Why Does Health Overhaul Drama Continue? President Barack Obama's health overhaul remains an all-consuming drama for many, even though millions of people are gaining insurance coverage through a law that's now 5 years old.  ",News
49,,2015-03-05,article,"Solicitor General Will Try, Again, to Keep Health Care Law Alive",54f7c9747988102d13724857,National,"As Donald B. Verrilli Jr. returns to the Supreme Court on Wednesday morning to defend the health law, he has reason to be nervous. His defense of the law in 2012 drew harsh reviews.",U.S.,Politics,"Solicitor General Will Try, Again, to Keep Health Care Law Alive As Donald B. Verrilli Jr. returns to the Supreme Court on Wednesday morning to defend the health law, he has reason to be nervous. His defense of the law in 2012 drew harsh reviews.  ",News
50,,2015-03-10,article,"NYC Ban on Keeping Ferrets as Pets Stays, Health Board Rules",54fe82427988103cd41eb0dc,None,"After gaining ground as pets in much of the U.S., ferrets still can't legally be at home in its biggest city.",U.S.,,"NYC Ban on Keeping Ferrets as Pets Stays, Health Board Rules After gaining ground as pets in much of the U.S., ferrets still can't legally be at home in its biggest city.  ",News
51,,2015-03-08,article,Iran Leader Appears in Public Amid Rumors About His Health,54fc1e907988101029f2243c,None,"Iran's supreme leader Ayatollah Ali Khamenei made a public appearance Sunday amid rumors about his health, as a relative dismissed the claims as gossip meant to derail ongoing nuclear talks with world powers.",World,Middle East,"Iran Leader Appears in Public Amid Rumors About His Health Iran's supreme leader Ayatollah Ali Khamenei made a public appearance Sunday amid rumors about his health, as a relative dismissed the claims as gossip meant to derail ongoing nuclear talks with world powers.  ",News
52,,2015-03-18,article,Health Care Law Paperwork Costs Small Businesses Thousands,5509979a79881027c592c825,None,Complying with the health care law is costing small businesses thousands of dollars that they didn't have to spend before the new regulations went into effect.,Business Day,,Health Care Law Paperwork Costs Small Businesses Thousands Complying with the health care law is costing small businesses thousands of dollars that they didn't have to spend before the new regulations went into effect.  ,News
53,,2015-03-17,article,NFL: Early Retirements Over Health Fears May Have Ripple Effect,5508bcbe79881027c592c563,None,"The NFL has endured a tumultuous season dealing with domestic abuse cases, a murder trial and a probe into possible cheating, but it is a spate of early retirements that may have the longest lasting impact.",Sports,Pro Football,"NFL: Early Retirements Over Health Fears May Have Ripple Effect The NFL has endured a tumultuous season dealing with domestic abuse cases, a murder trial and a probe into possible cheating, but it is a spate of early retirements that may have the longest lasting impact.  ",News
54,,2015-03-12,article,UK Military Health Care Provider With Ebola Coming Back,550187ae7988101c92c115a1,None,A British military health care worker in Sierra Leone who has tested positive for the deadly Ebola virus is being transferred back to Britain for specialist treatment.,World,Europe,UK Military Health Care Provider With Ebola Coming Back A British military health care worker in Sierra Leone who has tested positive for the deadly Ebola virus is being transferred back to Britain for specialist treatment.  ,News
55,,2015-03-10,article,Federal Health Insurance Aid in Doubt for Nearly 8 Million,54ff1f3e7988106b0e277053,None,"Nearly 8 million people could lose up to $24 billion a year in health insurance subsidies in a Supreme Court case threatening President Barack Obama's law, according to a government report released Tuesday.",U.S.,Politics,"Federal Health Insurance Aid in Doubt for Nearly 8 Million Nearly 8 million people could lose up to $24 billion a year in health insurance subsidies in a Supreme Court case threatening President Barack Obama's law, according to a government report released Tuesday.  ",News
